3893.116569	3018.548687	0.00565973	0.236398	-0.0926504	-0.002244	5.88E-05	0.000687665	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3792.065459	3018.368178	0.00753995	0.225647	-0.0896347	-0.00195128	0.000130649	0.000632397	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3727.218831	3016.896126	0.0131657	0.220814	-0.076213	-0.0018848	0.000403802	0.000565486	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3663.78552	3020.032424	0.0179383	0.225347	-0.0708212	-0.00215606	0.00045651	0.000878739	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3635.50069	3020.673583	0.00259957	0.225867	-0.0397304	-0.00219077	0.000219731	0.00087629	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3615.249663	3023.639828	0.0185564	0.230466	-0.0189604	-0.00241654	0.000384006	0.00075499	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3602.599022	3024.082643	0.0122737	0.221782	-0.0416678	-0.00270519	0.000292474	0.000869014	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3583.806249	3026.030105	0.00807649	0.239893	-0.0193829	-0.0020077	0.000412397	0.000609119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3580.007686	3028.616575	0.00210151	0.230196	-0.0186057	-0.00267079	0.000568554	0.000442698	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3590.519869	3031.515475	-0.327954	0.290993	0.0374807	-0.00214436	0.00263329	-0.0054771	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3578.203713	3030.56988	-0.485388	0.198782	0.0829928	-0.00311833	0.00320229	-0.00860019	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3574.575836	3033.868236	-0.0306432	0.247716	0.0806777	-0.00492347	-0.00316443	0.00188084	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3560.66082	3027.842571	-0.101022	0.2871	0.0459632	-0.00405458	-0.00234692	8.41E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3549.345945	3016.980077	-0.103702	0.271711	0.0409833	-0.00456884	-0.00145767	-0.000224253	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3537.461033	3018.823601	-0.119519	0.283859	0.0159397	-0.00373156	-0.00145767	-0.000750977	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3546.536343	3026.828402	-0.133469	0.279841	0.0311417	-0.00312869	-0.000894445	-0.00105598	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3535.337795	3015.837983	-0.118831	0.245741	0.0261776	-0.00290104	-0.000656595	-0.00110725	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3542.742854	3017.271904	-0.130302	0.280167	0.0391239	-0.00329065	-0.000720934	-0.00161201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3547.746722	3016.931798	-0.14305	0.259641	0.0391439	-0.00338202	-0.000560764	-0.00167212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3540.955913	3016.226061	-0.162332	0.272019	0.0147272	-0.00359249	-0.000340691	-0.00234847	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3550.643661	3016.881366	-0.144614	0.264636	-0.0177814	-0.00327077	-0.000122678	-0.00197695	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3543.472343	3017.929669	-0.164593	0.251194	0.00697562	-0.0027986	4.04E-05	-0.00215056	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3544.594662	3019.609905	-0.17515	0.248122	0.0068897	-0.00267904	-0.00015841	-0.00205462	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3567.322256	3026.958787	-0.173003	0.273543	0.0214116	-0.00326432	0.000365374	-0.00187691	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3574.744347	3014.595949	-0.155524	0.274925	0.0339871	-0.0029493	0.000608458	-0.00223849	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3555.347834	3019.413713	-0.156986	0.304408	0.0586663	-0.00466322	0.000285706	-0.00203216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3562.044422	3011.312661	-0.133524	0.34033	0.0516473	-0.00451157	-0.000258739	-0.00221718	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3564.582595	3011.417215	-0.131869	0.275042	0.0621938	-0.00501975	0.000180396	-0.00210955	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3573.104174	3024.442737	-0.166961	0.240242	-0.00528096	-0.00379312	-9.58E-05	-0.00192338	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3563.077593	3019.54994	-0.178604	0.255993	0.0153416	-0.00421411	-0.000159081	-0.00188981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3567.547662	3020.949112	-0.192997	0.23544	-0.00285466	-0.00280604	-4.36E-05	-0.00211756	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3553.794634	3018.298681	-0.165346	0.227342	-0.00991037	-0.00275099	-0.00016274	-0.00136549	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3575.669526	3023.331395	-0.155162	0.303878	0.00681388	-0.00321292	0.000209683	-0.0018507	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3571.627801	3019.628048	-0.171024	0.275391	0.0341268	-0.00367009	0.000207849	-0.00214925	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3571.089653	3018.212578	-0.149464	0.308094	0.0339508	-0.00400836	0.000154672	-0.00180145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3566.50978	3021.203116	-0.149052	0.274307	0.00752933	-0.00369697	0.000386042	-0.001662	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3574.965767	3024.478408	-0.135202	0.247438	0.000676154	-0.00276857	0.000564413	-0.00170192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3558.906494	3028.049833	-0.13963	0.252353	-0.0174369	-0.00231133	0.000655201	-0.00160679	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3549.417336	3027.180502	-0.129616	0.251973	-0.0464291	-0.00215727	0.000746202	-0.00150165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3569.584651	3028.185138	-0.135917	0.235235	-0.00154095	-0.00216844	0.000581789	-0.00174166	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3564.534759	3028.490188	-0.120752	0.250198	-0.0329418	-0.00106828	0.000622896	-0.00173783	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3567.737916	3035.881506	-0.114134	0.263016	-0.0103341	-0.00203813	0.000524366	-0.00191528	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3558.141491	3025.038077	-0.125343	0.208753	-0.0105301	-0.00191138	0.000656224	-0.00175313	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3561.066696	3018.819911	-0.125602	0.269245	-0.0265709	-0.00200327	0.000820592	-0.00170146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3575.02085	3019.934021	-0.111059	0.286242	0.0264078	-0.00243632	0.000632894	-0.0016934	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
