event01_cue_onset	event02_expect_displayonset	event03_stimulus_displayonset	event04_actual_displayonset	param_cue_type	param_stimulus_type	event02_expect_RT	event02_expect_angle	event04_actual_RT	event04_actual_angle	cue_con	stim_lin	stim_quad
14.202919960021973	16.053619861602783	22.60608983039856	35.31088972091675	low_cue	low_stim	4.0	0.0	3.65168595314026	0.7658010175485472	-1	-1	1
40.59621977806091	43.597349882125854	50.19985008239746	63.70495009422302	low_cue	med_stim	4.0	0.0	3.65156745910645	-7.975441855399355	-1	0	-2
72.19147992134094	75.20928978919983	86.09672999382019	95.9004397392273	high_cue	med_stim	4.0	0.0	3.08763670921326	6.017439245395845	1	0	-2
109.00537991523743	110.90610003471375	120.29297995567322	130.49682998657227	low_cue	high_stim	4.0	0.0	2.46146535873413	-11.870859587848763	-1	1	1
145.10233974456787	146.80298972129822	155.30620002746582	166.51042985916138	high_cue	med_stim	4.0	0.0	2.91832399368286	6.017439245395845	1	0	-2
171.39560985565186	174.49677991867065	182.69986987113953	194.50432991981506	low_cue	high_stim	4.0	0.0	4.0	0.0	-1	1	1
199.78965997695923	202.80746984481812	218.19660997390747	231.10147976875305	low_cue	low_stim	4.0	0.0	3.60413146018982	8.444869428793545	-1	-1	1
236.8036298751831	238.50426983833313	245.30683994293213	255.49401998519897	high_cue	high_stim	4.0	0.0	4.0	0.0	1	1	1
264.1973099708557	267.1984398365021	279.50308990478516	290.507239818573	high_cue	high_stim	4.0	0.0	4.0	0.0	1	1	1
298.3935499191284	301.1946098804474	321.90242981910706	331.1059000492096	high_cue	low_stim	4.0	0.0	2.70124006271362	11.182799691975944	1	-1	1
335.9910798072815	338.8921799659729	345.6947500705719	359.39991998672485	high_cue	low_stim	4.0	0.0	3.1226601600647004	-6.565123969959252	1	-1	1
367.00278973579407	368.9035098552704	382.4919698238373	394.4965000152588	low_cue	med_stim	4.0	0.0	2.26771879196167	-6.016923215902354	-1	0	-2
