,sub,ses,run,runtype,ROI,ROIindex,condition,tr1,tr2,tr3,tr4,tr5,tr6,tr7,tr8,tr9,tr10,tr11,tr12,tr13,tr14,tr15,tr16,tr17,tr18,tr19,tr20,tr21,tr22,tr23,tr24,tr25,tr26,tr27,tr28,tr29,tr30,tr31,tr32,tr33,tr34,tr35,tr36,tr37,tr38,tr39,tr40,tr41,tr42
756,sub-0016,ses-04,run-05,cognitive,TPJ,281,cueH_stimL,-10.4486837387085,-24.6020393371582,-19.118972778320302,-14.366198539733901,-15.600362777710002,10.2643032073975,2.8365650177002,13.0037078857422,9.882490158081051,-3.61951637268066,22.479740142822298,16.174877166748,10.8012161254883,1.32944011688232,0.53758430480957,8.17362213134766,4.4171028137207005,-0.7709274291992191,-0.42381095886230497,22.565053939819304,0.0474662780761719,4.29958152770996,4.74357604980469,21.686340332031197,9.3005485534668,7.6575813293457005,-2.3731231689453103,14.5547485351562,-10.2653656005859,-6.4643039703369105,-5.8172512054443395,3.8083782196044904,-13.4711627960205,-2.8760318756103502,4.95203399658203,9.44775772094727,13.376007080078098,26.2751617431641,9.7115478515625,-5.3230705261230495,-5.29936218261719,11.7356929779053
757,sub-0016,ses-04,run-05,cognitive,TPJ,281,cueL_stimL,26.855323791503896,14.620210647583,20.1768817901611,7.163593292236331,-0.637396812438965,28.339540481567397,12.6152515411377,0.0582890510559082,3.0649623870849596,16.3298492431641,4.610256671905519,10.8066062927246,28.2289772033691,6.26905632019043,26.211519241332997,19.0398769378662,6.62229061126709,12.322166442871099,-15.541133880615199,-2.74745082855225,-9.61237716674805,14.2500171661377,3.93065738677979,-7.09434032440186,-24.7791347503662,-14.241477966308599,-23.873704910278303,-14.324647903442399,-11.9748954772949,9.98227691650391,13.8172149658203,-8.02894592285156,13.0575523376465,5.220001220703121,-3.1834869384765603,2.703369140625,10.870723724365199,7.3887825012207005,4.453086853027339,-7.4942722320556605,1.05232048034668,-26.2063312530518
758,sub-0016,ses-04,run-05,cognitive,TPJ,281,rating,-9.89969062805176,-12.438638687133801,-8.30150413513184,-6.02514457702637,-7.4642219543457005,-5.1221613883972195,0.0464001893997192,1.46264791488647,2.16165709495544,7.3554372787475595,3.13370275497437,5.05596160888672,1.7229309082031203,0.15203857421875,-3.6180877685546897,3.45542526245117,4.1147346496582005,8.46962070465088,0.556662559509277,-3.98452472686768,-8.21777439117432,-9.20742607116699,-6.47200632095337,-11.733978271484402,-1.9337887763977097,-7.49861574172974,-7.5980806350708,-3.16622519493103,-1.91063952445984,-6.37656497955322,1.3543711900711102,-2.0697002410888703,-2.1707124710083003,5.62626171112061,0.7732820510864259,-2.98179483413696,-4.331867694854741,-5.2051510810852095,-4.94397926330566,-2.66274881362915,-2.3743619918823198,-2.84298372268677
759,sub-0016,ses-04,run-05,cognitive,TPJ,281,cue,-0.158357620239258,-2.9385356903076203,-3.0200653076171897,-3.3295612335205096,-3.7972183227539102,3.7924652099609397,-0.9988937377929691,10.3698463439941,4.980438232421879,9.46018218994141,8.20261383056641,7.16523742675781,9.8779296875,6.095172882080081,2.08271980285645,0.269624710083008,2.62214279174805,-3.0073089599609397,-1.09501647949219,0.123214721679688,-4.62274169921875,-6.48927307128906,-9.32662200927734,-22.7621803283691,-13.2630672454834,-2.72480010986328,-4.48398780822754,-5.56485939025879,2.59015655517578,-4.33736705780029,-1.12390279769897,0.320117950439453,-2.2736968994140603,2.94478702545166,-2.9431533813476602,-8.58538436889648,1.5354080200195301,-1.53596782684326,-6.99425935745239,-0.5099327564239501,-1.20352458953857,-0.7672214508056641
760,sub-0016,ses-04,run-05,cognitive,TPJ,282,cueH_stimH,-17.1251811981201,-4.07537841796875,-14.610588073730499,-0.575747489929199,-13.996988296508801,-0.7184042930603031,7.604671478271481,7.30755090713501,-4.15962696075439,1.2296047210693402,13.596388816833501,11.4690752029419,12.8410167694092,10.597816467285199,10.8800926208496,15.453477859497099,39.27622604370121,13.8527412414551,17.5539512634277,11.775871276855499,-2.05268478393555,10.923276901245101,3.02416038513184,-15.009532928466802,-11.145570755004899,-9.384584426879881,-12.8356609344482,-11.0681610107422,-27.416751861572298,-10.178474426269501,-9.1470947265625,-8.022266387939451,2.34441757202148,-9.24331092834473,3.12660026550293,11.483384132385302,15.8571357727051,9.65943145751953,-3.7280902862548797,7.46748924255371,7.02113437652588,-16.0449752807617
761,sub-0016,ses-04,run-05,cognitive,TPJ,282,cueL_stimH,6.33064079284668,4.15277814865112,13.670492172241199,15.111808776855499,22.2311153411865,4.24318790435791,7.44107437133789,-8.54675960540771,12.6018123626709,6.24039649963379,5.5643806457519505,18.4626636505127,24.0097484588623,43.032077789306605,36.6776084899902,18.8292331695557,38.507331848144496,29.004648208618196,23.645639419555696,1.9810886383056598,-10.0599632263184,-6.042633056640621,-10.314025878906198,-22.111370086669897,-8.89339065551758,2.3679313659668,-18.476486206054698,6.0420246124267605,-4.87660598754883,-4.76532173156738,-19.2780704498291,3.66157913208008,-17.910816192627,-11.5361671447754,9.44046020507812,11.524242401122999,13.2615623474121,7.701177597045901,7.10916900634766,-6.730474472045901,-6.2128181457519505,0.781110763549805
762,sub-0016,ses-04,run-05,cognitive,TPJ,282,cueH_stimM,-7.78173828125,1.3027992248535198,-4.33228302001953,13.4653406143188,13.7756357192993,1.4094266891479499,19.0025253295898,19.588737487793,16.022102355957,16.6805381774902,11.504553794860803,21.207698822021502,24.5292854309082,26.709604263305696,7.296173095703121,4.21733856201172,-8.4092321395874,17.1512813568115,30.6909255981445,25.6175937652588,18.2059764862061,8.77101898193359,2.69510269165039,-17.902988433837898,-21.8612499237061,-24.195302963256804,-27.0556297302246,-28.015409469604503,-24.742872238159197,-16.144794464111303,-16.1142063140869,-13.6843547821045,-21.337814331054698,-9.72476577758789,-10.9005813598633,-14.4315795898438,-6.64360809326172,-7.531673431396481,-11.749256134033198,-3.4920272827148398,-7.74994659423828,-7.804012298583981
763,sub-0016,ses-04,run-05,cognitive,TPJ,282,cueL_stimM,1.0203378200531,-20.8492469787598,-12.332829475402802,-14.234612464904801,-7.560656547546389,-13.9804048538208,-6.58366346359253,11.101949691772498,22.208589553832997,15.1432304382324,12.9619998931885,31.306337356567397,15.0567798614502,38.3091812133789,39.3756561279297,38.364109039306605,33.4622764587402,22.930673599243196,21.0749607086182,12.4763278961182,0.420175552368164,12.8178806304932,7.26730728149414,5.843963623046879,1.1136054992675801,-1.96824645996094,-12.8362236022949,-2.4924125671386697,-9.49146842956543,-9.74200057983398,0.191469192504883,-8.208042144775389,-1.9463691711425801,-7.70356750488281,-12.4819946289062,-6.06185531616211,-6.86598205566406,8.5386962890625,4.37163543701172,-0.996265411376953,6.097980499267581,-7.65810394287109
764,sub-0016,ses-04,run-05,cognitive,TPJ,282,cueH_stimL,-26.0813102722168,-7.90903759002686,6.1757316589355495,-17.476394653320302,8.18192195892334,9.49915885925293,5.70571327209473,45.1851806640625,30.6844272613525,38.42063522338871,33.793777465820305,22.1542053222656,40.7055511474609,22.128431320190398,29.380922317504897,15.191398620605499,15.6240749359131,6.79887199401855,12.1208934783936,18.8116226196289,7.09806823730469,8.72522926330566,-2.07473373413086,-15.403106689453098,-21.774089813232397,-10.0053558349609,-1.89524841308594,-6.82932472229004,-14.754407882690401,-16.7950420379639,-2.3274517059326203,1.58871078491211,-10.5832653045654,-5.671100616455081,3.15811538696289,18.1264495849609,3.0799560546875,30.6507415771484,29.982048034668,18.0814933776855,11.198204040527301,25.226516723632802
765,sub-0016,ses-04,run-05,cognitive,TPJ,282,cueL_stimL,27.7160720825195,14.290403366088901,12.063587188720698,10.4622077941895,10.949068069458,17.5105514526367,3.9364337921142596,18.991409301757802,-1.22772431373596,-6.119012355804441,16.406558990478498,0.746386528015137,-2.2636337280273398,23.573070526123,8.70494079589844,24.7438125610352,23.315792083740202,16.430850982665998,6.815216064453121,-3.41514205932617,34.8883666992188,8.16431427001953,-16.6185569763184,4.69047164916992,-34.6985397338867,-23.5397415161133,-20.1068935394287,-4.9359016418457005,-21.026290893554698,9.40560531616211,12.799034118652301,6.3065185546875,4.5971183776855495,-9.44558334350586,9.92984771728516,-8.27675247192383,-8.22196578979492,-14.4773826599121,-22.5718460083008,-38.000495910644496,-24.1138763427734,-49.0482711791992
