ISI01_biopac,ISI01_duration,ISI01_onset,ISI02_biopac,ISI02_duration,ISI02_onset,ISI03_biopac,ISI03_duration,ISI03_onset,ITI_biopac,ITI_duration,ITI_onset,delay_between_medoc,event01_cue_biopac,event01_cue_filename,event01_cue_onset,event01_cue_type,event02_expect_RT,event02_expect_angle,event02_expect_angle_label,event02_expect_biopac,event02_expect_displayonset,event02_expect_responseonset,event03_stimulusC_RT,event03_stimulusC_reseponseonset,event03_stimulusC_response,event03_stimulusC_responsekeyname,event03_stimulus_C_stim_filename,event03_stimulus_C_stim_match,event03_stimulus_C_stim_num,event03_stimulus_P_delay_between_medoc,event03_stimulus_P_trigger,event03_stimulus_V_filename,event03_stimulus_V_patientid,event03_stimulus_biopac,event03_stimulus_displayonset,event03_stimulus_type,event04_actual_RT,event04_actual_angle,event04_actual_angle_label,event04_actual_biopac,event04_actual_displayonset,event04_actual_responseonset,param_cond_type,param_counterbalance_block_num,param_counterbalance_ver,param_cue_type,param_end_biopac,param_end_instruct_onset,param_experiment_duration,param_run_num,param_start_biopac,param_stimulus_type,param_task_name,param_trigger_onset,session_id,src_subject_id,trial_no
1613681005.21409,0.889922380447388,1613681005.21277,1613681010.13259,11.471411705017099,1613681010.1312802,1613681030.62337,13.380388736724901,1613681030.62231,1613680999.05869,5.15900945663452,1613680999.04379,0.0363471508026123,1613681004.21371,l049.png,1613681004.2124,low_cue,1.70086240768433,34.5922886875099,FIX,1613681006.125,1613681006.11311,1613681007.8139699,0,0,0,,,,0,0,Command Recieved: TRIGGER_AND_Response: RESULT_OK,,,1613681021.64041,1613681021.6398802,low_stim,1.90085911750793,27.320319022561197,FIX,1613681044.0248802,1613681044.01067,1613681045.91153,1,1,2,low_cue,1613681075.45698,1613681075.4558,398.415405035019,3,1613680677.04149,low_stim,pain,1613680677.0404,4,5,11
1613681050.6145,0.989551305770874,1613681050.61314,1613681055.6326098,5.771000862121579,1613681055.6317,1613681070.42182,0.982117891311646,1613681070.4205801,1613681048.0465,1.5572826862335198,1613681048.0455198,0.043112039566040004,1613681049.61386,l026.png,1613681049.6127698,low_cue,2.01761174201965,36.6388675289486,FIX,1613681051.62481,1613681051.61352,1613681053.63113,0,0,0,,,,0,0,Command Recieved: TRIGGER_AND_Response: RESULT_OK,,,1613681061.44682,1613681061.44643,high_stim,1.6539070606231698,58.0918930643469,FIX,1613681071.42579,1613681071.42095,1613681073.0748599,3,1,2,low_cue,1613681075.45698,1613681075.4558,398.415405035019,3,1613680677.04149,high_stim,pain,1613680677.0404,4,5,12
1613679280.93818,1.58911967277527,1613679280.93228,1613679286.58807,0.5369985103607179,1613679286.5844,1613679296.13954,1.9834125041961699,1613679296.13798,1613679277.03839,2.8909075260162402,1613679277.0308099,0.064208984375,1613679279.93821,h020.png,1613679279.9319,high_cue,1.3875093460083001,65.89776549883891,FIX,1613679282.57038,1613679282.5662198,1613679283.95373,0,0,0,,,,0,0,Command Recieved: TRIGGER_AND_Response: RESULT_OK,,,1613679287.19154,1613679287.19106,high_stim,3.0513105392456095,86.55261314813481,FIX,1613679298.13909,1613679298.13873,1613679301.19005,6,2,2,high_cue,1613679673.27187,1613679673.26286,399.00347328186007,0,1613679274.2602599,high_stim,pain,1613679274.25939,4,5,13
1613679307.54542,1.97913098335266,1613679307.54226,1613679313.56251,5.86020660400391,1613679313.5611901,1613679328.43818,4.28795647621155,1613679328.43344,1613679302.17497,4.3481352329254195,1613679302.1735802,0.0707709789276123,1613679306.5380301,l020.png,1613679306.52522,low_cue,1.98439598083496,15.149211652671001,FIX,1613679309.54366,1613679309.54302,1613679311.52741,0,0,0,,,,0,0,Command Recieved: TRIGGER_AND_Response: RESULT_OK,,,1613679319.49332,1613679319.49272,high_stim,2.80205368995667,51.051732108794,FIX,1613679332.73715,1613679332.73505,1613679335.5371099,3,2,2,low_cue,1613679673.27187,1613679673.26286,399.00347328186007,0,1613679274.2602599,high_stim,pain,1613679274.25939,4,5,14
1613679338.3387198,1.3842408657074,1613679338.3371599,1613679343.75721,0.565540313720703,1613679343.7558599,1613679353.3385,2.7952833175659197,1613679353.32611,1613679336.7716901,0.5518205165863039,1613679336.7699,0.0577249526977539,1613679337.33831,l011.png,1613679337.33678,low_cue,1.85093879699707,28.207490879015303,FIX,1613679339.73784,1613679339.7376802,1613679341.58862,0,0,0,,,,0,0,Command Recieved: TRIGGER_AND_Response: RESULT_OK,,,1613679344.38011,1613679344.37972,high_stim,2.38442921638489,24.710799462230202,FIX,1613679356.14744,1613679356.14384,1613679358.52827,3,2,2,low_cue,1613679673.27187,1613679673.26286,399.00347328186007,0,1613679274.2602599,high_stim,pain,1613679274.25939,4,5,15
1613679370.33846,1.38889789581299,1613679370.3325,1613679375.75537,1.17019844055176,1613679375.7512,1613679385.9393802,3.88304162025452,1613679385.93835,1613679360.17155,9.16003203392029,1613679360.16201,0.0480098724365234,1613679369.3385599,h047.png,1613679369.33212,high_cue,3.30414938926697,53.313889308454506,FIX,1613679371.7372801,1613679371.7330198,1613679375.03717,0,0,0,,,,0,0,Command Recieved: TRIGGER_AND_Response: RESULT_OK,,,1613679376.97059,1613679376.97003,high_stim,2.18434715270996,8.13010235415598,FIX,1613679389.84006,1613679389.83982,1613679392.02416,6,2,2,high_cue,1613679673.27187,1613679673.26286,399.00347328186007,0,1613679274.2602599,high_stim,pain,1613679274.25939,4,5,16
1613679395.43943,1.9961476325988798,1613679395.42525,1613679401.47245,11.1605491638184,1613679401.46085,1613679421.63925,1.58630990982056,1613679421.63509,1613679393.8768,0.54755425453186,1613679393.87467,0.0654420852661133,1613679394.44366,l012.png,1613679394.44155,low_cue,3.3182365894317596,1.38035407344445,FIX,1613679397.45425,1613679397.4426699,1613679400.76091,0,0,0,,,,0,0,Command Recieved: TRIGGER_AND_Response: RESULT_OK,,,1613679412.68893,1613679412.68789,low_stim,2.2849936485290496,1.3915266525478203,FIX,1613679423.23745,1613679423.23569,1613679425.5206802,1,2,2,low_cue,1613679673.27187,1613679673.26286,399.00347328186007,0,1613679274.2602599,low_stim,pain,1613679274.25939,4,5,17
1613679435.14116,1.98124122619629,1613679435.14015,1613679441.16035,20.062316417694102,1613679441.15908,1613679470.2383099,12.3847353458405,1613679470.23666,1613679427.27164,6.8509659767150906,1613679427.27053,0.0539150238037109,1613679434.14094,h014.png,1613679434.13978,high_cue,2.48442888259888,60.255118703057796,FIX,1613679437.1410198,1613679437.14091,1613679439.62533,0,0,0,,,,0,0,Command Recieved: TRIGGER_AND_Response: RESULT_OK,,,1613679461.2764301,1613679461.27597,low_stim,2.0510268211364697,5.5275401516561695,FIX,1613679482.64153,1613679482.64132,1613679484.6923401,4,2,2,high_cue,1613679673.27187,1613679673.26286,399.00347328186007,0,1613679274.2602599,low_stim,pain,1613679274.25939,4,5,18
1613679494.53861,1.19228625297546,1613679494.52911,1613679499.74906,2.97365927696228,1613679499.74774,1613679511.73824,3.885826587677,1613679511.73557,1613679486.6715698,6.862008333206179,1613679486.65949,0.0712931156158447,1613679493.53848,l014.png,1613679493.52874,low_cue,1.9412088394165001,26.1543357783129,FIX,1613679495.7376099,1613679495.72956,1613679497.67077,0,0,0,,,,0,0,Command Recieved: TRIGGER_AND_Response: RESULT_OK,,,1613679502.79382,1613679502.79337,med_stim,3.16801714897156,34.915803709409396,FIX,1613679515.63754,1613679515.6370301,1613679518.80505,2,2,2,low_cue,1613679673.27187,1613679673.26286,399.00347328186007,0,1613679274.2602599,med_stim,pain,1613679274.25939,4,5,19
1613679527.73836,1.59649085998535,1613679527.7249,1613679533.36122,0.9610450267791751,1613679533.36035,1613679543.3389401,4.8906342983245805,1613679543.33076,1613679519.67305,7.049613237380981,1613679519.67188,0.0625460147857666,1613679526.74242,h031.png,1613679526.7412,high_cue,3.3015174865722696,71.34496603860791,FIX,1613679529.34266,1613679529.34218,1613679532.64369,0,0,0,,,,0,0,Command Recieved: TRIGGER_AND_Response: RESULT_OK,,,1613679534.38555,1613679534.38495,med_stim,2.15513706207275,2.5396804503407,FIX,1613679548.23786,1613679548.2326,1613679550.3877401,5,2,2,high_cue,1613679673.27187,1613679673.26286,399.00347328186007,0,1613679274.2602599,med_stim,pain,1613679274.25939,4,5,20
