onset01_cue	onset02_ratingexpect	onset03_stim	onset04_ratingoutcome	pmod_cuetype	pmod_stimtype	pmod_expectRT	pmod_expectangle	pmod_outcomeRT	pmod_outcomeangle	cue_con	stim_lin	stim_quad	pmod_expectangle_demean	pmod_outcomeangle_demean	TTL1	TTL2	TTL3	TTL4	onset03_stim_earlyphase_0-4500ms	onset03_stim_latephase_4500-9000ms	onset03_stim_poststim_9000-135000ms	onset03_stim_ttlplateau	onset03_stim_ttlplateau_duration
4.788939952850342	7.206510066986084	15.85243010520935	27.19729995727539	high_cue	low_stim	1.48410487174988	101.778024833289	1.40701127052307	127.249963577081	1	-1	1	101.778024833289	127.249963577081	15.87875	19.86775	24.86825	29.2225	15.87875	20.37875	24.87875	19.86775	5.000499999999999
33.09950017929077	34.90017008781433	44.214290142059326	56.091400146484375	low_cue	low_stim	1.03740358352661	81.837025716282	1.86765885353088	89.0684434019225	-1	-1	1	81.837025716282	89.0684434019225	44.25475	48.2195	53.2195	57.6685	44.25475	48.75475	53.25475	48.2195	5.0
61.09327006340027	63.19405007362366	69.82876014709473	81.4008400440216	low_cue	med_stim	1.45075702667236	96.9250817383927	3.03670811653137	105.785620019732	-1	0	-2	96.9250817383927	105.785620019732	69.86625	74.13025	79.1305	83.94975	69.86625	74.36625	78.86625	74.13025	5.000249999999994
86.50275015830994	89.60389995574951	98.82920002937317	110.09488010406494	low_cue	high_stim	2.20097732543945	93.5468536574996	2.34266233444214	111.480556475034	-1	1	1	93.5468536574996	111.480556475034	98.86725	103.5165	108.51675	113.71975	98.86725	103.36725	107.86725	103.5165	5.000250000000008
114.79663014411926	117.19753003120422	122.64274001121521	133.90375995635986	high_cue	med_stim	1.99004411697388	100.140793146113	1.36747813224792	67.4161474793436	1	0	-2	100.140793146113	67.4161474793436	122.68325	126.9075	131.90775	136.797	122.68325	127.18325	131.68325	126.9075	5.000249999999994
138.48880004882812	140.60626006126404	145.94598007202148	157.59592008590698	high_cue	high_stim	1.43399620056152	122.471192290848	2.14168167114258	85.333141628561	1	1	1	122.471192290848	85.333141628561	145.97925	150.5235	155.52375	160.7325	145.97925	150.47925	154.97925	150.5235	5.000249999999994
163.4981300830841	165.5989100933075	176.4309799671173	197.59417009353638	high_cue	low_stim	1.15530252456665	110.179458664511	1.27672147750854	12.7533002545757	1	-1	1	110.179458664511	12.7533002545757	176.46075	180.46475	185.465	190.04425	176.46075	180.96075	185.46075	180.46475	5.000249999999994
209.3985800743103	211.4993600845337	216.4409899711609	229.68948006629944	high_cue	high_stim	1.43823909759521	119.888840239014	1.56738924980164	99.5403818048426	1	1	1	119.888840239014	99.5403818048426	216.47725	221.18675	226.18675	231.355	216.47725	220.97725	225.47725	221.18675	5.0
234.59130001068115	237.69246006011963	250.52400016784668	265.10267996788025	low_cue	low_stim	1.05143141746521	93.4612538779541	2.46814894676208	31.9081069356532	-1	-1	1	93.4612538779541	31.9081069356532	250.55875	254.588	259.58825	264.1075	250.55875	255.05875	259.55875000000003	254.588	5.0002500000000225
270.98820996284485	274.0893700122833	283.4374101161957	296.5977599620819	low_cue	med_stim	1.81751251220703	97.359954158832	1.73992109298706	98.5535427025718	-1	0	-2	97.359954158832	98.5535427025718	283.47525	287.8745	292.876	297.70875	283.47525	287.97525	292.47525	287.8745	5.0014999999999645
317.58892011642456	319.9898200035095	325.41709995269775	337.09619998931885	low_cue	high_stim	1.15061116218567	86.9872124958166	1.82475471496582	117.635875631865	-1	1	1	86.9872124958166	117.635875631865	325.45225	330.24625	335.24675	340.39	325.45225	329.95225	334.45225	330.24625	5.000500000000045
358.0873601436615	361.2051901817322	375.52130007743835	394.1007900238037	high_cue	med_stim	1.50087714195251	94.647970691387	1.90351510047913	74.6237487511738	1	0	-2	94.647970691387	74.6237487511738	375.55425	380.07975	385.0805	389.86775	375.55425	380.05425	384.55425	380.07975	5.000749999999982
