src_subject_id,session_id,param_task_name,param_run_num,param_counterbalance_ver,param_counterbalance_block_num,param_cue_type,param_stimulus_type,param_cond_type,param_trigger_onset,param_start_biopac,ITI_onset,ITI_biopac,ITI_duration,event01_cue_onset,event01_cue_biopac,event01_cue_type,event01_cue_filename,ISI01_onset,ISI01_biopac,ISI01_duration,event02_expect_displayonset,event02_expect_biopac,event02_expect_responseonset,event02_expect_RT,event02_expect_angle,event02_expect_angle_label,ISI02_onset,ISI02_biopac,ISI02_duration,event03_stimulus_type,event03_stimulus_displayonset,event03_stimulus_biopac,event03_stimulus_C_stim_match,event03_stimulusC_response,event03_stimulusC_responsekeyname,event03_stimulusC_reseponseonset,event03_stimulusC_RT,ISI03_onset,ISI03_biopac,ISI03_duration,event04_actual_displayonset,event04_actual_biopac,event04_actual_responseonset,event04_actual_RT,event04_actual_angle,event04_actual_angle_label,param_end_instruct_onset,param_end_biopac,param_experiment_duration,event03_stimulus_P_trigger,event03_stimulus_P_delay_between_medoc,event03_stimulus_V_patientid,event03_stimulus_V_filename,event03_stimulus_C_stim_num,event03_stimulus_C_stim_filename,param_C_stim_num,event03_C_stim_match,event03_C_stim_filename
93,1,cognitive,5,1,1,high_cue,low_stim,4,1636047275.30788,1636047275.30969,1636047278.11618,1636047278.11872,5.28155875205994,1636047283.41816,1636047283.42054,high_cue,h002.png,1636047284.39945,1636047284.40114,0.898290872573853,1636047285.31887,1636047285.33626,1636047286.8864,1.56753206253052,63.7440957122987,FIX,1636047289.33703,1636047289.33945,7.26070761680603,low_stim,1636047298.62383,1636047298.62532,,2,right,1636047301.88047,3.25664186477661,1636047305.60977,1636047305.62045,9.2879741191864,1636047314.91324,1636047314.91946,1636047317.20171,2.28847885131836,52.5729486405434,FIX,1636047674.1472,1636047674.14941,398.839325666428,,0,,,0,,14,same,14_50.jpg
93,1,cognitive,5,1,1,low_cue,med_stim,2,1636047275.30788,1636047275.30969,1636047318.94807,1636047318.95033,8.74966669082642,1636047327.71801,1636047327.72052,low_cue,l010.png,1636047328.69908,1636047328.70081,1.59870505332947,1636047330.31898,1636047330.32017,1636047334.07064,3.75165438652039,56.7550627596995,FIX,1636047334.62058,1636047334.62181,7.67715501785278,med_stim,1636047344.30753,1636047344.3194,,NaN,NaN,NaN,NaN,1636047351.31014,1636047351.32003,7.88759660720825,1636047359.21309,1636047359.21912,1636047360.66888,1.45579075813293,65.8977654988389,FIX,1636047674.1472,1636047674.14941,398.839325666428,,0,,,0,,22,diff,22_100_R.jpg
93,1,cognitive,5,1,1,high_cue,high_stim,6,1636047275.30788,1636047275.30969,1636047363.24793,1636047363.24963,5.24981141090393,1636047368.51656,1636047368.51985,high_cue,h031.png,1636047369.49888,1636047369.50021,1.89885997772217,1636047371.41764,1636047371.41913,1636047373.90207,2.48442959785461,64.3589941756947,FIX,1636047375.43581,1636047375.43761,3.46193361282349,high_stim,1636047380.90451,1636047380.91956,,2,right,1636047384.00717,3.10266137123108,1636047387.90712,1636047387.92053,3.79061460494995,1636047391.70854,1636047391.71938,1636047394.08507,2.37653279304504,55.8608146216373,FIX,1636047674.1472,1636047674.14941,398.839325666428,,0,,,0,,7,diff,7_150_R.jpg
93,1,cognitive,5,1,1,low_cue,high_stim,3,1636047275.30788,1636047275.30969,1636047395.74338,1636047395.74513,2.95436000823975,1636047398.71115,1636047398.71984,low_cue,l016.png,1636047399.69862,1636047399.69988,2.29911708831787,1636047402.01238,1636047402.01921,1636047405.15176,3.1393780708313,56.7550627596995,FIX,1636047406.03055,1636047406.0366,1.96719312667847,high_stim,1636047410.01537,1636047410.01923,,2,right,1636047412.87376,2.85839319229126,1636047417.01798,1636047417.01993,1.27976179122925,1636047418.31846,1636047418.31908,1636047420.30266,1.98419332504272,60.1409838350769,FIX,1636047674.1472,1636047674.14941,398.839325666428,,0,,,0,,44,same,44_150.jpg
93,1,cognitive,5,1,1,high_cue,low_stim,4,1636047275.30788,1636047275.30969,1636047422.33663,1636047422.35333,4.26110887527466,1636047426.60489,1636047426.61953,high_cue,h011.png,1636047427.5987,1636047427.60001,0.799041032791138,1636047428.42223,1636047428.42336,1636047429.97311,1.55087542533875,61.9951426119564,FIX,1636047432.4404,1636047432.44216,7.95734214782715,low_stim,1636047442.41078,1636047442.41923,,2,right,1636047444.52665,2.11586880683899,1636047449.41339,1636047449.42042,3.58434748649597,1636047453.01474,1636047453.01928,1636047455.78512,2.77037882804871,44.0234619642384,FIX,1636047674.1472,1636047674.14941,398.839325666428,,0,,,0,,24,diff,24_50_R.jpg
93,1,cognitive,5,1,1,high_cue,med_stim,5,1636047275.30788,1636047275.30969,1636047457.0329,1636047457.03586,6.6648383140564,1636047463.71873,1636047463.72036,high_cue,h033.png,1636047464.69869,1636047464.69993,1.09905409812927,1636047465.81951,1636047465.82044,1636047467.55363,1.73411989212036,63.6417918936993,FIX,1636047469.83768,1636047469.83945,1.96006441116333,med_stim,1636047473.80582,1636047473.81939,,1,left,1636047476.45665,2.65082383155823,1636047480.80844,1636047480.81958,1.98930525779724,1636047482.80918,1636047482.81923,1636047486.05178,3.24260210990906,56.8214883406073,FIX,1636047674.1472,1636047674.14941,398.839325666428,,0,,,0,,26,same,26_100.jpg
93,1,cognitive,5,1,1,low_cue,high_stim,3,1636047275.30788,1636047275.30969,1636047486.84402,1636047486.84562,6.65372180938721,1636047493.51317,1636047493.52029,low_cue,l001.png,1636047494.49861,1636047494.49984,1.09913086891174,1636047495.61396,1636047495.61944,1636047497.21844,1.60448861122131,57.5815500503569,FIX,1636047499.63212,1636047499.63714,3.86561846733093,high_stim,1636047505.51765,1636047505.51929,,1,left,1636047509.15219,3.63454389572144,1636047512.52026,1636047512.52161,1.97747802734375,1636047514.52101,1636047514.52192,1636047516.65529,2.13428592681885,47.9780206519498,FIX,1636047674.1472,1636047674.14941,398.839325666428,,0,,,0,,27,diff,27_150_R.jpg
93,1,cognitive,5,1,1,high_cue,med_stim,5,1636047275.30788,1636047275.30969,1636047518.53917,1636047518.55358,2.95856785774231,1636047521.50695,1636047521.51997,high_cue,h020.png,1636047522.4986,1636047522.49989,1.49913907051086,1636047524.02455,1636047524.02543,1636047526.12545,2.10089492797852,63.0197692817771,FIX,1636047528.04272,1636047528.04475,2.95502400398254,med_stim,1636047533.01124,1636047533.01928,,NaN,NaN,NaN,NaN,1636047540.01385,1636047540.02032,3.58389186859131,1636047543.61519,1636047543.61939,1636047545.76857,2.15337800979614,52.0239656961566,FIX,1636047674.1472,1636047674.14941,398.839325666428,,0,,,0,,28,same,28_100.jpg
93,1,cognitive,5,1,1,low_cue,low_stim,1,1636047275.30788,1636047275.30969,1636047547.63335,1636047547.63652,5.26438403129578,1636047552.91866,1636047552.92033,low_cue,l056.png,1636047553.89862,1636047553.89992,2.09911799430847,1636047556.01982,1636047556.02096,1636047558.58763,2.56781816482544,50.6944307177554,FIX,1636047560.03798,1636047560.03942,5.75975918769836,low_stim,1636047567.80755,1636047567.82047,,2,right,1636047571.53809,3.73054432868958,1636047574.81016,1636047574.81984,5.68758320808411,1636047580.51228,1636047580.51955,1636047584.18527,3.67298984527588,61.4812722113292,FIX,1636047674.1472,1636047674.14941,398.839325666428,,0,,,0,,35,same,35_50.jpg
93,1,cognitive,5,1,1,low_cue,low_stim,1,1636047275.30788,1636047275.30969,1636047584.7472,1636047584.7533,0.25054407119751,1636047585.01396,1636047585.0199,low_cue,l033.png,1636047585.99862,1636047585.99991,1.29912304878235,1636047587.31482,1636047587.31918,1636047590.35175,3.03693032264709,62.8188889145228,FIX,1636047591.33299,1636047591.33622,1.96475458145142,low_stim,1636047595.3178,1636047595.31922,,2,right,1636047598.13639,2.81858539581299,1636047602.32042,1636047602.32201,3.77732300758362,1636047606.12183,1636047606.12276,1636047608.68967,2.5678403377533,43.6980473274211,FIX,1636047674.1472,1636047674.14941,398.839325666428,,0,,,0,,14,diff,14_50_R.jpg
