onset	duration	trial_type	trial_index	cue	stimulusintensity	rating_value	rating_glmslabel	rating_value_fillna	rating_glmslabel_fillna	rating_mouseonset	rating_mousedur	stim_file
9.1	0.99	cue	1	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h051.png
45.49	0.99	cue	2	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l045.png
87.19	1.0	cue	3	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h053.png
129.11	0.98	cue	4	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h001.png
155.4	0.99	cue	5	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l040.png
189.6	0.99	cue	6	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l028.png
214.11	0.98	cue	7	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l037.png
239.0	0.99	cue	8	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l012.png
267.99	0.99	cue	9	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l051.png
305.01	0.98	cue	10	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h026.png
339.2	0.98	cue	11	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h015.png
370.1	0.99	cue	12	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h007.png
10.71	2.17	expectrating	1	high_cue	n/a	23.68	Moderate	23.68	Moderate	0.42	1.75	h051.png
47.41	2.54	expectrating	2	low_cue	n/a	46.46	Strong	46.46	Strong	0.6	1.94	l045.png
89.51	1.97	expectrating	3	high_cue	n/a	50.05	Strong	50.05	Strong	0.82	1.15	h053.png
131.01	2.45	expectrating	4	high_cue	n/a	37.01	Strong	37.01	Strong	0.6	1.85	h001.png
158.6	1.83	expectrating	5	low_cue	n/a	53.22	Strong	53.22	Strong	0.83	1.0	l040.png
192.3	1.63	expectrating	6	low_cue	n/a	44.84	Strong	44.84	Strong	0.57	1.07	l028.png
216.41	2.21	expectrating	7	low_cue	n/a	57.58	Strong	57.58	Strong	0.3	1.91	l037.png
241.4	2.08	expectrating	8	low_cue	n/a	36.87	Strong	36.87	Strong	0.8	1.28	l012.png
271.21	2.77	expectrating	9	low_cue	n/a	60.45	Strong	60.45	Strong	1.37	1.4	l051.png
308.11	1.99	expectrating	10	high_cue	n/a	57.78	Strong	57.78	Strong	0.97	1.02	h026.png
341.9	1.5	expectrating	11	high_cue	n/a	53.31	Strong	53.31	Strong	0.57	0.93	h015.png
