onset	duration	trial_type	trial_index	cue	stimulusintensity	rating_value	rating_glmslabel	rating_value_fillna	rating_glmslabel_fillna	rating_mouseonset	rating_mousedur	stim_file
10.6	0.99	cue	1	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l009.png
35.71	0.98	cue	2	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l046.png
61.3	0.99	cue	3	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l033.png
91.29	1.0	cue	4	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l027.png
120.01	0.99	cue	5	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h051.png
153.9	0.99	cue	6	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h045.png
194.2	0.99	cue	7	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h041.png
219.21	0.98	cue	8	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h014.png
251.4	0.99	cue	9	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h043.png
285.8	0.99	cue	10	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h013.png
326.2	0.99	cue	11	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l040.png
366.4	0.99	cue	12	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l051.png
12.33	2.28	expectrating	1	low_cue	n/a	67.38	Very Strong	67.38	Very Strong	0.6	1.68	l009.png
38.01	2.13	expectrating	2	low_cue	n/a	61.79	Strong	61.79	Strong	1.15	0.98	l046.png
64.22	2.35	expectrating	3	low_cue	n/a	85.14	Very Strong	85.14	Very Strong	0.9	1.45	l033.png
93.71	2.2	expectrating	4	low_cue	n/a	76.58	Very Strong	76.58	Very Strong	0.62	1.58	l027.png
122.91	1.64	expectrating	5	high_cue	n/a	79.16	Very Strong	79.16	Very Strong	0.45	1.19	h051.png
155.8	2.67	expectrating	6	high_cue	n/a	74.16	Very Strong	74.16	Very Strong	1.1	1.57	h045.png
197.0	1.91	expectrating	7	high_cue	n/a	72.95	Very Strong	72.95	Very Strong	0.53	1.38	h041.png
222.11	2.23	expectrating	8	high_cue	n/a	83.71	Very Strong	83.71	Very Strong	0.95	1.28	h014.png
253.81	2.17	expectrating	9	high_cue	n/a	64.42	Very Strong	64.42	Very Strong	0.9	1.27	h043.png
289.0	2.16	expectrating	10	high_cue	n/a	62.9	Strong	62.9	Strong	0.6	1.56	h013.png
328.1	1.73	expectrating	11	low_cue	n/a	93.68	Very Strong	93.68	Very Strong	0.88	0.84	l040.png
369.2		expectrating	12	low_cue	n/a							l051.png
23.09	7.01	stimulus	1	low_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	jl047t1aaunaff_L.mp4
45.79	7.0	stimulus	2	low_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	bn080t1aeaff_M.mp4
74.19	7.01	stimulus	3	low_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	jh043t2aaunaff_L.mp4
101.79	7.01	stimulus	4	low_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	mg066t1aaaff_H.mp4
133.8	7.0	stimulus	5	high_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	ib109t1afaff_M.mp4
169.79	7.02	stimulus	6	high_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	jh043t2aeaff_H.mp4
206.19	7.01	stimulus	7	high_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	vw121t1aiaff_M.mp4
234.49	7.01	stimulus	8	high_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	bg096t2afunaff_L.mp4
266.69	7.0	stimulus	9	high_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	bn080t1afunaff_L.mp4
297.99	7.01	stimulus	10	high_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	bn080t1afaff_H.mp4
342.39	7.02	stimulus	11	low_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	mg066t2aaunaff_M.mp4
375.79	7.01	stimulus	12	low_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	ib109t1aiaff_H.mp4
31.12	1.95	outcomerating	1	low_cue	low_stim	50.35	Strong	50.35	Strong	0.62	1.34	task-vicarious_scale.png
56.32	2.37	outcomerating	2	low_cue	med_stim	99.95	Strongest sensation of any kind	99.95	Strongest sensation of any kind	0.83	1.53	task-vicarious_scale.png
86.31	2.04	outcomerating	3	low_cue	low_stim	119.77	Strongest sensation of any kind	119.77	Strongest sensation of any kind	0.83	1.2	task-vicarious_scale.png
112.32	1.22	outcomerating	4	low_cue	high_stim	71.05	Very Strong	71.05	Very Strong	0.55	0.67	task-vicarious_scale.png
142.81	2.75	outcomerating	5	high_cue	med_stim	75.16	Very Strong	75.16	Very Strong	1.5	1.25	task-vicarious_scale.png
184.21	2.57	outcomerating	6	high_cue	high_stim	123.11	Strongest sensation of any kind	123.11	Strongest sensation of any kind	0.68	1.88	task-vicarious_scale.png
214.21	2.44	outcomerating	7	high_cue	med_stim	66.62	Very Strong	66.62	Very Strong	0.87	1.57	task-vicarious_scale.png
242.72	2.19	outcomerating	8	high_cue	low_stim	70.31	Very Strong	70.31	Very Strong	1.0	1.19	task-vicarious_scale.png
280.82	1.93	outcomerating	9	high_cue	low_stim	85.85	Very Strong	85.85	Very Strong	0.6	1.33	task-vicarious_scale.png
311.31	2.07	outcomerating	10	high_cue	high_stim	113.2	Strongest sensation of any kind	113.2	Strongest sensation of any kind	0.77	1.3	task-vicarious_scale.png
353.31	3.48	outcomerating	11	low_cue	med_stim	99.95	Strongest sensation of any kind	99.95	Strongest sensation of any kind	2.2	1.28	task-vicarious_scale.png
394.81	1.67	outcomerating	12	low_cue	high_stim	93.68	Very Strong	93.68	Very Strong	0.92	0.75	task-vicarious_scale.png
