onset	duration	trial_type	trial_index	cue	stimulusintensity	rating_value	rating_glmslabel	rating_value_fillna	rating_glmslabel_fillna	rating_mouseonset	rating_mousedur	stim_file	correct_response	participant_response	response_accuracy
9.79	0.99	cue	1	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h052.png	n/a	n/a	n/a
34.79	0.99	cue	2	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h010.png	n/a	n/a	n/a
60.7	0.98	cue	3	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l055.png	n/a	n/a	n/a
90.09	0.99	cue	4	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h003.png	n/a	n/a	n/a
118.59	1.0	cue	5	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h035.png	n/a	n/a	n/a
157.6	0.98	cue	6	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l054.png	n/a	n/a	n/a
184.89	0.99	cue	7	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l020.png	n/a	n/a	n/a
225.09	0.99	cue	8	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l044.png	n/a	n/a	n/a
255.99	0.99	cue	9	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h018.png	n/a	n/a	n/a
291.6	0.98	cue	10	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l023.png	n/a	n/a	n/a
336.6	0.98	cue	11	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h050.png	n/a	n/a	n/a
367.99	0.99	cue	12	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l013.png	n/a	n/a	n/a
12.51	2.44	expectrating	1	high_cue	n/a	103.08	Strongest sensation of any kind	103.08	Strongest sensation of any kind	1.42	1.02	h052.png	n/a	n/a	n/a
36.3	2.23	expectrating	2	high_cue	n/a	104.71	Strongest sensation of any kind	104.71	Strongest sensation of any kind	0.88	1.35	h010.png	n/a	n/a	n/a
62.8	1.17	expectrating	3	low_cue	n/a	68.24	Very Strong	68.24	Very Strong	0.25	0.92	l055.png	n/a	n/a	n/a
93.99	3.43	expectrating	4	high_cue	n/a	99.39	Strongest sensation of any kind	99.39	Strongest sensation of any kind	2.72	0.72	h003.png	n/a	n/a	n/a
122.5	2.82	expectrating	5	high_cue	n/a	117.29	Strongest sensation of any kind	117.29	Strongest sensation of any kind	1.78	1.03	h035.png	n/a	n/a	n/a
161.5	1.72	expectrating	6	low_cue	n/a	103.53	Strongest sensation of any kind	103.53	Strongest sensation of any kind	0.38	1.33	l054.png	n/a	n/a	n/a
186.39	2.03	expectrating	7	low_cue	n/a	101.36	Strongest sensation of any kind	101.36	Strongest sensation of any kind	1.27	0.76	l020.png	n/a	n/a	n/a
227.19	1.23	expectrating	8	low_cue	n/a	100.53	Strongest sensation of any kind	100.53	Strongest sensation of any kind	0.35	0.88	l044.png	n/a	n/a	n/a
258.7		expectrating	9	high_cue	n/a							h018.png	n/a	n/a	n/a
293.8	2.22	expectrating	10	low_cue	n/a	126.69	Strongest sensation of any kind	126.69	Strongest sensation of any kind	0.97	1.25	l023.png	n/a	n/a	n/a
338.3	1.3	expectrating	11	high_cue	n/a	127.13	Strongest sensation of any kind	127.13	Strongest sensation of any kind	0.05	1.25	h050.png	n/a	n/a	n/a
369.8	2.22	expectrating	12	low_cue	n/a	94.89	Very Strong	94.89	Very Strong	0.98	1.24	l013.png	n/a	n/a	n/a
20.6	7.0	stimulus	1	high_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	39_100_R.jpg	diff	diff	True
44.39	7.0	stimulus	2	high_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	12_150_R.jpg	diff	diff	True
71.0	6.99	stimulus	3	low_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	43_150.jpg	same	same	True
104.2	7.0	stimulus	4	high_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	8_50_R.jpg	diff	same	False
133.59	7.0	stimulus	5	high_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	41_100_R.jpg	diff	diff	True
