Unnamed: 0,Unnamed: 0.1,sub,ses,run,runtype,ROI,ROIindex,condition,tr1,tr2,tr3,tr4,tr5,tr6,tr7,tr8,tr9,tr10,tr11,tr12,tr13,tr14,tr15,tr16,tr17,tr18,tr19,tr20,tr21,tr22,tr23,tr24,tr25,tr26,tr27,tr28,tr29,tr30,tr31,tr32,tr33,tr34,tr35,tr36,tr37,tr38,tr39,tr40,tr41,tr42
0.0,0.0,sub-0127,ses-01,run-01,pain,rINS,216,cueH_stimH,31.45436668396,16.4852085113525,11.3284463882446,3.7810480594635,-8.45531177520752,-9.18000888824463,-1.04207396507263,1.5894042253494298,14.733586311340305,36.725772857666,-1.8288379907608,-10.655733108520499,0.0418632738292217,1.30975937843323,-0.841375589370728,9.08463954925537,-41.805366516113295,-21.74275588989261,-6.15718746185303,-5.20779609680176,19.6677265167236,43.2023124694824,20.73512840271,17.6440677642822,18.9281539916992,41.074577331543004,52.852352142334006,49.2495460510254,62.7633857727051,58.5280685424805,59.136589050293,50.9190826416016,45.4400978088379,45.6004104614258,44.9961013793945,56.6991119384766,51.27803039550779,59.3676261901855,28.8155918121338,11.895339012146001,-10.281580924987802,-5.03593587875366
1.0,1.0,sub-0127,ses-01,run-01,pain,rINS,216,cueL_stimH,10.1684141159058,24.42183303833011,25.93758010864261,3.68883204460144,7.28363752365112,15.997047424316401,10.002909660339402,9.08969974517822,16.148170471191403,9.3555965423584,13.3793487548828,20.832181930542,33.7952842712402,18.3751754760742,21.7309875488281,33.0105628967285,33.3100929260254,32.4108695983887,44.6092681884766,70.2782135009766,86.0773544311523,82.0105285644531,73.6424255371094,79.34779357910159,92.4479293823242,93.76126098632808,98.4119186401367,87.4055023193359,95.8451919555664,67.1342697143555,72.2782516479492,57.9959182739258,61.126106262207,55.1410064697266,41.5178985595703,36.049034118652294,-3.51231360435486,5.31053638458252,-19.1279296875,-2.924214124679569,-42.773063659668004,-40.1460762023926
2.0,2.0,sub-0127,ses-01,run-01,pain,rINS,216,cueH_stimM,17.074047088623,32.016281127929695,9.65801429748535,-4.03215932846069,-3.2353789806366,-0.677507221698761,-5.6301579475402805,-12.6852149963379,-5.88547849655151,2.00462412834167,0.66504180431366,11.1192684173584,7.991755485534671,6.80013656616211,40.957424163818395,40.13916015625,22.4790229797363,37.039119720459,27.893367767334,22.755712509155305,18.490182876586896,10.710636138916,18.3401126861572,36.71501922607421,48.2982711791992,39.0865058898926,53.4808883666992,32.5060653686523,29.9670143127441,30.7334804534912,47.7274284362793,33.4253807067871,37.2105827331543,8.5516529083252,-5.003172874450679,-14.8863611221313,-14.687335014343299,-1.49511957168579,-0.239869251847267,-8.9838809967041,10.2049379348755,10.405592918396
3.0,3.0,sub-0127,ses-01,run-01,pain,rINS,216,cueL_stimM,5.37843465805054,1.35911548137665,26.160964965820302,33.8087959289551,31.2987422943115,47.853343963623,36.709079742431605,35.4220581054688,35.7763214111328,18.5828838348389,36.76426315307621,34.2767868041992,28.1821365356445,25.707157135009798,33.7837944030762,21.866968154907198,32.1176605224609,33.4380111694336,41.2366218566895,30.3782787322998,45.6318855285645,48.708431243896506,31.5716361999512,38.891628265380895,49.8775825500488,59.609310150146506,45.5259284973145,55.91130065917971,43.220531463623,45.051887512207,52.4317474365234,38.604164123535206,24.177677154541,29.166038513183604,31.5033130645752,15.6805505752563,-6.20320701599121,3.5773575305938703,-2.52583169937134,-18.0912933349609,-0.968547999858856,3.94470834732056
4.0,4.0,sub-0127,ses-01,run-01,pain,rINS,216,cueH_stimL,17.1132678985596,46.4445190429688,40.7869873046875,35.3153686523438,22.5760288238525,60.38134384155271,56.7660789489746,41.29823684692379,56.0277214050293,60.750335693359396,57.632476806640604,35.3832855224609,68.1935577392578,60.8603363037109,51.5332717895508,60.786018371582,73.7773666381836,78.390998840332,86.4021453857422,86.6945419311523,95.1903228759766,86.07079315185551,62.0005989074707,92.4329147338867,89.4667816162109,94.9794082641602,84.091194152832,86.06509399414058,75.4080505371094,71.1893005371094,83.835563659668,67.6081619262695,61.815128326415994,53.444000244140604,50.9490737915039,41.7588233947754,31.6525096893311,14.4756278991699,22.1968803405762,15.6113290786743,23.8157844543457,11.184671401977502
5.0,5.0,sub-0127,ses-01,run-01,pain,rINS,216,cueL_stimL,3.27796387672424,28.013648986816396,35.637870788574205,33.3492393493652,26.8473339080811,29.1045742034912,47.5520133972168,47.4201049804688,51.6081047058105,50.073734283447294,42.697547912597706,41.185604095459,55.6286964416504,57.250301361084006,56.585506439209006,41.4485664367676,50.4786911010742,56.0713691711426,54.7709884643555,58.96252059936521,72.5342483520508,89.21939086914058,45.1949234008789,46.235145568847706,68.34799957275389,82.2975997924805,79.79685974121091,60.3418464660645,59.18254089355471,62.8186836242676,70.3855895996094,73.2897262573242,58.3866577148438,56.1099052429199,56.6320610046387,43.1124458312988,20.999736785888697,20.7492046356201,-1.18626713752747,49.8297004699707,14.9076728820801,31.316350936889602
6.0,6.0,sub-0127,ses-01,run-01,pain,rINS,216,rating,-6.29960012435913,1.60370469093323,0.665104806423187,8.35540676116943,10.589373588562,19.879093170165998,17.7534561157227,17.4550189971924,21.177188873290998,25.3456382751465,30.3469638824463,24.816036224365202,27.0781745910645,23.6347007751465,27.5980377197266,29.6540603637695,30.9586524963379,27.646072387695302,24.4236698150635,19.0577125549316,11.980079650878901,10.314537048339801,7.223003387451169,11.993746757507301,3.99428462982178,-3.25382709503174,-5.40993165969849,2.12574434280396,-6.03058099746704,-3.48118782043457,-0.3739693462848661,-5.76979732513428,-6.22537088394165,-3.21181297302246,0.564531445503235,2.17200469970703,2.76977515220642,6.00300931930542,5.45282745361328,7.4546537399292,2.63239693641663,5.966369152069089
7.0,7.0,sub-0127,ses-01,run-01,pain,rINS,216,cue,29.597440719604503,43.3684158325195,30.5916042327881,35.0156669616699,36.7715606689453,32.8880271911621,34.0392723083496,38.0105018615723,27.0082473754883,29.520774841308604,25.0842266082764,22.975486755371104,20.5114517211914,25.928354263305696,24.9040546417236,29.388797760009798,21.4842090606689,17.832326889038104,21.2752437591553,26.245853424072298,37.694252014160206,30.589384078979503,23.1416511535645,27.5279006958008,21.507347106933604,15.8576831817627,21.4337215423584,27.479225158691396,27.3236408233643,14.217755317688,16.2831134796143,11.898912429809599,30.0177707672119,26.8142166137695,21.0554485321045,18.7758350372314,18.145580291748,5.79701995849609,10.8109655380249,7.43127346038818,9.53286075592041,3.76192498207092
8.0,8.0,sub-0127,ses-01,run-01,pain,rINS,218,cueH_stimH,43.800968170165994,36.3170928955078,31.2867279052734,17.101879119873,-10.117956161499,20.1616268157959,36.1614112854004,39.2314567565918,25.0261287689209,5.38427972793579,42.8968925476074,1.65852868556976,40.5187835693359,21.9442710876465,2.5737683773040803,-3.94619083404541,-21.371669769287106,-27.099876403808604,-11.5710105895996,7.70931148529053,25.93681526184081,37.770320892334,69.82485198974611,36.9075927734375,61.3958396911621,50.52209854125979,72.2155838012695,70.30441284179689,109.017738342285,73.1465072631836,97.2357711791992,97.2912826538086,70.3433151245117,89.5046005249023,72.6250839233398,74.74571228027341,97.3622055053711,90.7184371948242,61.493434906005895,47.0289192199707,33.295871734619105,5.29043865203857
9.0,9.0,sub-0127,ses-01,run-01,pain,rINS,218,cueL_stimH,26.1512241363525,32.6606788635254,13.9308977127075,0.6887322664260861,23.0034027099609,28.5185813903809,15.9682788848877,24.7872428894043,8.29616355895996,23.7337379455566,39.1921615600586,13.395050048828098,29.2324333190918,58.7582931518555,15.4172868728638,69.1056365966797,51.8171577453613,60.305545806884794,67.03684234619139,85.8911056518555,111.77513885497999,132.466934204102,130.41394042968798,142.33435058593798,129.963363647461,149.56521606445298,117.51343536377001,126.939224243164,146.011764526367,111.89404296875,112.522674560547,120.31565093994101,97.3769149780273,72.57151794433591,74.153450012207,44.8961296081543,27.3847160339355,27.846990585327106,7.259935855865481,3.50745606422424,-13.0955629348755,-56.9405632019043
