onset	duration	trial_type	trial_index	cue	stimulusintensity	rating_value	rating_glmslabel	rating_value_fillna	rating_glmslabel_fillna	rating_mouseonset	rating_mousedur	stim_file	correct_response	participant_response	response_accuracy
10.61	0.99	cue	1	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l017.png	n/a	n/a	n/a
35.7	0.99	cue	2	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l002.png	n/a	n/a	n/a
61.31	0.99	cue	3	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l006.png	n/a	n/a	n/a
91.3	0.99	cue	4	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l016.png	n/a	n/a	n/a
120.01	0.98	cue	5	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h024.png	n/a	n/a	n/a
153.91	0.98	cue	6	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h052.png	n/a	n/a	n/a
194.21	0.99	cue	7	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h027.png	n/a	n/a	n/a
219.2	0.99	cue	8	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h037.png	n/a	n/a	n/a
251.41	0.98	cue	9	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h002.png	n/a	n/a	n/a
285.81	0.98	cue	10	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h044.png	n/a	n/a	n/a
326.21	0.99	cue	11	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l031.png	n/a	n/a	n/a
366.41	0.99	cue	12	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l042.png	n/a	n/a	n/a
12.34	1.97	expectrating	1	low_cue	n/a	17.92	Moderate	17.92	Moderate	0.93	1.03	l017.png	n/a	n/a	n/a
38.02	1.42	expectrating	2	low_cue	n/a	15.98	Moderate	15.98	Moderate	0.45	0.97	l002.png	n/a	n/a	n/a
64.23	1.75	expectrating	3	low_cue	n/a	14.93	Moderate	14.93	Moderate	0.47	1.28	l006.png	n/a	n/a	n/a
93.71	2.55	expectrating	4	low_cue	n/a	11.22	Moderate	11.22	Moderate	0.48	2.07	l016.png	n/a	n/a	n/a
122.92	1.7	expectrating	5	high_cue	n/a	44.84	Strong	44.84	Strong	0.53	1.17	h024.png	n/a	n/a	n/a
155.81	1.52	expectrating	6	high_cue	n/a	50.05	Strong	50.05	Strong	0.5	1.02	h052.png	n/a	n/a	n/a
197.01	1.27	expectrating	7	high_cue	n/a	57.89	Strong	57.89	Strong	0.27	1.0	h027.png	n/a	n/a	n/a
222.1	1.3	expectrating	8	high_cue	n/a	38.44	Strong	38.44	Strong	0.42	0.89	h037.png	n/a	n/a	n/a
253.81	1.45	expectrating	9	high_cue	n/a	46.53	Strong	46.53	Strong	0.48	0.97	h002.png	n/a	n/a	n/a
289.01	2.5	expectrating	10	high_cue	n/a	31.83	Strong	31.83	Strong	0.28	2.22	h044.png	n/a	n/a	n/a
328.11	2.22	expectrating	11	low_cue	n/a	10.86	Moderate	10.86	Moderate	1.02	1.2	l031.png	n/a	n/a	n/a
369.21	2.65	expectrating	12	low_cue	n/a	12.03	Moderate	12.03	Moderate	0.38	2.27	l042.png	n/a	n/a	n/a
23.11	7.0	stimulus	1	low_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	24_50_R.jpg	diff	diff	True
45.8	7.0	stimulus	2	low_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	45_100_R.jpg	diff		False
74.21	7.0	stimulus	3	low_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	9_50.jpg	same	same	True
101.81	7.0	stimulus	4	low_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	9_150.jpg	same	diff	False
133.82	6.99	stimulus	5	high_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	45_100.jpg	same	same	True
169.8	7.0	stimulus	6	high_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	24_150.jpg	same	diff	False
206.21	7.0	stimulus	7	high_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	34_100_R.jpg	diff	diff	True
234.51	7.0	stimulus	8	high_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	48_50.jpg	same	same	True
266.7	7.0	stimulus	9	high_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	43_50.jpg	same	same	True
298.01	6.99	stimulus	10	high_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	23_150.jpg	same	diff	False
342.41	6.99	stimulus	11	low_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	34_100.jpg	same	same	True
375.81	7.0	stimulus	12	low_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	22_150.jpg	same	diff	False
31.12	2.67	outcomerating	1	low_cue	low_stim	16.62	Moderate	16.62	Moderate	0.75	1.92	task-cognitive_scale.png	n/a	n/a	n/a
56.31	2.13	outcomerating	2	low_cue	med_stim	26.78	Moderate	26.78	Moderate	0.98	1.15	task-cognitive_scale.png	n/a	n/a	n/a
