4487.716274169	3564.218304022	-0.00143986	0.0817667	-0.0374297	-0.00215602	-0.000122266	0.000736666	1
4364.818576584	3571.798397023	-0.0027442	0.0784245	0.0263494	-0.00252562	2.91133e-22	0.000671308	1
4289.607396801	3564.459816804	-0.011706	0.0670831	0.044412	-0.00290333	-3.73095e-05	0.000510697	1
4216.647845844	3566.639556197	-0.00652497	0.141996	0.00953939	-0.00389848	3.2198e-05	0.0009184	1
4187.654355724	3568.598552375	-0.00458025	0.159228	0.0437599	-0.00301574	-6.26315e-05	0.00106718	1
4148.296940599	3566.117121713	0.0033267	0.0646058	-0.00176089	-0.00354506	0.00033877	0.00106718	1
4137.03908363	3566.201797638	0.00219276	0.0554696	0.0379711	-0.00316531	-1.24566e-05	0.000787523	0
4107.57149082	3561.378731473	0.00323763	0.0407593	0.0321159	-0.00283046	-5.30413e-05	0.000728446	0
4108.625945743	3565.211515351	0.0134092	0.101064	0.0407164	-0.00323646	-0.000147726	0.000874557	0
4108.484375406	3568.563936431	0.00186217	0.097077	0.0565562	-0.00317977	0.000243324	0.00061772	0
4089.614743754	3563.539298959	0.00525505	0.156003	0.0132172	-0.00363743	0.000246305	0.00061772	0
4095.249702618	3566.631035349	-0.0120553	0.228421	0.058862	-0.0034801	5.88137e-05	0.00061772	0
4084.91851396	3556.886380715	-0.019585	0.213118	0.0659547	-0.00454014	0.000517632	0.00061772	0
4098.786950913	3568.552752818	-0.0299384	0.247073	0.0441468	-0.0048966	0.000670059	0.00114921	0
4067.517423287	3561.341452764	-0.0402352	0.0942822	-0.0287874	-0.00441475	-7.80067e-06	0.000979467	0
4067.733081143	3573.123388866	-0.0335041	0.0907751	-0.0095716	-0.00340992	0.000241784	0.000942925	0
4101.840907368	3572.661665422	-0.0212757	0.0456626	0.0054992	-0.00303923	0.000682227	0.00061772	0
4096.495693879	3578.132049748	-0.00700708	0.113901	-0.0468723	-0.00349729	0.000630382	0.00061772	0
4094.117714245	3573.461027462	-0.00812683	0.112096	0.0382889	-0.00287282	0.000730942	0.00061772	0
4068.724934984	3563.914482541	-0.0138644	0.1236	0.0356687	-0.00324994	0.000949054	0.000381776	0
4084.511319766	3555.622366191	-0.00943596	0.195199	0.0355237	-0.00292523	0.00103138	0.00061772	0
4084.97135157	3557.637812986	-0.00138437	0.123715	0.0284017	-0.00282323	0.000807954	0.000176918	0
4090.361075003	3563.498558655	-0.00629902	0.204079	-0.0258887	-0.00436449	0.00117852	0.00061772	0
4097.398240671	3566.153601593	-0.00322455	0.214591	0.055986	-0.00413681	0.00108986	0.000401655	0
4076.819140024	3560.595878576	-0.00554802	0.174435	0.0364543	-0.00384003	0.000895718	0.000417795	0
4086.985211149	3568.234552406	-0.0128107	0.169274	0.0445504	-0.0037827	0.00090995	0.000523041	0
4072.708718519	3561.085561051	-0.016952	0.0331347	0.0218607	-0.00383261	0.000975251	0.000361692	0
4091.863500971	3568.053484389	-0.0132572	0.0577938	0.0263388	-0.00356721	0.000880349	0.00061772	0
4095.623586145	3564.446769256	-0.0163479	0.0427447	0.0356189	-0.0028537	0.000831166	0.000313797	0
4089.648054422	3556.586020828	-0.0110954	0.0836657	-0.0263223	-0.00376946	0.00119261	0.000290321	0
4093.131029301	3559.689739661	-0.0103108	0.190854	0.0290005	-0.00342794	0.000898607	0.000285182	0
4095.362556862	3549.742182338	-0.0118114	0.237351	0.0502186	-0.00359544	0.00111465	0.000140674	0
4094.669637546	3558.615314001	-0.0114473	0.256086	-0.01431	-0.00469559	0.00111465	0.000377343	0
4088.707315226	3567.675371765	-0.018935	0.191215	0.0141297	-0.00377729	0.00124615	0.00039953	0
4097.872343361	3563.255448214	-0.0165314	0.119057	-0.0201354	-0.00353605	0.00103892	0.000261589	0
4081.800520618	3574.809984189	-0.00403556	0.109366	0.01481	-0.00343298	0.000910947	0.00024131	0
4074.568947002	3565.4828511	-0.00010685	0.0537639	0.0377642	-0.0028727	0.000728019	0.00016783	0
4071.070465433	3561.712375922	-0.0164944	0.0620007	0.00186657	-0.00341702	0.000878132	0.000167829	0
4068.749056502	3569.058145607	-0.00546604	0.203254	0.0422585	-0.00379711	0.000776833	0.000466371	0
4088.372198425	3575.578724432	0.00867478	0.136411	-0.018886	-0.00231481	0.00121527	0.000849697	0
4073.509036022	3572.185829324	-0.00484056	0.150985	-0.156018	-0.00364681	0.00155784	0.00140964	0
4059.846780615	3575.002235819	-0.0416869	0.225488	-0.0338295	-0.00152164	0.00148474	0.00061772	0
4062.521110324	3565.431459736	-0.0430744	0.123036	-0.0492854	-0.00191601	0.00111798	0.000241225	0
4061.111150175	3567.545961388	-0.043391	0.132526	-0.117802	-0.00328626	0.0010319	0.000198183	0
4059.700041381	3561.692138908	-0.0435399	0.141188	0.00328981	-0.002357	0.000984068	0.000208333	0
4061.984980874	3559.235205683	-0.0515644	0.150596	0.0147387	-0.0026015	0.00111419	0.000186145	0
4055.603977923	3561.291392782	-0.0388644	0.203273	-0.0148167	-0.00298672	0.00133178	0.000455933	0
4060.017354205	3552.52983097	-0.0437589	0.169172	0.0196807	-0.00282812	0.00086561	0.000196525	0
4063.071023499	3555.656982135	-0.039694	0.127904	-0.0598986	-0.00282812	0.000898673	0.000369623	0
4064.786522875	3562.099808223	-0.039563	0.147201	0.00754935	-0.00219903	0.000625676	0.000203213	0
4061.157670245	3545.865196561	-0.0446724	0.128692	0.00407237	-0.00190114	0.000768134	0.00017195	0
4063.00612513	3561.318819262	-0.0411354	0.191018	-0.031537	-0.00219628	0.000959431	0.000179877	0
4074.806429089	3554.039086148	-0.0460693	0.205634	0.0278786	-0.00225203	0.000697057	-0.000178454	0
4079.624989438	3550.323463928	-0.0425241	0.197151	0.00852246	-0.00268546	0.000785191	0.000134234	0
4065.161842206	3559.496689202	-0.0462858	0.249241	0.0418785	-0.00320132	0.000950671	0.000164636	0
4081.749980295	3559.837789393	-0.0446707	0.135469	0.00888544	-0.00265248	0.000713845	3.34992e-05	0
4076.301676034	3562.889318033	-0.0582161	0.126112	-0.0995433	-0.00319372	0.000929137	0.000178866	0
4081.087787198	3563.618915631	-0.0486259	0.0826168	0.00801714	-0.00217999	0.000552908	-0.000240791	0
4059.579146631	3559.209376863	-0.0514127	0.103416	-0.0135433	-0.00241252	0.000712209	-0.0001372	0
4066.228645048	3562.850707941	-0.0426929	0.194805	0.0331258	-0.00243102	0.000769817	-0.000212142	0
4068.914748356	3560.830468169	-0.0545541	0.177251	0.041384	-0.00281933	0.00100337	-0.000180584	0
4071.399551855	3565.451164197	-0.0561182	0.235299	0.0103661	-0.00340133	0.000984193	0.000178866	0
4076.048112935	3559.494026437	-0.0631539	0.195724	0.0339291	-0.00293266	0.000810509	3.01013e-05	0
4073.733021545	3562.129897467	-0.0562537	0.143687	-0.057734	-0.00321038	0.00105823	6.76796e-05	0
4076.146896294	3564.672305447	-0.0468388	0.136213	0.00777093	-0.00227343	0.000931929	-0.00010654	0
4072.645255955	3559.19899208	-0.0540199	0.107122	-0.00376084	-0.00242306	0.00101994	-0.00027277	0
4081.77008156	3569.093560381	-0.0362677	0.171321	0.00381504	-0.00251768	0.000900798	-8.63074e-06	0
4076.986267683	3564.770028921	-0.0584253	0.198674	0.0440743	-0.00279009	0.000787675	0.000178866	0
4075.571138636	3557.235202925	-0.0515292	0.191699	0.0013533	-0.00382707	0.00118051	0.000178866	0
4084.465374018	3568.345323428	-0.0474672	0.222592	0.0607881	-0.0036454	0.00107618	-8.58748e-05	0
