rating,rt
14.221369981765747,3.1394059658050497
32.69493007659912,3.3682587146759
47.200340032577515,3.86857676506042
70.69243001937866,3.0544674396514906
83.71394991874695,3.0348131656646697
100.60357999801636,1.6341278553009
107.40611982345581,1.71740746498108
126.09642004966736,3.50646710395813
135.59997010231018,2.3010842800140403
159.49220991134644,2.35109281539917
172.39702010154724,3.17149877548218
196.6894199848175,2.5401761531829803
207.29337000846863,2.5515327453613303
228.40124011039734,3.03499865531921
236.18747997283936,2.6076650619506805
255.6947500705719,2.60113501548767
268.4995300769806,3.55169916152954
288.9904999732971,3.6379418373107897
297.29360008239746,2.6844661235809304
317.20103001594543,2.06760597229004
329.9891300201416,4.0
361.50088000297546,3.05954480171204
369.3871500492096,4.0
394.7966299057007,3.36805963516235
