Unnamed: 0,sub,ses,run,runtype,ROI,ROIindex,condition,tr1,tr2,tr3,tr4,tr5,tr6,tr7,tr8,tr9,tr10,tr11,tr12,tr13,tr14,tr15,tr16,tr17,tr18,tr19,tr20,tr21,tr22,tr23,tr24,tr25,tr26,tr27,tr28,tr29,tr30,tr31,tr32,tr33,tr34,tr35,tr36,tr37,tr38,tr39,tr40,tr41,tr42
0.0,sub-0130,ses-01,run-01,cognitive,TPJ,277,cueH_stimH,-2.52467560768127,-5.55016326904297,2.0288269519805904,-4.914727687835692,9.045106887817381,-6.16749238967896,-0.981446504592896,-3.29688334465027,0.716536104679108,2.77099609375,-5.0934176445007315,-2.33767676353455,0.34518647193908697,-8.97950744628906,-1.0907427072525,0.282671391963959,-4.25622415542603,-5.24178647994995,-3.73317813873291,-9.62204837799072,4.61352205276489,-3.4436614513397203,-0.8390105962753299,5.35394096374512,-1.39215958118439,-0.0204684473574162,5.24290657043457,-3.2399702072143595,-1.63384175300598,-3.13456964492798,-3.46131730079651,5.571374416351321,-0.421820789575577,-1.96723473072052,-6.86104011535645,3.28865170478821,0.443672984838486,4.71394491195679,-5.677438735961911,-0.462592273950577,5.27718496322632,9.95782470703125
1.0,sub-0130,ses-01,run-01,cognitive,TPJ,277,cueL_stimH,-2.13158249855042,-3.5615508556366,2.18771839141846,10.247577667236301,-0.0433106496930122,6.1515974998474094,-3.80281662940979,-4.1476144790649405,8.90220642089844,6.66532182693481,1.70714557170868,8.37006950378418,6.220210075378421,9.18038463592529,11.360480308532699,4.50691366195679,2.96003794670105,3.81051445007324,3.96084928512573,7.030765533447268,2.22297859191895,0.0404488891363144,-8.18192863464355,8.83232498168945,4.55085182189941,9.8622407913208,4.4107027053833,7.19193601608276,-2.0200777053833003,-3.59754014015198,0.256927311420441,2.71088767051697,12.047686576843299,2.46809530258179,-6.04789733886719,8.20040893554688,5.28582382202148,3.48234987258911,2.21750402450562,2.86733889579773,0.6057655811309809,4.76627492904663
2.0,sub-0130,ses-01,run-01,cognitive,TPJ,277,cueH_stimM,-22.6133842468262,-8.90271854400635,-7.649377346038821,-1.5810545682907098,-6.5653772354126,-3.45528841018677,-0.875932693481445,-2.28642678260803,3.97790789604187,-5.135199069976808,-3.1054012775421103,2.4171040058136,-8.97808265686035,-1.2270735502243,-7.07269477844238,4.90651082992554,-3.2950401306152304,-4.10209321975708,-0.899987518787384,-4.0132126808166495,-2.14040732383728,7.117304801940921,4.47597122192383,-6.39907312393188,7.67644596099854,3.97593212127686,6.10298585891724,13.6649627685547,1.9982625246048,4.81800508499146,-1.22294950485229,1.49479866027832,-5.85577392578125,-3.82164096832275,-5.29753112792969,-1.2352409362793,2.10979151725769,-0.361850738525391,0.948706805706024,-2.8681607246398904,3.39285326004028,3.98080563545227
3.0,sub-0130,ses-01,run-01,cognitive,TPJ,277,cueL_stimM,-2.10910034179688,16.6343307495117,-6.12186717987061,-0.557537078857422,11.9219436645508,-8.49169445037842,-1.32490420341492,-0.8673756122589108,2.02751541137695,3.77115154266357,8.90035629272461,8.081483840942381,4.09679841995239,4.68088054656982,11.588105201721199,1.95790696144104,-3.13727641105652,-2.0166206359863303,-3.82821726799011,-2.30052661895752,-2.87535190582275,-2.4838342666626,3.3907432556152304,-8.82354164123535,-4.62382316589355,3.684855699539181,2.86241269111633,-6.74325037002563,-6.6470432281494105,7.40301179885864,1.48929464817047,0.9705931544303892,0.85936427116394,2.0342493057251,-6.56559658050537,-9.79774284362793,6.509850978851321,-0.0693338438868523,9.76462554931641,2.18802165985107,6.75969696044922,16.731143951415998
4.0,sub-0130,ses-01,run-01,cognitive,TPJ,277,cueH_stimL,1.4065116643905602,-0.865344047546387,-3.93564367294312,2.27684354782104,-0.904644072055817,2.8508455753326403,3.21824669837952,8.24483489990234,-3.55056929588318,0.200460284948349,6.043738842010501,-5.85294008255005,-1.2390341758728,-3.41328310966492,2.9566631317138703,1.68135058879852,4.31964778900146,-3.777321338653561,-10.8928804397583,5.58818817138672,-11.018244743347196,-0.6091166734695429,-7.92215633392334,-6.71685457229614,-9.03364944458008,-10.7412519454956,-2.28572678565979,-5.43642663955688,0.400082617998123,-6.8750333786010716,-6.52106428146362,-6.09140682220459,-11.3693933486938,-8.49795532226562,-6.0627946853637695,-1.59435212612152,1.72299110889435,1.72260403633118,2.04800367355347,6.54036140441895,2.86961197853088,-1.22884511947632
5.0,sub-0130,ses-01,run-01,cognitive,TPJ,277,cueL_stimL,-15.3142538070679,-9.18596267700195,-7.090026378631589,2.5953559875488303,-3.40668535232544,1.54285156726837,2.62931656837463,-5.58131551742554,0.980890810489655,-0.36250460147857705,7.0903205871582005,5.13100290298462,5.05192232131958,5.13878679275513,-4.25644254684448,-5.90647220611572,-1.92053782939911,6.48274374008179,1.82433938980103,2.8994531631469704,8.51173973083496,3.3076024055481,0.0491864271461964,2.47939801216125,8.10815906524658,-5.32291984558105,1.69391977787018,1.86312997341156,5.27384662628174,4.3109712600708,1.7523090839386002,-3.45326781272888,-6.76110601425171,-0.7951152920722958,-1.80334115028381,5.08895778656006,-7.63251733779907,-8.35310173034668,-1.08258903026581,-6.25962352752686,1.58374094963074,-7.16787338256836
6.0,sub-0130,ses-01,run-01,cognitive,TPJ,277,rating,-1.34080755710602,-1.89189171791077,0.34223014116287204,0.438763856887817,0.20658341050148,2.06746792793274,-1.1926349401474,-2.89550757408142,-0.987693667411804,-1.28823900222778,3.50985932350159,5.83281803131104,5.647833347320559,5.14747667312622,5.49399375915527,5.41854810714722,5.1852765083313,7.1094274520874,6.67223930358887,2.70769476890564,3.7222509384155296,2.57179141044617,4.36103296279907,3.6825714111328094,4.60436105728149,4.97309637069702,2.3976604938507102,6.28897857666016,3.48603320121765,-1.6035557985305802,1.04552817344666,0.5376415848731989,2.18821430206299,2.72113227844238,3.47903347015381,3.78687858581543,-4.72517204284668,3.8897304534912096,-2.36744904518127,2.31490015983582,1.37017321586609,-1.61119699478149
7.0,sub-0130,ses-01,run-01,cognitive,TPJ,277,cue,-2.32075810432434,-1.5702419281005902,-4.88309907913208,-5.24584770202637,-3.41041731834412,-0.7282870411872859,-0.927939057350159,-4.5802297592163095,0.539515495300293,-0.726823627948761,-1.16131353378296,5.459918975830081,-1.15771210193634,6.750536918640139,5.7047414779663095,-0.0306719709187746,4.01624393463135,-0.38948434591293296,-0.27663344144821195,0.8760551810264591,0.116716876626015,-3.4232757091522203,-3.60287189483643,1.25490760803223,-2.7590000629425,-0.689629852771759,-7.27425193786621,-3.15890383720398,-5.12958860397339,-4.899529933929442,-4.2160792350769,-10.1563882827759,-1.69222700595856,-4.93584394454956,-3.57300066947937,2.8734712600707994,-4.02348613739014,-2.139967918396,-2.9278278350830096,0.0330529659986496,-2.7129590511322004,-0.4464994072914121
8.0,sub-0130,ses-01,run-01,cognitive,TPJ,278,cueH_stimH,-8.19650363922119,-12.062477111816401,-0.361532211303711,-3.43675327301025,-2.14546966552734,-1.9799382686615,-0.29856374859809903,5.19144344329834,-3.0381317138671897,-0.0378234423696995,4.28445863723755,1.23222577571869,-7.186468124389651,-3.1623361110687296,-9.59031963348389,-11.3704385757446,-16.8195362091064,-21.460529327392603,-15.419189453125,-12.0107316970825,-11.9092674255371,-4.78745937347412,-9.71815013885498,-2.72644257545471,2.23688507080078,-0.684809327125549,5.147051334381099,-5.79807281494141,-7.187226295471191,-11.318265914917,-9.88482666015625,4.62424373626709,-10.6230783462524,-14.285927772522,-9.46414279937744,-11.6887521743774,-6.5566720962524405,-8.34134006500244,-0.454873144626617,-15.436074256897,-15.428505897522,-12.5835275650024
9.0,sub-0130,ses-01,run-01,cognitive,TPJ,278,cueL_stimH,-8.00458526611328,-4.4415163993835405,-2.5467731952667205,1.38908469676971,-5.51978635787964,6.5160231590271,-1.76856827735901,3.6698248386383097,3.93466091156006,-0.376804292201996,1.5918786525726298,0.38556006550788896,-3.67086935043335,-2.59713530540466,-2.43015074729919,-5.6538400650024405,-11.8454904556274,-14.5428800582886,-4.67208480834961,-19.3479061126709,-6.99462127685547,-8.71490001678467,-9.11402988433838,-1.56126070022583,-12.5353050231934,-10.975440025329599,-4.93288564682007,-7.92935419082642,-1.77271354198456,-14.735414505004899,-4.6567506790161115,-8.85631561279297,-5.52689409255981,-4.60611581802368,-1.46590304374695,-9.05075740814209,-13.0477848052979,-14.130366325378402,-12.6551151275635,-17.992359161377,-16.1464519500732,-10.316396713256802
