onset01_cue	onset02_ratingexpect	onset03_stim	onset04_ratingoutcome	pmod_cuetype	pmod_stimtype	pmod_expectRT	pmod_expectangle	pmod_outcomeRT	pmod_outcomeangle	cue_con	stim_lin	stim_quad	pmod_expectangle_demean	pmod_outcomeangle_demean
11.010699987411499	14.345280170440674	32.49923014640808	45.32350015640259	low_cue	med_stim	2.67011070251465	7.86907555179051	2.95860743522644	7.4211159325706	-1	0	-2	-26.59176181864725	-16.703993606535235
51.50914001464844	53.709959983825684	62.39946007728577	75.21798014640808	low_cue	high_stim	2.02180695533752	7.21426203920676	2.46793079376221	13.7562076747543	-1	1	1	-27.246575331231	-10.368901864351535
83.0042200088501	85.8219301700592	92.49902009963989	100.41071009635925	high_cue	low_stim	3.04345226287842	29.8590161649231	2.2051146030426	13.1340223063963	1	-1	1	-4.601821205514657	-10.991087232709535
117.21696996688843	119.31775999069214	132.7995901107788	145.6109001636505	high_cue	med_stim	3.20140600204468	38.1572265873691	2.32082724571228	35.6716087764457	1	0	-2	3.696389216931344	11.546499237339866
150.51272010803223	152.7135500907898	170.9029200077057	179.62357997894287	high_cue	high_stim	2.98491787910461	45.6740368979845	3.38471460342407	61.9951426119564	1	1	1	11.213199527546742	37.87003307285057
185.10896015167236	187.10970997810364	195.5981800556183	204.31612014770508	low_cue	high_stim	2.27209782600403	7.95488644925065	2.53443431854248	17.4788820695203	-1	1	1	-26.505950921187107	-6.646227469585536
213.20276999473572	216.50400018692017	224.99818015098572	238.11206007003784	low_cue	low_stim	3.21801233291626	14.3935929684905	3.53641796112061	0.460197167978694	-1	-1	1	-20.067244401947256	-23.66491237112714
244.31437015533447	247.3154900074005	253.99850010871887	263.02135014533997	high_cue	high_stim	2.86789417266846	52.1693629186168	3.66821670532227	72.2902754761372	1	1	1	17.70852554817904	48.16516593703136
270.4074401855469	272.4081799983978	281.69860005378723	298.6179599761963	high_cue	low_stim	3.24038648605347	82.3566219285204	3.40141534805298	33.6258346162155	1	-1	1	47.89578455808264	9.500725077109664
304.10333013534546	306.304160118103	313.59863018989563	329.8129200935364	low_cue	med_stim	2.58441185951233	18.1301869125009	2.16892194747925	9.9546069435557	-1	0	-2	-16.33065045793686	-14.170502595550136
338.0993402004242	340.31684017181396	352.1985499858856	363.9256401062012	low_cue	low_stim	3.38483285903931	29.973948660236	2.60612058639526	7.60983715755195	-1	-1	1	-4.486888710201757	-16.515272381553885
376.11352014541626	378.9145700931549	387.3984999656677	395.02057003974915	high_cue	med_stim	2.66788387298584	79.7778313663639	2.66791462898254	16.1035837361874	1	0	-2	45.31699399592614	-8.021525802918436
