,src_subject_id,session_id,param_task_name,param_run_num,param_counterbalance_ver,param_counterbalance_block_num,param_cue_type,param_stimulus_type,param_cond_type,param_trigger_onset,param_start_biopac,ITI_onset,ITI_biopac,ITI_duration,event01_cue_onset,event01_cue_biopac,event01_cue_type,event01_cue_filename,ISI01_onset,ISI01_biopac,ISI01_duration,event02_expect_displayonset,event02_expect_biopac,event02_expect_responseonset,event02_expect_RT,event02_expect_angle,event02_expect_angle_label,ISI02_onset,ISI02_biopac,ISI02_duration,event03_stimulus_type,event03_stimulus_displayonset,event03_stimulus_biopac,event03_stimulus_C_stim_match,event03_stimulusC_response,event03_stimulusC_responsekeyname,event03_stimulusC_reseponseonset,event03_stimulusC_RT,ISI03_onset,ISI03_biopac,ISI03_duration,event04_actual_displayonset,event04_actual_biopac,event04_actual_responseonset,event04_actual_RT,event04_actual_angle,event04_actual_angle_label,param_end_instruct_onset,param_end_biopac,param_experiment_duration,event03_stimulus_P_trigger,event03_stimulus_P_delay_between_medoc,event03_stimulus_V_patientid,event03_stimulus_V_filename,event03_stimulus_C_stim_num,event03_stimulus_C_stim_filename
0,74,4,vicarious,1,1,2,low_cue,low_stim,1,1633566944.44681,1633566944.4538,1633566947.2561,1633566947.26178,11.379693031311,1633566958.64368,1633566958.64795,low_cue,l054.png,1633566959.63716,1633566959.63876,0.798630952835083,1633566960.49437,1633566960.49587,1633566963.66279,3.16842126846313,13.8668968294945,FIX,1633566964.51253,1633566964.51499,4.6232578754425,low_stim,1633566971.14069,1633566971.13768,,0,,0,0,1633566978.15095,1633566978.15343,3.98483920097351,1633566982.16912,1633566982.17106,1633566985.18763,3.01851439476013,24.1962525877912,FIX,1633567342.97034,1633567342.97344,398.523524045944,,0,121-vw121,vw121t1aeaff_L.mp4,0,
1,74,4,vicarious,1,1,2,low_cue,med_stim,2,1633566944.44681,1633566944.4538,1633566986.27065,1633566986.27368,1.96514177322388,1633566988.25472,1633566988.2577,low_cue,l019.png,1633566989.23706,1633566989.23865,1.99873399734497,1633566991.25584,1633566991.2577,1633566994.94105,3.68520879745483,11.3099324740202,FIX,1633566995.49075,1633566995.49286,4.44504237174988,med_stim,1633567001.9393,1633567001.93727,,0,,0,0,1633567008.94577,1633567008.9489,4.79004812240601,1633567013.76424,1633567013.76591,1633567015.61543,1.85119962692261,2.29979942179199,FIX,1633567342.97034,1633567342.97344,398.523524045944,,0,120-kz120,kz120t2aeaff_M.mp4,0,
2,74,4,vicarious,1,1,2,high_cue,med_stim,5,1633566944.44681,1633566944.4538,1633567017.79907,1633567017.80142,4.43671894073486,1633567022.25073,1633567022.25304,high_cue,h040.png,1633567023.23694,1633567023.23881,1.99885106086731,1633567025.26852,1633567025.27016,1633567027.5533,2.28477787971497,7.60983715755195,FIX,1633567029.28669,1633567029.28937,0.749101161956787,med_stim,1633567032.03977,1633567032.03751,,0,,0,0,1633567039.04033,1633567039.04281,2.79546356201172,1633567041.85804,1633567041.85974,1633567043.79364,1.93559217453003,15.0940628250366,FIX,1633567342.97034,1633567342.97344,398.523524045944,,0,043-jh043,jh043t2aeunaff_M.mp4,0,
3,74,4,vicarious,1,1,2,low_cue,high_stim,3,1633566944.44681,1633566944.4538,1633567045.89288,1633567045.89542,9.04290843009949,1633567054.94626,1633567054.94877,low_cue,l028.png,1633567055.93689,1633567055.93843,0.898903131484985,1633567056.86364,1633567056.86542,1633567058.99843,2.13478565216064,9.42376516168367,FIX,1633567060.88181,1633567060.88416,7.45398616790771,high_stim,1633567070.33941,1633567070.33765,,0,,0,0,1633567077.35462,1633567077.35837,3.18117475509644,1633567080.55581,1633567080.55672,1633567084.45785,3.90204477310181,28.5187277886708,FIX,1633567342.97034,1633567342.97344,398.523524045944,,0,115-jy115,jy115t2aaaff_H.mp4,0,
4,74,4,vicarious,1,1,2,high_cue,med_stim,5,1633566944.44681,1633566944.4538,1633567085.02414,1633567085.0275,10.1116504669189,1633567095.14458,1633567095.14812,high_cue,h043.png,1633567096.13764,1633567096.13999,0.6981520652771,1633567096.84522,1633567096.84684,1633567099.04656,2.20134425163269,12.5808711019216,FIX,1633567100.86338,1633567100.86636,2.47240900993347,med_stim,1633567105.34355,1633567105.33841,,0,,0,0,1633567112.351,1633567112.35383,5.8847918510437,1633567118.2532,1633567118.25416,1633567121.77163,3.51843190193176,8.65254179111473,FIX,1633567342.97034,1633567342.97344,398.523524045944,,0,097-gf097,gf097t1aiaff_M.mp4,0,
5,74,4,vicarious,1,1,2,low_cue,high_stim,3,1633566944.44681,1633566944.4538,1633567122.35473,1633567122.35623,0.781061887741089,1633567123.15503,1633567123.15777,low_cue,l042.png,1633567124.13686,1633567124.13809,2.09893393516541,1633567126.25619,1633567126.258,1633567129.32444,3.06825876235962,10.3272538901943,FIX,1633567130.27435,1633567130.27671,2.16144156455994,high_stim,1633567134.43949,1633567134.43741,,0,,0,0,1633567141.44518,1633567141.44731,3.09060740470886,1633567144.56301,1633567144.56456,1633567146.4827,1.91968369483948,28.3163549432722,FIX,1633567342.97034,1633567342.97344,398.523524045944,,0,080-bn080,bn080t1afaff_H.mp4,0,
6,74,4,vicarious,1,1,2,low_cue,low_stim,1,1633566944.44681,1633566944.4538,1633567148.58118,1633567148.58287,1.25461506843567,1633567149.84832,1633567149.85046,low_cue,l008.png,1633567150.83671,1633567150.83799,1.99908399581909,1633567152.84944,1633567152.85037,1633567155.33406,2.48462414741516,6.057695794521,FIX,1633567156.8676,1633567156.87017,5.26819205284119,low_stim,1633567164.13964,1633567164.13727,,0,,0,0,1633567171.13959,1633567171.14179,5.89619994163513,1633567177.05846,1633567177.0602,,,,FIX,1633567342.97034,1633567342.97344,398.523524045944,,0,043-jh043,jh043t2aaunaff_L.mp4,0,
7,74,4,vicarious,1,1,2,high_cue,high_stim,6,1633566944.44681,1633566944.4538,1633567181.0933,1633567181.09571,0.842489242553711,1633567181.94362,1633567181.94607,high_cue,h011.png,1633567182.93672,1633567182.93794,0.699072122573853,1633567183.64425,1633567183.64582,1633567185.89571,2.25146055221558,10.5174457880937,FIX,1633567187.66242,1633567187.66528,0.773373126983643,high_stim,1633567190.43989,1633567190.43732,,0,,0,0,1633567197.4494,1633567197.45194,4.88638877868652,1633567202.35123,1633567202.35254,1633567205.3694,3.01817011833191,49.7355830350294,FIX,1633567342.97034,1633567342.97344,398.523524045944,,0,121-vw121,vw121t1aaaff_H.mp4,0,
8,74,4,vicarious,1,1,2,high_cue,high_stim,6,1633566944.44681,1633566944.4538,1633567206.3694,1633567206.37137,3.8663957118988,1633567210.25418,1633567210.25624,high_cue,h044.png,1633567211.23673,1633567211.23809,1.9990599155426,1633567213.2553,1633567213.25734,1633567215.47321,2.2179114818573,19.529639414775,FIX,1633567217.27346,1633567217.27544,2.16233134269714,high_stim,1633567221.43965,1633567221.43725,,0,,0,0,1633567228.44429,1633567228.44634,3.99149799346924,1633567232.46246,1633567232.46374,1633567235.51385,3.05138659477234,39.0256767135194,FIX,1633567342.97034,1633567342.97344,398.523524045944,,0,043-jh043,jh043t2aeaff_H.mp4,0,
9,74,4,vicarious,1,1,2,high_cue,low_stim,4,1633566944.44681,1633566944.4538,1633567236.48063,1633567236.48246,4.6551673412323,1633567241.14903,1633567241.15152,high_cue,h052.png,1633567242.13682,1633567242.13821,1.79897403717041,1633567243.95008,1633567243.95135,1633567246.48495,2.53487396240234,22.1427056998454,FIX,1633567247.96824,1633567247.97034,10.567549943924,low_stim,1633567260.53868,1633567260.537,,0,,0,0,1633567267.54221,1633567267.5448,3.89358353614807,1633567271.46034,1633567271.46177,1633567273.81171,2.35137677192688,25.7407083562328,FIX,1633567342.97034,1633567342.97344,398.523524045944,,0,115-jy115,jy115t1aaunaff_L.mp4,0,
