ISI01_biopac,ISI01_duration,ISI01_onset,ISI02_biopac,ISI02_duration,ISI02_onset,ISI03_biopac,ISI03_duration,ISI03_onset,ITI_biopac,ITI_duration,ITI_onset,delay_between_medoc,event01_cue_biopac,event01_cue_filename,event01_cue_onset,event01_cue_type,event02_expect_RT,event02_expect_angle,event02_expect_angle_label,event02_expect_biopac,event02_expect_displayonset,event02_expect_responseonset,event03_stimulusC_RT,event03_stimulusC_reseponseonset,event03_stimulusC_response,event03_stimulusC_responsekeyname,event03_stimulus_C_stim_filename,event03_stimulus_C_stim_match,event03_stimulus_C_stim_num,event03_stimulus_P_delay_between_medoc,event03_stimulus_P_trigger,event03_stimulus_V_filename,event03_stimulus_V_patientid,event03_stimulus_biopac,event03_stimulus_displayonset,event03_stimulus_type,event04_actual_RT,event04_actual_angle,event04_actual_angle_label,event04_actual_biopac,event04_actual_displayonset,event04_actual_responseonset,param_cond_type,param_counterbalance_block_num,param_counterbalance_ver,param_cue_type,param_end_biopac,param_end_instruct_onset,param_experiment_duration,param_run_num,param_start_biopac,param_stimulus_type,param_task_name,param_trigger_onset,session_id,src_subject_id,trial_no
1616681886.00731,0.888038396835327,1616681886.00116,1616681891.20686,1.6860761642456101,1616681891.20312,1616681901.90879,2.3820424079894997,1616681901.90715,1616681879.19014,5.808132410049441,1616681879.1819198,0.0530610084533691,1616681885.00732,h001.png,1616681885.00078,high_cue,3.75389909744263,89.0248468569075,FIX,1616681886.90661,1616681886.9015,1616681890.6554,0,0,0,,,,0,0,Command Recieved: TRIGGER_AND_Response: RESULT_OK,,,1616681892.94437,1616681892.9432,med_stim,2.88467645645142,44.8367646025811,FIX,1616681904.3091302,1616681904.30806,1616681907.1927302,5,2,3,high_cue,1616682004.04066,1616682004.02899,399.01553034782404,1,1616681605.01556,med_stim,pain,1616681605.01346,4,2,21
1616681914.4075,1.9940001964569098,1616681914.39519,1616681920.43998,1.55839037895203,1616681920.4308,1616681931.00767,5.487738370895389,1616681931.00146,1616681908.3404,5.0637137889862105,1616681908.32624,0.0329079627990723,1616681913.4074302,l004.png,1616681913.39482,low_cue,,,FIX,1616681916.41375,1616681916.4126198,,0,0,0,,,,0,0,Command Recieved: TRIGGER_AND_Response: RESULT_OK,,,1616681922.02452,1616681922.0229099,med_stim,3.5687873363494904,46.3093898194106,FIX,1616681936.5063,1616681936.50353,1616681940.07232,2,2,3,low_cue,1616682004.04066,1616682004.02899,399.01553034782404,1,1616681605.01556,med_stim,pain,1616681605.01346,4,2,22
1616681947.1094599,0.881667613983154,1616681947.10753,1616681952.0279999,5.863144397735599,1616681952.02605,1616681966.90766,2.7908694744110094,1616681966.89832,1616681940.64057,5.451611518859861,1616681940.6384199,0.0649330615997314,1616681946.10854,h011.png,1616681946.10715,high_cue,2.25096821784973,97.12501634890181,FIX,1616681948.00893,1616681948.00787,1616681950.25884,0,0,0,,,,0,0,Command Recieved: TRIGGER_AND_Response: RESULT_OK,,,1616681957.95537,1616681957.9546402,low_stim,,,FIX,1616681969.70681,1616681969.6993802,,4,2,3,high_cue,1616682004.04066,1616682004.02899,399.01553034782404,1,1616681605.01556,low_stim,pain,1616681605.01346,4,2,23
1616681980.3075,0.88581657409668,1616681980.30338,1616681985.22385,0.7672970294952389,1616681985.2219,1616681995.0109599,4.98027348518372,1616681995.00892,1616681973.7405698,5.555805206298831,1616681973.73423,0.056879997253417997,1616681979.3080301,l056.png,1616681979.303,low_cue,,,FIX,1616681981.20677,1616681981.2037199,,0,0,0,,,,0,0,Command Recieved: TRIGGER_AND_Response: RESULT_OK,,,1616681986.04794,1616681986.04686,low_stim,2.56782102584839,11.218842281268802,FIX,1616682000.0120099,1616682000.01081,1616682002.57863,1,2,3,low_cue,1616682004.04066,1616682004.02899,399.01553034782404,1,1616681605.01556,low_stim,pain,1616681605.01346,4,2,24
1616507274.45004,0.689458131790161,1616507274.43888,1616507279.5996,4.3375387191772505,1616507279.5908,1616507292.95019,0.9825584888458249,1616507292.94578,1616507265.6505198,7.79388666152954,1616507265.63559,0.0788400173187256,1616507273.45117,l013.png,1616507273.4385,low_cue,3.8923099040985094,38.1182763693631,FIX,1616507275.1663198,1616507275.1558099,1616507279.04812,0,0,0,,,,0,0,Command Recieved: TRIGGER_AND_Response: RESULT_OK,,,1616507284.02245,1616507284.02151,low_stim,2.6853272914886497,54.057888128617705,FIX,1616507293.9493198,1616507293.94615,1616507296.63148,1,2,3,low_cue,1616507661.68891,1616507661.68329,398.824369668961,2,1616507262.86075,low_stim,pain,1616507262.8589199,3,2,25
1616507299.5504801,1.28009510040283,1616507299.54824,1616507304.86805,1.7614467144012498,1616507304.86689,1616507315.65018,3.49076247215271,1616507315.63757,1616507297.9836,0.54849648475647,1616507297.98099,0.0422141551971436,1616507298.5501401,l004.png,1616507298.54787,low_cue,2.1176373958587598,25.523424501068,FIX,1616507300.84934,1616507300.8487198,1616507302.9663599,0,0,0,,,,0,0,Command Recieved: TRIGGER_AND_Response: RESULT_ILLEGAL_STATE,,,1616507306.67209,1616507306.67114,med_stim,3.0260472297668497,7.1250163489018,FIX,1616507319.1487901,1616507319.13888,1616507322.16493,2,2,3,low_cue,1616507661.68891,1616507661.68329,398.824369668961,2,1616507262.86075,med_stim,pain,1616507262.8589199,3,2,26
1616507325.1499698,1.88721990585327,1616507325.14112,1616507331.06717,3.9683451652526895,1616507331.05999,1616507344.05069,5.08016800880432,1616507344.0481699,1616507323.17567,0.955740451812744,1616507323.17372,0.0534100532531738,1616507324.15008,l046.png,1616507324.1407402,low_cue,3.1731219291687,60.284232409654294,FIX,1616507327.04913,1616507327.04183,1616507330.21495,0,0,0,,,,0,0,Command Recieved: TRIGGER_AND_Response: RESULT_OK,,,1616507335.0836,1616507335.0825698,low_stim,2.90122032165527,41.0995062576181,FIX,1616507349.15112,1616507349.15007,1616507352.05129,1,2,3,low_cue,1616507661.68891,1616507661.68329,398.824369668961,2,1616507262.86075,low_stim,pain,1616507262.8589199,3,2,27
1616507355.14994,1.3927001953125,1616507355.1356401,1616507360.5728,2.05734038352966,1616507360.571,1616507371.65054,3.48654532432556,1616507371.6417902,1616507353.18704,0.9445698261260991,1616507353.18491,0.0430099964141846,1616507354.14975,l036.png,1616507354.1352599,low_cue,2.61780881881714,37.1066557177511,FIX,1616507356.55347,1616507356.55283,1616507359.17064,0,0,0,,,,0,0,Command Recieved: TRIGGER_AND_Response: RESULT_OK,,,1616507362.6728,1616507362.67187,high_stim,2.05506610870361,55.026926817785395,FIX,1616507375.14893,1616507375.1431,1616507377.19816,3,2,3,low_cue,1616507661.68891,1616507661.68329,398.824369668961,2,1616507262.86075,high_stim,pain,1616507262.8589199,3,2,28
1616507383.85084,1.88199257850647,1616507383.84634,1616507389.7678099,4.86311817169189,1616507389.76522,1616507403.65048,1.9912800788879401,1616507403.63706,1616507379.1811,3.6520838737487797,1616507379.1779401,0.0348441600799561,1616507382.85112,h021.png,1616507382.84597,high_cue,1.96784019470215,113.892502308027,FIX,1616507385.74893,1616507385.74705,1616507387.71489,0,0,0,,,,0,0,Command Recieved: TRIGGER_AND_Response: RESULT_OK,,,1616507394.6656199,1616507394.66404,med_stim,2.73459219932556,60.026051339764,FIX,1616507405.65549,1616507405.65448,1616507408.38907,5,2,3,high_cue,1616507661.68891,1616507661.68329,398.824369668961,2,1616507262.86075,med_stim,pain,1616507262.8589199,3,2,29
1616507417.7497199,0.886019468307495,1616507417.7423198,1616507422.66617,7.96751809120178,1616507422.66082,1616507439.65005,7.39452314376831,1616507439.63381,1616507409.6909199,7.04010534286499,1616507409.68931,0.0456860065460205,1616507416.7504199,h031.png,1616507416.74194,high_cue,,,FIX,1616507418.64919,1616507418.64265,,0,0,0,,,,0,0,Command Recieved: TRIGGER_AND_Response: RESULT_OK,,,1616507430.6758301,1616507430.67473,high_stim,2.96812105178833,63.639941792646894,FIX,1616507447.04891,1616507447.03658,1616507450.0047,6,2,3,high_cue,1616507661.68891,1616507661.68329,398.824369668961,2,1616507262.86075,high_stim,pain,1616507262.8589199,3,2,30
1616507458.04981,1.78765797615051,1616507458.0406802,1616507463.8672,3.1688225269317596,1616507463.85952,1616507476.04962,0.98094367980957,1616507476.04739,1616507451.0664198,5.97446489334106,1616507451.05474,0.0343949794769287,1616507457.04987,h028.png,1616507457.04031,high_cue,2.3235836029052703,111.37062226934299,FIX,1616507459.84941,1616507459.84135,1616507462.16493,0,0,0,,,,0,0,Command Recieved: TRIGGER_AND_Response: RESULT_OK,,,1616507467.06535,1616507467.06355,med_stim,2.86788439750671,70.2362636469036,FIX,1616507477.0490599,1616507477.04777,1616507479.91565,5,2,3,high_cue,1616507661.68891,1616507661.68329,398.824369668961,2,1616507262.86075,med_stim,pain,1616507262.8589199,3,2,31
1616507483.0497801,1.8950033187866202,1616507483.03333,1616507488.97071,6.35945701599121,1616507488.9688802,1616507504.3506598,1.18705821037292,1616507504.34128,1616507481.06679,0.963367223739624,1616507481.0659301,0.0155620574951172,1616507482.05143,h001.png,1616507482.0496302,high_cue,3.0681619644165,98.0651411807292,FIX,1616507484.95181,1616507484.9507198,1616507488.0188801,0,0,0,,,,0,0,Command Recieved: TRIGGER_AND_Response: RESULT_ILLEGAL_STATE,,,1616507495.34514,1616507495.3443801,low_stim,2.9065113067627,13.811334791861698,FIX,1616507505.5494199,1616507505.5417302,1616507508.44824,4,2,3,high_cue,1616507661.68891,1616507661.68329,398.824369668961,2,1616507262.86075,low_stim,pain,1616507262.8589199,3,2,32
1616507515.25011,1.38299226760864,1616507515.24534,1616507520.6664698,6.8643057346344,1616507520.66403,1616507536.55124,7.09171748161316,1616507536.53662,1616507509.5785599,4.652668476104741,1616507509.57656,0.06583809852600099,1616507514.25059,h043.png,1616507514.2449698,high_cue,2.85238885879517,88.80651057601801,FIX,1616507516.64941,1616507516.64587,1616507519.49826,0,0,0,,,,0,0,Command Recieved: TRIGGER_AND_Response: RESULT_OK,,,1616507527.59536,1616507527.59461,low_stim,3.20130610466003,49.7500548331404,FIX,1616507543.64904,1616507543.63926,1616507546.84057,4,2,3,high_cue,1616507661.68891,1616507661.68329,398.824369668961,2,1616507262.86075,low_stim,pain,1616507262.8589199,3,2,33
1616507549.64979,2.1868314743041997,1616507549.64151,1616507555.8664901,2.96784400939941,1616507555.86049,1616507567.84972,6.2800409793853795,1616507567.84829,1616507547.66604,0.971782207489014,1616507547.6574302,0.0585229396820068,1616507548.6502,h007.png,1616507548.64113,high_cue,,,FIX,1616507551.84862,1616507551.84233,,0,0,0,,,,0,0,Command Recieved: TRIGGER_AND_Response: RESULT_OK,,,1616507558.88878,1616507558.8875198,high_stim,2.9845826625823997,70.3307323359829,FIX,1616507574.1517599,1616507574.15065,1616507577.13523,6,2,3,high_cue,1616507661.68891,1616507661.68329,398.824369668961,2,1616507262.86075,high_stim,pain,1616507262.8589199,3,2,34
1616507590.04995,0.888433933258057,1616507590.0399,1616507594.9602199,8.269931793212889,1616507594.9584,1616507612.2506402,3.8801512718200697,1616507612.24819,1616507578.18674,10.844102859497099,1616507578.18548,0.0568089485168457,1616507589.05072,l027.png,1616507589.03953,low_cue,2.5079898834228502,31.3969122485905,FIX,1616507590.94941,1616507590.9402401,1616507593.44823,0,0,0,,,,0,0,Command Recieved: TRIGGER_AND_Response: RESULT_OK,,,1616507603.28716,1616507603.28584,med_stim,2.35107898712158,54.006539472441304,FIX,1616507616.15068,1616507616.14964,1616507618.50072,2,2,3,low_cue,1616507661.68891,1616507661.68329,398.824369668961,2,1616507262.86075,med_stim,pain,1616507262.8589199,3,2,35
