rating,rt
12.346299886703491,1.25083923339844
31.119969844818115,1.70503830909729
38.00586986541748,1.71766567230225
56.31269979476929,2.61781120300293
64.21564984321594,2.3733088970184304
86.30721998214722,1.81758522987366
93.70997977256775,1.70097136497498
112.31691980361938,1.78639793395996
122.92086982727051,1.87456917762756
142.81161999702454,1.3173520565033
155.79979991912842,1.5340874195098897
184.21039986610413,1.91752171516418
197.0151698589325,2.07460188865662
214.22159004211426,2.03440427780151
222.1078598499298,1.22094058990479
242.7155499458313,2.35113835334778
253.80300998687744,1.90083646774292
280.8130898475647,2.73457527160645
288.99946999549866,1.95603823661804
311.30779004096985,2.2342987060546897
328.11405992507935,1.43403363227844
353.3067898750305,2.51986026763916
369.21271991729736,2.17078351974487
394.8222699165344,2.62211179733276
