"subject","SES","RUN","RUNTYPE","CUE","STIM","EXPECT_RT","EXPECT","OUTCOME_RT","OUTCOME","trial_index_runwise","trial_index_subjectwise"
"6",1,2,"pain","high_cue","high_stim",1.7055401802063,73.0338518914638,1.90089678764343,100.140793146113,6,6
"6",1,2,"pain","high_cue","low_stim",3.45160984992981,113.04677375312,2.18475079536438,57.970214843003,7,7
"6",1,2,"pain","low_cue","high_stim",2.16774487495422,54.0578881286177,2.01766157150269,113.168387153497,8,8
"6",1,2,"pain","high_cue","high_stim",2.82052159309387,92.5396804503407,2.90119600296021,97.6404067610268,9,9
"6",1,2,"pain","low_cue","med_stim",2.35749483108521,82.0672416858279,1.91752505302429,61.1690316876096,10,10
"6",1,2,"pain","high_cue","med_stim",2.73452663421631,53.1761970984455,3.17130565643311,67.1329437002273,11,11
"6",1,2,"pain","low_cue","low_stim",1.20069718360901,63.2170951978248,2.51773858070374,45.4869212478131,12,12
"6",1,4,"pain","low_cue","med_stim",1.48416090011597,91.6299278853842,1.76939630508423,159.390307062468,1,13
"6",1,4,"pain","high_cue","low_stim",1.86746883392334,91.6233325250905,2.30829763412476,86.4677054161091,2,14
"6",1,4,"pain","low_cue","high_stim",2.02200269699097,94.4525716313657,2.33433651924133,129.139723018529,3,15
"6",1,4,"pain","high_cue","med_stim",1.60996270179749,115.717855557001,1.75382208824158,86.4087409627945,4,16
"6",1,4,"pain","low_cue","med_stim",1.70082068443298,113.629377730657,2.17164611816406,46.9525090493996,5,17
"6",1,4,"pain","low_cue","high_stim",1.61815595626831,91.1503630613297,1.79308414459229,150.140983835077,6,18
"6",1,4,"pain","high_cue","high_stim",3.29060006141663,107.700427788667,2.18427467346191,109.637833051069,7,19
"6",1,4,"pain","low_cue","low_stim",2.22531962394714,81.7704834376051,3.96900320053101,52.4873881971436,8,20
"6",1,4,"pain","low_cue","low_stim",1.98432993888855,90.9240453527727,1.83814120292664,49.7231117897903,9,21
"6",1,4,"pain","high_cue","low_stim",1.53411841392517,79.7778313663639,3.32453799247742,60.5615103253285,10,22
"6",1,4,"pain","high_cue","med_stim",2.68552160263062,89.0289780689208,3.17768740653992,99.2355590931659,11,23
"6",1,4,"pain","high_cue","high_stim",2.22372269630432,98.764100827878,2.05090713500977,119.345216173295,12,24
"6",3,2,"pain","low_cue","low_stim",1.60224032402039,54.6496501050374,2.55114459991455,77.5971168782348,1,25
"6",3,2,"pain","low_cue","med_stim",1.809330701828,30.8849453307286,2.45250248908997,59.4297522497558,2,26
"6",3,2,"pain","low_cue","low_stim",1.56746864318848,84.7014349301001,2.30799674987793,22.5309792304654,3,27
"6",3,2,"pain","low_cue","high_stim",2.33849954605103,74.8459319496874,2.01764464378357,41.0995062576181,4,28
"6",3,2,"pain","high_cue","med_stim",2.3843936920166,143.834523165536,2.70355916023254,99.1178627537958,5,29
"6",3,2,"pain","high_cue","high_stim",1.96760892868042,109.246031801488,2.33816170692444,80.6144817399569,6,30
"6",3,2,"pain","high_cue","med_stim",2.73448061943054,100.784297867563,3.06805062294006,80.9914962579748,7,31
"6",3,2,"pain","high_cue","low_stim",1.99069547653198,76.7462843735046,2.90123796463013,60.0498634620727,8,32
"6",3,2,"pain","high_cue","low_stim",2.2509937286377,58.5594518705341,2.63550090789795,23.1683871534975,9,33
"6",3,2,"pain","high_cue","high_stim",2.75115847587585,75.3890939617746,1.80088591575623,96.4722703029031,10,34
"6",3,2,"pain","low_cue","med_stim",1.88446569442749,29.2328174575243,1.45079255104065,49.7231117897903,11,35
"6",3,2,"pain","low_cue","high_stim",1.36916613578796,27.0812154068428,1.60077571868896,61.574007756909,12,36
"6",3,5,"pain","high_cue","low_stim",1.90669918060303,86.4531463425004,3.00124430656433,78.2317110679794,1,37
"6",3,5,"pain","high_cue","low_stim",2.05090141296387,79.2807247406265,3.03619861602783,53.4985588794937,2,38
"6",3,5,"pain","high_cue","med_stim",1.6507306098938,95.4515510987127,2.43435072898865,50.0472149986114,3,39
"6",3,5,"pain","high_cue","high_stim",2.63449263572693,87.6909372109743,1.90094685554504,24.1022345011611,5,40
"6",3,5,"pain","low_cue","high_stim",2.03421592712402,56.2454828054629,1.67137670516968,60.1972149536823,6,41
"6",3,5,"pain","high_cue","high_stim",2.11772775650024,80.7644409068341,2.65111827850342,35.8583597764751,7,42
"6",3,5,"pain","high_cue","med_stim",2.31977772712708,70.9065079995144,1.90093994140625,58.2985703304943,8,43
"6",3,5,"pain","low_cue","low_stim",1.38405442237854,33.5608777121928,2.56815338134766,36.6388675289486,9,44
"6",3,5,"pain","low_cue","high_stim",1.95091652870178,42.0726520082591,1.99007940292358,52.4873881971436,10,45
"6",3,5,"pain","low_cue","low_stim",1.3187575340271,53.8203795520211,2.75620341300964,9.04466653441065,11,46
"6",3,5,"pain","low_cue","med_stim",2.28674101829529,32.4184499496431,2.1843204498291,27.4991387310472,12,47
"6",4,1,"pain","low_cue","high_stim",2.45125150680542,48.4085744224852,2.50208234786987,63.5406604732907,1,48
"6",4,1,"pain","high_cue","med_stim",1.80092549324036,78.318625212609,1.86899757385254,30.4418052151987,2,49
"6",4,1,"pain","low_cue","low_stim",3.01808929443359,43.8639719603119,2.56840324401855,17.7097245238628,3,50
"6",4,1,"pain","low_cue","low_stim",2.48902654647827,41.1413196632279,1.31732535362244,8.58793559647603,4,51
"6",4,1,"pain","high_cue","low_stim",1.69272518157959,96.546290783294,2.7851996421814,57.796960725595,5,52
"6",4,1,"pain","high_cue","med_stim",2.38436269760132,60.8085431846313,3.25147128105164,71.4893632693038,6,53
"6",4,1,"pain","high_cue","low_stim",1.95499920845032,46.8052865215132,1.66755270957947,46.3169124057933,7,54
"6",4,1,"pain","low_cue","high_stim",2.01761698722839,23.8925023080266,3.15142059326172,56.5877280160973,8,55
"6",4,1,"pain","low_cue","med_stim",3.26806545257568,49.9554489400522,1.78922820091248,51.1964134291043,9,56
"6",4,1,"pain","low_cue","med_stim",3.21980047225952,31.5169399725947,3.80150556564331,19.6851075818423,10,57
"6",4,1,"pain","high_cue","high_stim",2.28716230392456,63.7497576303111,2.33431553840637,47.1090897372578,11,58
"6",4,1,"pain","high_cue","high_stim",2.48438000679016,75.4917113567546,3.36814093589783,60.3722279513457,12,59
"6",4,6,"pain","high_cue","high_stim",3.75161004066467,41.1413196632279,2.97118353843689,79.5922886875099,1,60
"6",4,6,"pain","low_cue","high_stim",1.23490428924561,52.8089924602957,2.29285573959351,66.8335800497948,2,61
"6",4,6,"pain","low_cue","high_stim",1.40685367584229,16.297488437888,2.33443570137024,41.9190641134269,3,62
"6",4,6,"pain","high_cue","high_stim",1.73408341407776,68.6293777306568,2.08706855773926,39.8055710922652,4,63
"6",4,6,"pain","low_cue","low_stim",1.71756625175476,8.29714496983688,2.15705347061157,16.260204708312,5,64
"6",4,6,"pain","high_cue","low_stim",2.83515739440918,55.6096855912874,2.5360267162323,5.1731688792066,6,65
"6",4,6,"pain","low_cue","med_stim",1.80114197731018,49.3987053549955,3.19035625457764,52.9921513056854,7,66
"6",4,6,"pain","high_cue","med_stim",1.85206484794617,84.6742593752323,3.00127911567688,31.9081069356532,8,67
"6",4,6,"pain","high_cue","med_stim",3.67497634887695,39.3055692822446,2.93535041809082,24.2277453179542,9,68
"6",4,6,"pain","low_cue","med_stim",1.1172502040863,12.6055773543846,1.92320132255554,12.6572733672233,10,69
"6",4,6,"pain","high_cue","low_stim",2.03566527366638,53.4985588794937,3.27743148803711,20.9055693369155,11,70
"7",1,1,"pain","high_cue","low_stim",2.3520085811615,63.6399417926469,2.91823291778564,72.8802844380528,1,1
"7",1,1,"pain","low_cue","low_stim",2.52495813369751,7.89404103147984,2.53452944755554,51.519801751657,2,2
"7",1,1,"pain","low_cue","med_stim",2.75138282775879,4.84011248884704,2.90833592414856,84.7014349301001,3,3
"7",1,1,"pain","high_cue","med_stim",2.16091442108154,113.41433476381,1.55476236343384,77.5209281980724,5,4
"7",1,1,"pain","high_cue","high_stim",1.51886415481567,60.577825774311,2.66793656349182,83.5325410722085,6,5
"7",1,1,"pain","high_cue","low_stim",1.67615175247192,84.9305798673875,2.63448858261108,73.3456936230767,7,6
"7",1,1,"pain","high_cue","high_stim",1.57572221755981,63.0234960789303,1.91892075538635,84.4724598483438,8,7
"7",1,1,"pain","low_cue","low_stim",1.88430380821228,38.8035865708957,2.2891263961792,47.6324348689865,9,8
"7",1,1,"pain","low_cue","med_stim",1.46903657913208,20.1794586645109,2.0608012676239,68.3768038720954,10,9
"7",1,1,"pain","low_cue","high_stim",2.36863231658936,4.59221201091977,2.61784934997559,68.7971813561903,11,10
"7",1,1,"pain","high_cue","med_stim",2.30331444740295,70.2531633945739,1.9578001499176,62.8188889145228,12,11
"7",1,5,"pain","low_cue","low_stim",2.26774191856384,33.5627437810924,3.4536452293396,57.4582464400049,1,12
"7",1,5,"pain","low_cue","med_stim",1.55068588256836,2.54994901296018,1.90087532997131,65.8977654988389,2,13
"7",1,5,"pain","high_cue","med_stim",1.57093930244446,72.0013050269785,2.13430523872375,76.4683051488359,3,14
"7",1,5,"pain","low_cue","high_stim",2.00918912887573,59.9418745205133,2.01762986183167,70.8398268780187,4,15
"7",1,5,"pain","high_cue","med_stim",2.66792964935303,72.5090026877574,2.58619618415833,75.0685828218625,5,16
"7",1,5,"pain","low_cue","high_stim",1.61746692657471,58.1657944544408,1.65078091621399,73.1683312417585,6,17
"7",1,5,"pain","low_cue","low_stim",2.38997578620911,69.1455419604217,2.55112981796265,46.6365770416167,7,18
"7",1,5,"pain","high_cue","high_stim",1.70079827308655,85.618962168192,2.10491037368774,76.3592832437086,8,19
"7",1,5,"pain","high_cue","high_stim",1.60105109214783,75.4486235438405,2.63459658622742,68.5828336470583,9,20
"7",1,5,"pain","high_cue","low_stim",2.23940110206604,72.8802844380528,2.61771202087402,50.3709946955357,10,21
"7",1,5,"pain","high_cue","low_stim",1.86766266822815,74.5624758234681,2.20103716850281,48.6173331368822,11,22
"7",3,3,"pain","high_cue","med_stim",2.58456611633301,65.4027458408771,1.88463020324707,87.2408923413797,1,23
"7",3,3,"pain","high_cue","high_stim",1.33971762657166,91.8401952563928,2.6345043182373,88.389699397501,2,24
"7",3,3,"pain","low_cue","high_stim",2.31787848472595,45,1.97395920753479,78.6900675259798,3,25
"7",3,3,"pain","high_cue","low_stim",1.60141658782959,96.2133752652784,2.48450064659119,45.9765380357616,4,26
"7",3,3,"pain","high_cue","med_stim",1.98971366882324,67.1329437002273,1.86765718460083,73.1683312417585,5,27
"7",3,3,"pain","low_cue","low_stim",1.67385053634644,24.4059097796912,3.91830635070801,40.4519575908746,6,28
"7",3,3,"pain","low_cue","med_stim",1.50071811676025,34.8409440041532,2.27039003372192,53.130102354156,7,29
"7",3,3,"pain","low_cue","med_stim",3.06797742843628,59.9418745205133,1.38410758972168,62.9187845931572,8,30
"7",3,3,"pain","high_cue","high_stim",1.40701484680176,86.5526131481348,1.5340781211853,95.3198939178069,9,31
"7",3,3,"pain","low_cue","low_stim",1.20056438446045,32.3806777065692,1.66865801811218,46.3245219122912,10,32
"7",3,3,"pain","high_cue","low_stim",2.68451428413391,94.1680329767475,2.20223903656006,62.4027041313563,11,33
"7",3,3,"pain","low_cue","high_stim",3.01792693138123,21.5014343240479,1.55847716331482,65.4575651180185,12,34
"7",4,2,"pain","high_cue","low_stim",1.98434853553772,79.5257651717742,2.38884735107422,40.1009075462122,1,35
"7",4,2,"pain","low_cue","med_stim",2.60109615325928,22.5309792304654,2.33897709846497,62.3056084068584,2,36
"7",4,2,"pain","high_cue","high_stim",2.25113010406494,61.1690316876096,1.50070524215698,78.8261617581853,3,37
"7",4,2,"pain","low_cue","high_stim",1.35642504692078,56.4372562189076,1.98418807983398,76.5221772467587,4,38
"7",4,2,"pain","high_cue","low_stim",1.96765685081482,75.796062046486,1.95405507087708,53.1761970984455,5,39
"7",4,2,"pain","high_cue","med_stim",1.05055713653564,53.0835960498295,1.41730785369873,72.4509977709322,6,40
"7",4,2,"pain","low_cue","high_stim",2.10473537445068,50.8726282810668,2.93465328216553,80.085054321525,7,41
"7",4,2,"pain","high_cue","med_stim",2.98460650444031,62.5092447902577,2.02023386955261,59.5110595001691,8,42
"7",4,2,"pain","low_cue","low_stim",1.71745276451111,48.5763343749974,2.80644774436951,45.1632353974189,9,43
"7",4,2,"pain","low_cue","low_stim",1.70395040512085,46.6365770416167,3.0180561542511,46.963657534052,10,44
"7",4,2,"pain","high_cue","high_stim",3.24268937110901,83.3036223838003,1.56749939918518,59.5110595001691,11,45
"7",4,2,"pain","low_cue","med_stim",2.23432970046997,41.0995062576181,2.08971285820007,61.2796732021305,12,46
"7",4,4,"pain","high_cue","high_stim",1.85094451904297,69.0121530299062,2.76798415184021,77.5209281980724,1,47
"7",4,4,"pain","low_cue","high_stim",1.98438048362732,62.7070924134496,3.58705878257751,70.2531633945739,2,48
"7",4,4,"pain","high_cue","high_stim",1.40283989906311,64.5663162536045,2.12591004371643,65.0803356301676,3,49
"7",4,4,"pain","low_cue","med_stim",2.17344522476196,61.7925091209847,3.16808223724365,47.1210963966615,4,50
"7",4,4,"pain","high_cue","low_stim",3.30137753486633,72.8972710309476,1.18721461296082,51.0090059574945,5,51
"7",4,4,"pain","high_cue","med_stim",1.80086779594421,77.2682864387335,2.42336487770081,51.0175030328457,6,52
"7",4,4,"pain","low_cue","high_stim",2.16952323913574,50.1944289077348,2.35107469558716,72.659741768931,7,53
"7",4,4,"pain","high_cue","low_stim",2.64193272590637,70.1148348861446,2.35136747360229,38.7682543949599,8,54
"7",4,4,"pain","low_cue","low_stim",1.23390531539917,40.7515454706387,1.45569181442261,38.6598082540901,9,55
"7",4,4,"pain","high_cue","med_stim",2.7692723274231,54.0065394724413,1.73409962654114,52.8024339847534,10,56
"7",4,4,"pain","low_cue","med_stim",2.3738100528717,29.7448812969422,1.98426938056946,43.8639719603119,11,57
"7",4,4,"pain","low_cue","low_stim",1.74244809150696,29.8590161649231,2.96795010566711,32.4711922908485,12,58
"8",1,3,"pain","high_cue","med_stim",2.30596423149109,25.0168934781,2.751140832901,69.3903070624679,1,1
"8",1,3,"pain","low_cue","med_stim",2.66790294647217,36.2161844375993,2.57050609588623,52.5729486405434,2,2
"8",1,3,"pain","high_cue","low_stim",3.63482713699341,34.4005762835665,2.29094672203064,55.7995158697315,3,3
"8",1,3,"pain","low_cue","low_stim",2.26952481269836,18.2170951978248,2.80122804641724,36.869897645844,6,4
"8",1,3,"pain","high_cue","med_stim",3.51812767982483,78.6449171968598,1.65603542327881,32.5417535599951,8,5
"8",1,3,"pain","high_cue","low_stim",2.41914463043213,47.9273479917409,3.00130558013916,25.0168934781,9,6
"8",1,3,"pain","high_cue","high_stim",3.38485288619995,67.6448195542644,2.55418038368225,45,11,7
"8",1,3,"pain","low_cue","low_stim",2.38449788093567,44.6744593013407,2.70112824440002,40.1286089684759,12,8
"8",1,4,"pain","high_cue","low_stim",2.46891927719116,53.130102354156,2.25104308128357,49.7231117897903,2,9
"8",1,4,"pain","low_cue","med_stim",2.67358756065369,46.6365770416167,2.31774950027466,43.5395174881564,3,10
"8",1,4,"pain","high_cue","high_stim",2.50119972229004,16.5451645222102,3.98680877685547,42.8909102627422,5,11
"8",1,4,"pain","high_cue","med_stim",3.49015378952026,61.9821064535454,3.86825704574585,43.215156675681,7,12
"8",3,1,"pain","high_cue","low_stim",2.81803226470947,58.9182701696221,2.11765360832214,33.2449372403005,2,13
"8",3,1,"pain","high_cue","high_stim",3.02304816246033,53.2228138905749,2.50140047073364,46.4688007143858,3,14
"8",3,1,"pain","low_cue","med_stim",3.15942764282227,45,2.60312533378601,39.8055710922652,4,15
"8",3,1,"pain","low_cue","high_stim",2.47149395942688,37.5126118028564,3.35142469406128,42.978635059644,6,16
"8",3,1,"pain","low_cue","low_stim",3.60952830314636,49.7231117897903,1.9847400188446,34.0716098073942,7,17
"8",3,1,"pain","high_cue","med_stim",2.95135116577148,49.8713910315241,2.47480607032776,41.0772871094895,8,18
"8",3,1,"pain","low_cue","high_stim",3.10455679893494,42.2428433673439,2.68446564674377,48.749064522348,9,19
"8",3,1,"pain","high_cue","med_stim",3.2416718006134,33.8812651906146,1.93416333198547,42.3974377975002,10,20
"8",3,1,"pain","low_cue","low_stim",2.91791296005249,51.051732108794,3.72061896324158,33.5627437810924,11,21
"8",3,1,"pain","high_cue","high_stim",3.05123090744019,44.6725991091556,2.70332932472229,51.519801751657,12,22
"8",3,6,"pain","high_cue","med_stim",3.66814112663269,43.5395174881564,1.81751179695129,59.9418745205133,1,23
"8",3,6,"pain","high_cue","high_stim",3.52359867095947,51.7003113249664,2.71797275543213,47.145524354897,2,24
"8",3,6,"pain","low_cue","high_stim",3.40148520469666,42.8789036033385,2.8569598197937,39.3055692822446,3,25
"8",3,6,"pain","high_cue","low_stim",2.35209941864014,45.6510603802295,2.81796264648438,38.6598082540901,4,26
"8",3,6,"pain","high_cue","med_stim",2.1082170009613,40.4519575908746,2.71781086921692,38.9824969671543,5,27
"8",3,6,"pain","low_cue","low_stim",2.95132207870483,49.2244032170839,2.62066555023193,44.8376894440633,6,28
"8",3,6,"pain","low_cue","med_stim",2.03579139709473,39.4515337062819,2.37726616859436,45.8115006837119,7,29
"8",3,6,"pain","high_cue","high_stim",3.19078183174133,52.1653087329159,2.40116620063782,54.8378509660332,8,30
"8",3,6,"pain","low_cue","low_stim",3.61814665794373,28.8309683123904,3.21818709373474,32.5417535599951,9,31
"8",3,6,"pain","high_cue","low_stim",1.95120453834534,10.6337744921121,3.06825304031372,31.9081069356532,10,32
"8",4,2,"pain","high_cue","high_stim",1.82173609733582,43.3727166776064,2.13431978225708,30.6064070315095,1,33
"8",4,2,"pain","low_cue","high_stim",2.75127100944519,46.963657534052,3.90304374694824,38.8035865708957,2,34
"8",4,2,"pain","low_cue","high_stim",3.56824445724487,50.2840001419773,2.40106177330017,32.6508022965956,3,35
"8",4,2,"pain","high_cue","high_stim",3.92173457145691,46.130690951238,3.1347451210022,42.3974377975002,4,36
"8",4,2,"pain","low_cue","low_stim",3.20141959190369,40.072890052351,2.20265173912048,22.8670562997727,5,37
"8",4,2,"pain","high_cue","low_stim",3.9350106716156,52.1653087329159,2.8846275806427,28.628870905535,6,38
"8",4,2,"pain","low_cue","med_stim",3.16809439659119,34.0716098073942,2.8014988899231,38.6598082540901,7,39
"8",4,2,"pain","high_cue","med_stim",2.56791090965271,39.3055692822446,2.90595769882202,33.5627437810924,8,40
"8",4,2,"pain","low_cue","med_stim",3.85742568969727,46.4604825118437,3.78499484062195,21.1542708220455,10,41
"8",4,2,"pain","high_cue","low_stim",2.93456149101257,43.6677801461304,2.30523729324341,28.7203267978695,11,42
"8",4,2,"pain","low_cue","low_stim",3.61891913414001,43.0021201435233,2.48445439338684,19.9634442785012,12,43
"9",1,2,"pain","high_cue","low_stim",2.36777710914612,41.250935477652,2.71788883209229,105.315451196918,1,1
"9",1,2,"pain","high_cue","high_stim",3.15640234947205,51.3401917459099,3.25139093399048,112.867056299773,2,2
"9",1,2,"pain","high_cue","med_stim",3.38485407829285,76.0752267795906,3.00274276733398,117.704599947148,3,3
"9",1,2,"pain","low_cue","low_stim",2.50111055374146,45.3255406986593,2.7846052646637,63.434948822922,4,4
"9",1,2,"pain","high_cue","high_stim",2.78974151611328,153.860931899565,3.61823678016663,158.369113163482,5,5
"9",1,2,"pain","high_cue","low_stim",3.09026217460632,140.644622205786,3.15136742591858,145.91705328649,6,6
"9",1,2,"pain","low_cue","med_stim",2.18427395820618,78.373019017694,3.15179991722107,114.693985128044,7,7
"9",1,2,"pain","low_cue","high_stim",1.9342520236969,66.1074976919734,3.43730354309082,125.217592968193,8,8
"9",1,2,"pain","low_cue","med_stim",1.80088663101196,91.610300602499,1.8897271156311,89.0796650331509,9,9
"9",1,2,"pain","low_cue","low_stim",1.96960973739624,89.7642162301234,2.66779780387878,71.8581216621043,10,10
"9",1,2,"pain","high_cue","med_stim",3.25690174102783,156.620476047223,1.93421268463135,97.9974734718038,11,11
"9",1,2,"pain","low_cue","high_stim",2.35103321075439,87.6909372109743,1.8065025806427,125.993460527559,12,12
"9",1,4,"pain","high_cue","low_stim",2.23575401306152,109.529639414775,2.7011284828186,152.818888914523,1,13
"9",1,4,"pain","low_cue","low_stim",2.46779870986938,131.423665625003,1.83528852462769,132.072652008259,2,14
"9",1,4,"pain","low_cue","med_stim",1.71746110916138,118.004857388044,2.20108342170715,145.928390192606,3,15
"9",1,4,"pain","low_cue","high_stim",1.93949818611145,123.562743781092,2.93468475341797,102.479071801928,4,16
"9",1,4,"pain","high_cue","med_stim",2.08432459831238,156.014096323205,2.52143812179565,150.255118703058,5,17
"9",1,4,"pain","high_cue","high_stim",1.83570885658264,156.831612846503,2.08429479598999,135.976538035762,6,18
"9",1,4,"pain","high_cue","low_stim",2.60115075111389,154.9831065219,2.7511522769928,66.1074976919734,7,19
"9",1,4,"pain","high_cue","high_stim",2.05101919174194,156.529006881839,1.9175877571106,155.28920053777,8,20
"9",1,4,"pain","low_cue","low_stim",1.11729288101196,134.510304406871,2.20476007461548,122.541753559995,9,21
"9",1,4,"pain","low_cue","med_stim",1.45143675804138,6.44160009933503,1.16730332374573,136.023030188668,10,22
"9",1,4,"pain","low_cue","high_stim",1.93578147888184,142.660475334466,1.78420186042786,129.127371718933,11,23
"9",1,4,"pain","high_cue","med_stim",2.58558487892151,146.118734809385,2.5344443321228,155.613628898199,12,24
"9",3,1,"pain","high_cue","high_stim",2.36772155761719,158.810421500435,2.21985650062561,159.227745317954,1,25
"9",3,1,"pain","low_cue","low_stim",1.66745018959045,156.014096323205,2.0701892375946,141.017503032846,2,26
"9",3,1,"pain","high_cue","low_stim",1.71759152412415,168.231711067979,1.72153425216675,145.539183728628,3,27
"9",3,1,"pain","high_cue","med_stim",1.85099196434021,157.255887893374,2.35102462768555,155.080335630168,4,28
"9",3,1,"pain","low_cue","low_stim",1.78924298286438,140.47271167125,1.53417658805847,148.269115377551,5,29
"9",3,1,"pain","low_cue","high_stim",1.16723775863647,145.609685591287,1.17066955566406,155.616590226473,6,30
"9",3,1,"pain","low_cue","med_stim",1.61766624450684,156.58566523619,2.5177481174469,148.287063998786,7,31
