onset	duration	trial_type	trial_index	cue	stimulusintensity	rating_value	rating_glmslabel	rating_value_fillna	rating_glmslabel_fillna	rating_mouseonset	rating_mousedur	stim_file	correct_response	participant_response	response_accuracy
4.98	0.99	cue	1	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h025.png	n/a	n/a	n/a
39.6	0.98	cue	2	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h006.png	n/a	n/a	n/a
72.49	0.98	cue	3	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h035.png	n/a	n/a	n/a
105.29	0.99	cue	4	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l018.png	n/a	n/a	n/a
129.39	0.98	cue	5	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h013.png	n/a	n/a	n/a
167.89	0.98	cue	6	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l056.png	n/a	n/a	n/a
200.49	0.99	cue	7	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h026.png	n/a	n/a	n/a
236.99	0.99	cue	8	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h047.png	n/a	n/a	n/a
268.5	0.98	cue	9	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l004.png	n/a	n/a	n/a
296.39	0.99	cue	10	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l047.png	n/a	n/a	n/a
330.68	0.99	cue	11	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l008.png	n/a	n/a	n/a
371.99	0.99	cue	12	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l022.png	n/a	n/a	n/a
7.2	3.47	expectrating	1	high_cue	n/a	51.34	Strong	51.34	Strong	0.38	3.09	h025.png	n/a	n/a	n/a
42.8	3.04	expectrating	2	high_cue	n/a	34.08	Strong	34.08	Strong	0.62	2.42	h006.png	n/a	n/a	n/a
74.49	2.2	expectrating	3	high_cue	n/a	32.35	Strong	32.35	Strong	0.42	1.79	h035.png	n/a	n/a	n/a
107.29	2.49	expectrating	4	low_cue	n/a	28.76	Moderate	28.76	Moderate	0.65	1.84	l018.png	n/a	n/a	n/a
133.29	2.29	expectrating	5	high_cue	n/a	26.36	Moderate	26.36	Moderate	0.53	1.75	h013.png	n/a	n/a	n/a
171.09	1.87	expectrating	6	low_cue	n/a	27.61	Moderate	27.61	Moderate	0.4	1.47	l056.png	n/a	n/a	n/a
202.5	2.94	expectrating	7	high_cue	n/a	30.57	Strong	30.57	Strong	0.78	2.15	h026.png	n/a	n/a	n/a
240.19	2.95	expectrating	8	high_cue	n/a	35.22	Strong	35.22	Strong	0.47	2.49	h047.png	n/a	n/a	n/a
271.7	1.87	expectrating	9	low_cue	n/a	34.08	Strong	34.08	Strong	0.37	1.5	l004.png	n/a	n/a	n/a
298.29	2.04	expectrating	10	low_cue	n/a	31.09	Strong	31.09	Strong	0.52	1.53	l047.png	n/a	n/a	n/a
332.38	2.6	expectrating	11	low_cue	n/a	24.61	Moderate	24.61	Moderate	0.42	2.19	l008.png	n/a	n/a	n/a
373.59	2.09	expectrating	12	low_cue	n/a	20.48	Moderate	20.48	Moderate	0.5	1.59	l022.png	n/a	n/a	n/a
19.2	6.99	stimulus	1	high_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	44_50_R.jpg	diff	diff	True
50.49	7.01	stimulus	2	high_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	9_50_R.jpg	diff	diff	True
82.18	7.01	stimulus	3	high_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	24_100.jpg	same	same	True
115.0	6.99	stimulus	4	low_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	48_100_R.jpg	diff	diff	True
150.89	6.99	stimulus	5	high_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	48_150.jpg	same	diff	False
182.29	7.01	stimulus	6	low_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	34_150.jpg	same	diff	False
214.88	7.01	stimulus	7	high_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	17_150_R.jpg	diff	diff	True
251.4	6.99	stimulus	8	high_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	48_100.jpg	same	same	True
280.69	7.01	stimulus	9	low_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	44_50.jpg	same	same	True
308.7	6.99	stimulus	10	low_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	45_150_R.jpg	diff	diff	True
341.99	6.99	stimulus	11	low_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	23_50_R.jpg	diff	diff	True
383.2	6.99	stimulus	12	low_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	10_100_R.jpg	diff	diff	True
