onset	duration	trial_type	trial_index	cue	stimulusintensity	rating_value	rating_glmslabel	rating_value_fillna	rating_glmslabel_fillna	rating_mouseonset	rating_mousedur	stim_file	correct_response	participant_response	response_accuracy
5.69	0.99	cue	1	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h004.png	n/a	n/a	n/a
28.99	0.99	cue	2	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l048.png	n/a	n/a	n/a
59.8	0.98	cue	3	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l019.png	n/a	n/a	n/a
94.89	0.99	cue	4	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h049.png	n/a	n/a	n/a
119.99	0.99	cue	5	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l010.png	n/a	n/a	n/a
162.39	0.99	cue	6	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h041.png	n/a	n/a	n/a
215.39	0.99	cue	7	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l053.png	n/a	n/a	n/a
251.69	0.99	cue	8	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h033.png	n/a	n/a	n/a
280.0	0.98	cue	9	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h017.png	n/a	n/a	n/a
308.39	0.99	cue	10	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l028.png	n/a	n/a	n/a
341.09	0.99	cue	11	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h054.png	n/a	n/a	n/a
374.3	0.98	cue	12	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l011.png	n/a	n/a	n/a
8.31	2.62	expectrating	1	high_cue	n/a	9.69	Weak	9.69	Weak	0.68	1.94	h004.png	n/a	n/a	n/a
32.0	2.25	expectrating	2	low_cue	n/a	15.82	Moderate	15.82	Moderate	0.3	1.95	l048.png	n/a	n/a	n/a
62.2	2.2	expectrating	3	low_cue	n/a	7.84	Weak	7.84	Weak	0.58	1.62	l019.png	n/a	n/a	n/a
97.29	2.51	expectrating	4	high_cue	n/a	18.29	Moderate	18.29	Moderate	0.88	1.62	h049.png	n/a	n/a	n/a
123.0	1.93	expectrating	5	low_cue	n/a	15.09	Moderate	15.09	Moderate	0.7	1.23	l010.png	n/a	n/a	n/a
165.4	2.42	expectrating	6	high_cue	n/a	13.31	Moderate	13.31	Moderate	0.75	1.67	h041.png	n/a	n/a	n/a
217.61		expectrating	7	low_cue	n/a			18.51	Moderate	0.8	2.57	l053.png	n/a	n/a	n/a
254.3		expectrating	8	high_cue	n/a			34.07	Strong	0.55	3.18	h033.png	n/a	n/a	n/a
281.9		expectrating	9	high_cue	n/a					2.72	3.08	h017.png	n/a	n/a	n/a
311.39		expectrating	10	low_cue	n/a			16.32	Moderate	0.88	2.48	l028.png	n/a	n/a	n/a
343.0		expectrating	11	high_cue	n/a			32.85	Strong	0.17	1.9	h054.png	n/a	n/a	n/a
376.2		expectrating	12	low_cue	n/a			6.01	Weak	0.4	1.48	l011.png	n/a	n/a	n/a
14.9	7.0	stimulus	1	high_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	44_150_R.jpg	diff	diff	True
43.89	7.0	stimulus	2	low_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	10_150_R.jpg	diff	diff	True
69.2	6.99	stimulus	3	low_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	23_150_R.jpg	diff	diff	True
104.5	7.0	stimulus	4	high_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	33_150_R.jpg	diff	diff	True
140.19	7.0	stimulus	5	low_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	22_50.jpg	same	same	True
191.1	7.0	stimulus	6	high_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	10_50.jpg	same	same	True
226.99	7.0	stimulus	7	low_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	9_100.jpg	same	diff	False
260.89	7.0	stimulus	8	high_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	33_100_R.jpg	diff		False
289.9	7.0	stimulus	9	high_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	10_100.jpg	same	same	True
