sub	ses	runtype	roi	tr_0	tr_1	tr_2	tr_3	tr_4	tr_5	tr_6	tr_7	tr_8	tr_9	tr_10	tr_11	tr_12	tr_13	tr_14	tr_15	tr_16	tr_17	tr_18	tr_19
sub-0052	ses-01	pain	1 L_V1_ROI	-0.41223022715537583	0.06520450758207565	0.22501886433393506	-0.3666436779265876	-0.0979697988320723	0.6055835158080507	-0.9879485265092777	0.3505110441180837	0.5027831490263032	-1.2433071098477078	1.1535920890866187	-1.5473577536282161	1.5000449141931496	-1.4918997017101818	1.678583265320602	-2.5077001621402357	2.9299476955637553	-1.5930624380884466	1.0511618029083396	-1.101926580802945
sub-0052	ses-01	pain	2 L_MST_ROI	-0.6335359476305988	0.3046792358710652	-0.05640459670724352	-0.2904098407221611	0.6713162707343711	-1.0001174287096903	0.5513213678203724	-0.9911833667811856	1.0554043480267294	-1.4437984073579582	1.2656916311681368	-0.9202563865648969	0.7707555769717972	-0.3237682648565126	0.43745121435470596	-0.5077748991721917	-0.12841628516462517	0.5721691696029609	0.04620273395532692	-0.6391782063723618
sub-0052	ses-01	pain	3 L_V6_ROI	0.012823663414640514	-0.2788481396072056	0.5054269897563866	-0.7807064111478363	0.37957645709071003	-0.005736247136159878	-0.3628945565157184	-0.3912913405040794	1.1395737135306097	-1.5434932573806235	1.2696720123305913	-1.1456159931318421	1.2058561721161323	-1.3420201009695303	1.7595651183813874	-2.764532631373778	3.08477636935531	-1.4658357773732473	0.7760861628543059	-0.6354524441153367
sub-0052	ses-01	pain	4 L_V2_ROI	-0.11595006314751324	-0.12927444931329843	0.3403352653681046	-0.5141070552348088	0.3052668878176401	-0.11855942804653063	-0.3184633284437754	-0.2465782845164634	0.9926310380452545	-1.4294366981478033	1.2496692083682837	-1.2870583795085293	1.367907754070104	-1.5381194358131633	1.7230653919212195	-2.209154392530786	2.6554016229181205	-1.3454698789755646	0.9192282236101943	-0.9070162649765973
sub-0052	ses-01	pain	5 L_V3_ROI	0.0316872685313034	-0.3191811449268022	0.8257688898218821	-0.919453546814775	0.3438238984222137	-0.07440187068671247	-0.3126634905581168	-0.28685150193919434	1.1162422332793809	-1.511731462396447	1.5084163277289278	-1.2160087902826635	0.9798844713338444	-0.8514204818965116	0.9403496186128542	-1.4814656095312815	2.0034862296752407	-0.9798696091114206	0.7041673399080487	-0.6900537816498303
sub-0052	ses-01	pain	6 L_V4_ROI	-0.5346854618903846	0.23202846648932435	0.18268259411235313	-0.3770334189305358	-0.2556464834899891	0.5224365878892767	-1.1329720546630153	0.557456244863536	0.11260247274781339	-0.6405658790756569	0.6701589794835536	-1.1191601445198125	0.9871356296903046	-0.5854871579316806	0.34494295251123186	-0.8712223128029758	1.5089285207056689	-0.9575713786432952	0.7409802940539126	-0.8748562144470614
sub-0052	ses-01	pain	7 L_V8_ROI	-0.4486838607863515	0.19243708488142838	0.17750567111741786	-0.6579025552677055	-0.3228663666324603	0.7293764071105928	-1.4564556434900264	0.17315529343087196	1.082352278941152	-1.9953115994078685	1.3284939455516598	-0.8877483400158172	1.4899884778791168	-1.3076839231948103	1.3782948887585527	-2.845840482623157	3.6180721108968488	-1.6914632363465953	1.3476794358465645	-1.7813683508372913
sub-0052	ses-01	pain	8 L_4_ROI	-0.5035537986996027	0.4167105702904756	-0.2663335958741357	0.20658014871644895	-0.24610455594896916	0.25241811970255656	-0.05365797226804534	-0.1790465308573996	0.2605344348814954	-0.37338463788680215	0.25614304033063595	-0.37294461780694144	0.9983545017334987	-0.5393409179918485	1.3364437983496589	-1.4836554094063352	1.7809211929511932	-0.7902701894841525	0.7202668236000311	-0.6535284261542068
sub-0052	ses-01	pain	9 L_3b_ROI	-0.4593343409495303	0.1052618034477921	-0.13627287828138038	0.12176727377559693	-0.18435767011759263	0.14287757819903285	0.15742268411980945	-0.3435469168007996	0.47872359873297193	-0.4788891815852256	0.40257177400650446	-0.6634611883348753	1.2500116754274149	-0.8036939513898056	1.6148809460813327	-1.860139462151516	2.2054625370234735	-1.0589880522224484	0.9636326786348776	-0.7258629645836195
sub-0052	ses-01	pain	10 L_FEF_ROI	-0.14516384151061562	-0.076623617240716	0.30436793743286206	0.23402573167484728	-0.2545310267318368	0.5222825339466151	-0.2967927708097687	-0.06104163772676969	0.12755518792188622	0.045643744083780836	-0.1608536086475154	-0.23404496596803304	0.6472515622286835	-0.05206830034272448	0.8830541325582129	-1.2818876923588252	1.4479652841112272	-0.5237882607015006	0.32058134045201525	-0.4127298208451059
