onset01_cue	onset02_ratingexpect	onset03_stim	onset04_ratingoutcome	pmod_cuetype	pmod_stimtype	pmod_expectRT	pmod_expectangle	pmod_outcomeRT	pmod_outcomeangle	cue_con	stim_lin	stim_quad	pmod_expectangle_demean	pmod_outcomeangle_demean	TTL1	TTL2	TTL3	TTL4	onset03_stim_earlyphase_0-4500ms	onset03_stim_latephase_4500-9000ms	onset03_stim_poststim_9000-135000ms	onset03_stim_ttlplateau	onset03_stim_ttlplateau_duration
3.8865301609039307	5.703880071640015	17.649090051651	30.296380043029785	high_cue	med_stim	2.61776423454285	98.9971434210651	2.26896095275879	124.783120370273	1	0	-2	98.9971434210651	124.783120370273	17.67125	21.54025	26.5405	29.8135	17.67125	22.17125	26.67125	21.54025	5.000250000000001
36.19858002662659	38.69951009750366	43.63887000083923	56.28941011428833	low_cue	med_stim	2.18436551094055	91.8626209493067	2.00111961364746	102.479071801928	-1	0	-2	91.8626209493067	102.479071801928	43.67225	47.5025	52.50175	55.83075	43.67225	48.17225	52.67225	47.5025	4.9992500000000035
63.592130184173584	66.09306001663208	75.84286999702454	90.90231013298035	high_cue	low_stim	1.58898782730103	134.666888756079	2.00096797943115	118.572752676007	1	-1	1	134.666888756079	118.572752676007	75.87875	79.45775	84.4595	87.59725	75.87875	80.37875	84.87875	79.45775	5.001750000000001
103.49033999443054	105.99128007888794	116.91341018676758	131.80090022087097	low_cue	med_stim	2.10758686065674	111.10483858493	1.50080800056458	160.057615418303	-1	0	-2	111.10483858493	160.057615418303	116.95075	120.83475	125.8365	129.158	116.95075	121.45075	125.95075	120.83475	5.001750000000001
139.0035901069641	142.90504002571106	155.53035020828247	170.29859018325806	high_cue	high_stim	1.96751976013184	139.548042409125	1.90087413787842	154.746836605426	1	1	1	139.548042409125	154.746836605426	155.57225	159.74175	164.74175	168.251	155.57225	160.07225	164.57225	159.74175	5.0
190.5894901752472	192.99039006233215	201.53127002716064	212.097510099411	low_cue	low_stim	1.4083309173584	110.772254682046	2.48454523086548	124.508522987668	-1	-1	1	110.772254682046	124.508522987668	201.5595	205.15375	210.154	213.27325	201.5595	206.0595	210.5595	205.15375	5.000249999999994
219.2001600265503	221.00083017349243	229.43300008773804	243.4925501346588	low_cue	high_stim	1.48406958580017	123.822085217494	1.98954033851624	157.984161202224	-1	1	1	123.822085217494	157.984161202224	229.46575	233.68525	238.68525	242.2695	229.46575	233.96575	238.46575	233.68525	5.0
252.59595012664795	254.1965401172638	261.61880016326904	273.50374007225037	high_cue	med_stim	1.81889963150024	151.481272211329	2.73460102081299	132.680877504123	1	0	-2	151.481272211329	132.680877504123	261.64725	265.4665	270.46675	273.83475	261.64725	266.14725	270.64725	265.4665	5.000249999999994
281.69012999534607	283.29072999954224	288.2265100479126	307.09961009025574	high_cue	low_stim	1.79148173332214	133.698047327421	1.70078659057617	121.24246903596	1	-1	1	133.698047327421	121.24246903596	288.2545	291.798	296.798	299.996	288.2545	292.7545	297.2545	291.798	5.0
312.18484020233154	316.1029601097107	328.73693013191223	341.9959502220154	low_cue	high_stim	2.9012610912323	153.225075111354	1.81956171989441	165.796062046486	-1	1	1	153.225075111354	165.796062046486	328.77025	332.95475	337.95475	341.559	328.77025	333.27025	337.77025	332.95475	5.0
348.79849004745483	350.49911999702454	355.24844002723694	368.2890901565552	high_cue	high_stim	2.13424444198608	138.638186577865	2.44299554824829	153.223135445845	1	1	1	138.638186577865	153.223135445845	355.2825	359.371	364.37125	367.953	355.2825	359.7825	364.2825	359.371	5.000249999999994
375.59181022644043	379.4932701587677	385.24922013282776	395.2991600036621	low_cue	low_stim	1.82212734222412	135.982117163224	1.70084857940674	123.178511659393	-1	-1	1	135.982117163224	123.178511659393	385.27825	388.84725	393.8475	397.0805	385.27825	389.77825	394.27825	388.84725	5.000250000000051
