onset01_cue	onset02_ratingexpect	onset03_stim	onset04_ratingoutcome	pmod_cuetype	pmod_stimtype	pmod_expectRT	pmod_expectangle	pmod_outcomeRT	pmod_outcomeangle	cue_con	stim_lin	stim_quad	pmod_expectangle_demean	pmod_outcomeangle_demean
5.6775901317596436	8.995490074157715	17.41147017478943	28.08594012260437	low_cue	med_stim	1.68414735794067	44.1884993162881	2.55436587333679	45.4869212478131	-1	0	-2	-2.8745383885867213	8.245839673769936
34.98852014541626	37.68953013420105	42.68948006629944	58.18050003051758	high_cue	low_stim	3.23468708992004	79.1144729453413	3.99303245544434	22.2727535293337	1	-1	1	32.05143524046648	-14.968328044709466
62.74887013435364	65.88337016105652	76.41692018508911	91.59296011924744	low_cue	high_stim	2.77360248565674	35.2954706787948	2.36773681640625	45.6585431775636	-1	1	1	-11.767567026080023	8.417461603520437
96.07797002792358	98.37882018089294	104.60550999641418	114.78494000434875	high_cue	med_stim	2.01761245727539	67.3447672913202	1.65537214279175	35.3503498949626	1	0	-2	20.281729586445373	-1.8907316790805666
131.57454013824463	134.29222011566162	141.0344500541687	156.1837100982666	low_cue	med_stim	1.18406653404236	16.6770623615002	1.90650987625122	39.2894068625004	-1	0	-2	-30.38597534337462	2.048325288457235
163.38640022277832	165.68726015090942	178.8023500442505	188.5791301727295	low_cue	high_stim	2.78643345832825	9.6887865603668	3.86128854751587	49.2244032170839	-1	1	1	-37.37425114450802	11.983321643040739
193.38092017173767	194.98152017593384	201.215430021286	227.89379000663757	high_cue	high_stim	2.25886631011963	92.7591076586203	2.43444395065308	18.5811112087015	1	1	1	45.69606995374547	-18.659970365341664
234.37954020500183	235.980140209198	241.90424013137817	252.88644003868103	low_cue	low_stim	2.06026387214661	27.9339912435103	3.1871657371521	26.8725389916558	-1	-1	1	-19.129046461364524	-10.368542582387363
259.088760137558	260.9894700050354	274.1113600730896	290.983980178833	low_cue	low_stim	1.26750755310059	8.78311535611777	4.0		-1	-1	1	-38.279922348757054	0.0
307.7735800743103	310.99145007133484	316.9037501811981	327.5809700489044	high_cue	low_stim	1.45074987411499	38.2614242983919	3.12600350379944	46.1424994230443	1	-1	1	-8.801613406482922	8.901417849001135
340.6858501434326	342.58656001091003	353.309210062027	363.7778000831604	high_cue	med_stim	1.9369740486145	46.8806782381866	2.0677649974823	22.0158387977756	1	0	-2	-0.18235946668822578	-15.225242776267564
371.48067021369934	374.7819001674652	385.33201003074646	395.08947014808655	high_cue	high_stim	2.07507610321045	97.8290765100596	2.58443737030029	58.7575309640403	1	1	1	50.76603880518477	21.516449389997135
