"","src_subject_id","param_cue_type","param_stimulus_type","subjectwise_RT","zscore_RT","accuracy","count","zscore_acc","tradeoff","condition","con_num"
"210",18,"low_cue","med_stim",2.65732924143473,0.376987856006973,11,12,0.38069349381344,0.0037056378064671,"low_cue_med_stim",6
"211",19,"high_cue","high_stim",2.79474000930786,0.024429442605775,9,10,0.675469782334978,0.651040339729203,"high_cue_high_stim",1
"212",19,"high_cue","low_stim",2.66101817651228,-0.30852591590688,7,11,-0.0614063438486344,0.247119572058246,"high_cue_low_stim",2
"213",19,"high_cue","med_stim",3.30033000310262,1.2833031367892,7,12,-0.0614063438486344,-1.34470948063783,"high_cue_med_stim",3
"214",19,"low_cue","high_stim",3.06343086560567,0.693445552521593,9,12,0.675469782334978,-0.017975770186615,"low_cue_high_stim",4
"215",19,"low_cue","low_stim",2.77425087581981,-0.0265866603260149,9,11,0.675469782334978,0.702056442660993,"low_cue_low_stim",5
"216",19,"low_cue","med_stim",2.11580187624151,-1.66606555568367,2,11,-1.90359665930766,-0.237531103623996,"low_cue_med_stim",6
"217",20,"high_cue","high_stim",3.22554665803909,1.34154667131442,5,12,-1.49510407482679,-2.8366507461412,"high_cue_high_stim",1
"218",20,"high_cue","low_stim",2.90112332503001,-0.272667280541182,12,12,1.01667077088222,1.2893380514234,"high_cue_low_stim",2
"219",20,"high_cue","med_stim",2.90705579519272,-0.243149440326697,7,12,-0.777454118909929,-0.534304678583232,"high_cue_med_stim",3
"220",20,"low_cue","high_stim",3.17610840002696,1.09555966076733,10,12,0.299020814965358,-0.796538845801971,"low_cue_high_stim",4
"221",20,"low_cue","low_stim",2.78337748845418,-0.858528261657128,12,12,1.01667077088222,1.87519903253934,"low_cue_low_stim",5
"222",20,"low_cue","med_stim",2.74233089793812,-1.06276134955674,9,11,-0.0598041629930713,1.00295718656367,"low_cue_med_stim",6
"223",21,"high_cue","high_stim",3.01837713377816,-0.33250189751122,6,7,0.221403721385024,0.553905618896244,"high_cue_high_stim",1
"224",21,"high_cue","low_stim",3.11266572134835,0.0766846683937278,6,7,0.221403721385024,0.144719052991296,"high_cue_low_stim",2
"225",21,"high_cue","med_stim",2.70628492037455,-1.6868963617748,4,6,-1.10701860692512,0.579877754849683,"high_cue_med_stim",3
"226",21,"low_cue","high_stim",3.07905828952789,-0.0691623526496399,4,6,-1.10701860692512,-1.03785625427548,"low_cue_high_stim",4
"227",21,"low_cue","low_stim",3.34253716468811,1.07426357930687,6,7,0.221403721385024,-0.852859857921845,"low_cue_low_stim",5
"228",21,"low_cue","med_stim",3.31104871630669,0.937612364235071,8,8,1.54982604969517,0.612213685460095,"low_cue_med_stim",6
"229",23,"high_cue","high_stim",3.36084665854772,0.943156263617207,8,12,-0.989070710093681,-1.93222697371089,"high_cue_high_stim",1
"230",23,"high_cue","low_stim",3.13116163015366,-0.24698665393587,10,12,0.329690236697894,0.576676890633763,"high_cue_low_stim",2
"231",23,"high_cue","med_stim",3.17583332459132,-0.0155144455737968,9,12,-0.329690236697894,-0.314175791124097,"high_cue_med_stim",3
"232",23,"low_cue","high_stim",3.41057330369949,1.20082135809399,8,12,-0.989070710093681,-2.18989206818767,"low_cue_high_stim",4
"233",23,"low_cue","low_stim",3.12214251359304,-0.293720382173433,12,12,1.64845118348947,1.9421715656629,"low_cue_low_stim",5
"234",23,"low_cue","med_stim",2.87240726297552,-1.5877561400281,10,11,0.329690236697894,1.91744637672599,"low_cue_med_stim",6
"235",24,"high_cue","high_stim",3.20398609638214,-0.49527820722949,6,10,-0.847579379526013,-0.352301172296523,"high_cue_high_stim",1
"236",24,"high_cue","low_stim",3.06574665175544,-1.21081764228677,7,9,0.169515875905203,1.38033351819198,"high_cue_low_stim",2
"237",24,"high_cue","med_stim",3.62676601409912,1.69306755973795,6,10,-0.847579379526013,-2.54064693926396,"high_cue_med_stim",3
"238",24,"low_cue","high_stim",3.29670670297411,-0.0153482520843319,8,9,1.18661113133642,1.20195938342075,"low_cue_high_stim",4
"239",24,"low_cue","low_stim",3.21372106340196,-0.444889167976071,8,9,1.18661113133642,1.63150029931249,"low_cue_low_stim",5
"240",24,"low_cue","med_stim",3.3911050260067,0.473265709838719,6,8,-0.847579379526013,-1.32084508936473,"low_cue_med_stim",6
"241",25,"high_cue","high_stim",3.45770666996638,1.68523118214385,11,12,1.10701860692512,-0.57821257521873,"high_cue_high_stim",1
"242",25,"high_cue","low_stim",3.24986835320791,0.665077223918444,11,12,1.10701860692512,0.441941383006676,"high_cue_low_stim",2
"243",25,"high_cue","med_stim",3.00162358717485,-0.55340782074086,10,11,-0.221403721385023,0.332004099355837,"high_cue_med_stim",3
"244",25,"low_cue","high_stim",3.08535885810852,-0.142401470139346,9,9,-1.54982604969517,-1.40742457955582,"low_cue_high_stim",4
"245",25,"low_cue","low_stim",2.96741635149175,-0.721310676317828,10,11,-0.221403721385023,0.499906954932805,"low_cue_low_stim",5
"246",25,"low_cue","med_stim",2.92425000667572,-0.933188438864253,10,12,-0.221403721385023,0.71178471747923,"low_cue_med_stim",6
"247",26,"high_cue","high_stim",3.88049079974492,1.00827692240985,10,12,0.373926502247132,-0.634350420162719,"high_cue_high_stim",1
"248",26,"high_cue","low_stim",3.73683253924052,0.423418709693012,12,12,1.27135010764025,0.847931397947236,"high_cue_low_stim",2
"249",26,"high_cue","med_stim",3.58248097246343,-0.204973846073187,11,11,0.82263830494369,1.02761215101688,"high_cue_med_stim",3
"250",26,"low_cue","high_stim",3.52269250154495,-0.448383296526501,6,8,-1.4209207085391,-0.972537412012599,"low_cue_high_stim",4
"251",26,"low_cue","low_stim",3.22372892167833,-1.66551696064224,8,9,-0.523497103145984,1.14201985749626,"low_cue_low_stim",5
"252",26,"low_cue","med_stim",3.85074548287825,0.887178471139067,8,11,-0.523497103145984,-1.41067557428505,"low_cue_med_stim",6
"253",28,"high_cue","high_stim",3.43852345148722,-1.31722484913317,3,3,-0.645497224367903,0.67172762476527,"high_cue_high_stim",1
"254",28,"high_cue","low_stim",3.54787749052048,-0.786186042521222,3,4,-0.645497224367903,0.140688818153319,"high_cue_low_stim",2
"255",28,"high_cue","med_stim",3.69147503376007,-0.0888558966162065,4,4,1.29099444873581,1.37985034535201,"high_cue_med_stim",3
"256",28,"low_cue","high_stim",4.02858251333237,1.54818609318717,3,4,-0.645497224367903,-2.19368331755508,"low_cue_high_stim",4
"257",28,"low_cue","low_stim",3.80318748950958,0.453635717862442,4,4,1.29099444873581,0.837358730873364,"low_cue_low_stim",5
"258",28,"low_cue","med_stim",3.74898999929428,0.190444977220987,3,4,-0.645497224367903,-0.83594220158889,"low_cue_med_stim",6
"259",29,"high_cue","high_stim",3.3575954654,1.65899516859526,9,11,0.38069349381344,-1.27830167478182,"high_cue_high_stim",1
"260",29,"high_cue","low_stim",2.66438094052401,-0.833433929641977,10,11,0.951733734533601,1.78516766417558,"high_cue_low_stim",2
"261",29,"high_cue","med_stim",2.91245585680008,0.0585109412186601,9,12,0.38069349381344,0.32218255259478,"high_cue_med_stim",3
"262",29,"low_cue","high_stim",3.07114168008169,0.629060387648051,5,12,-1.9034674690672,-2.53252785671525,"low_cue_high_stim",4
"263",29,"low_cue","low_stim",2.66689916451772,-0.82437974146132,9,12,0.38069349381344,1.20507323527476,"low_cue_low_stim",5
"264",29,"low_cue","med_stim",2.70462081829707,-0.688752826358674,8,12,-0.190346746906721,0.498406079451954,"low_cue_med_stim",6
"265",30,"high_cue","high_stim",2.37260264158249,-1.53903051142456,3,4,0.243975018237133,1.78300552966169,"high_cue_high_stim",1
"266",30,"high_cue","low_stim",3.2131199836731,0.881534801315581,3,4,0.243975018237133,-0.637559783078447,"high_cue_low_stim",2
"267",30,"high_cue","med_stim",2.73984503746033,-0.481426866247596,4,4,0.975900072948533,1.45732693919613,"high_cue_med_stim",3
"268",30,"low_cue","high_stim",3.34682337443034,1.26658074106709,1,3,-1.21987509118567,-2.48645583225276,"low_cue_high_stim",4
"269",30,"low_cue","low_stim",2.90956997871399,0.00735579763369883,4,4,0.975900072948533,0.968544275314834,"low_cue_low_stim",5
"270",30,"low_cue","med_stim",2.86013348897298,-0.135013962344218,1,3,-1.21987509118567,-1.08486112884145,"low_cue_med_stim",6
"271",31,"high_cue","high_stim",3.39766001701355,-0.144026200787995,9,12,0,0.144026200787995,"high_cue_high_stim",1
"272",31,"high_cue","low_stim",3.13026503721873,-1.29283049754864,10,12,1.58113883008419,2.87396932763283,"high_cue_low_stim",2
"273",31,"high_cue","med_stim",3.20328670740128,-0.979108794445925,8,12,-1.58113883008419,-0.602030035638264,"high_cue_med_stim",3
"274",31,"low_cue","high_stim",3.70946275104176,1.19556634080789,9,11,0,-1.19556634080789,"low_cue_high_stim",4
"275",31,"low_cue","low_stim",3.6420890417966,0.906109871846005,9,11,0,-0.906109871846005,"low_cue_low_stim",5
"276",31,"low_cue","med_stim",3.50433724576777,0.314289280128662,9,11,0,-0.314289280128662,"low_cue_med_stim",6
"277",32,"high_cue","high_stim",3.74720627069473,0.826026519362926,6,8,-1.56823135840855,-2.39425787777148,"high_cue_high_stim",1
"278",32,"high_cue","low_stim",3.30746273560957,-1.32127008985302,8,11,0.142566487128051,1.46383657698107,"high_cue_low_stim",2
"279",32,"high_cue","med_stim",3.72743098735809,0.729462509964067,8,10,0.142566487128051,-0.586896022836016,"high_cue_med_stim",3
"280",32,"low_cue","high_stim",3.77327914671464,0.953342088105106,7,11,-0.712832435640251,-1.66617452374536,"low_cue_high_stim",4
"281",32,"low_cue","low_stim",3.36195302009583,-1.05519044620373,9,10,0.997965409896352,2.05315585610008,"low_cue_low_stim",5
"282",32,"low_cue","med_stim",3.55093672540453,-0.132370581375344,9,9,0.997965409896352,1.1303359912717,"low_cue_med_stim",6
"283",33,"high_cue","high_stim",3.17766301631927,0.846751761503798,9,10,-1.10096376512636,-1.94771552663016,"high_cue_high_stim",1
"284",33,"high_cue","low_stim",2.74002248048782,-1.20337706426858,11,12,0.55048188256318,1.75385894683176,"high_cue_low_stim",2
"285",33,"high_cue","med_stim",3.30169914166133,1.42779948259239,12,12,1.37620470640795,-0.0515947761844391,"high_cue_med_stim",3
"286",33,"low_cue","high_stim",3.03250082333883,0.166738892777753,11,12,0.55048188256318,0.383742989785427,"low_cue_high_stim",4
"287",33,"low_cue","low_stim",2.85759083429972,-0.652627644563978,10,12,-0.275240941281591,0.377386703282388,"low_cue_low_stim",5
"288",33,"low_cue","med_stim",2.87196636199951,-0.585285428041384,9,11,-1.10096376512636,-0.515678337084977,"low_cue_med_stim",6
"289",34,"high_cue","high_stim",3.57011452588168,-0.20278886394381,8,11,-1.14434427054266,-0.941555406598849,"high_cue_high_stim",1
"290",34,"high_cue","low_stim",3.63768748442332,0.708868839822778,12,12,1.35240686518678,0.643538025364,"high_cue_low_stim",2
"291",34,"high_cue","med_stim",3.66270416975021,1.04638038872017,8,12,-1.14434427054266,-2.19072465926283,"high_cue_med_stim",3
"292",34,"low_cue","high_stim",3.58292640339244,-0.0299379619782737,10,11,0.104031297322059,0.133969259300333,"low_cue_high_stim",4
"293",34,"low_cue","low_stim",3.45095413923264,-1.81043616571863,10,12,0.104031297322059,1.91446746304069,"low_cue_low_stim",5
"294",34,"low_cue","med_stim",3.60648588339488,0.287913763097774,11,12,0.728219081254419,0.440305318156644,"low_cue_med_stim",6
"295",35,"high_cue","high_stim",3.08587364716963,-1.01265260495118,11,11,0.5,1.51265260495118,"high_cue_high_stim",1
"296",35,"high_cue","low_stim",3.3899908264478,0.0161629526333769,11,12,0.5,0.483837047366623,"high_cue_low_stim",2
"297",35,"high_cue","med_stim",3.17379339536031,-0.715223814600766,11,12,0.5,1.21522381460077,"high_cue_med_stim",3
"298",35,"low_cue","high_stim",3.93304830789566,1.853303448617,6,12,-2,-3.853303448617,"low_cue_high_stim",4
"299",35,"low_cue","low_stim",3.33626584211985,-0.165586397530845,11,12,0.5,0.665586397530845,"low_cue_low_stim",5
"300",35,"low_cue","med_stim",3.39230639284307,0.023996415832419,10,11,0,-0.023996415832419,"low_cue_med_stim",6
"301",36,"high_cue","high_stim",3.51040921608607,1.50577839981344,11,12,-0.912870929175277,-2.41864932898872,"high_cue_high_stim",1
"302",36,"high_cue","low_stim",2.50000337759654,-1.27587923790764,12,12,0.912870929175277,2.18875016708292,"high_cue_low_stim",2
"303",36,"high_cue","med_stim",2.70313670237859,-0.716651111118136,12,12,0.912870929175277,1.62952204029341,"high_cue_med_stim",3
"304",36,"low_cue","high_stim",3.23103365031156,0.736654601507746,11,11,-0.912870929175277,-1.64952553068302,"low_cue_high_stim",4
"305",36,"low_cue","low_stim",2.88429248332977,-0.217927387932324,12,12,0.912870929175277,1.1307983171076,"low_cue_low_stim",5
"306",36,"low_cue","med_stim",2.95183749993642,-0.0319752643630885,11,12,-0.912870929175277,-0.880895664812188,"low_cue_med_stim",6
"307",37,"high_cue","high_stim",3.12842164436976,0.629382751233916,10,12,0,-0.629382751233916,"high_cue_high_stim",1
"308",37,"high_cue","low_stim",2.47564250230789,-1.4557470751657,11,12,0.707106781186547,2.16285385635225,"high_cue_low_stim",2
"309",37,"high_cue","med_stim",3.1608350276947,0.732918706950701,8,10,-1.41421356237309,-2.1471322693238,"high_cue_med_stim",3
"310",37,"low_cue","high_stim",3.02675726196983,0.304642847083443,10,11,0,-0.304642847083443,"low_cue_high_stim",4
"311",37,"low_cue","low_stim",2.59866585334142,-1.06278161096077,12,12,1.41421356237309,2.47699517333386,"low_cue_low_stim",5
"312",37,"low_cue","med_stim",3.19798498153687,0.851584380858402,9,10,-0.707106781186547,-1.55869116204495,"low_cue_med_stim",6
"313",38,"high_cue","high_stim",4.0605845451355,0.820724980672029,8,11,-1.70782512765993,-2.52855010833196,"high_cue_high_stim",1
"314",38,"high_cue","low_stim",3.62683502833048,-0.589437208880673,11,12,0.487950036474266,1.07738724535494,"high_cue_low_stim",2
"315",38,"high_cue","med_stim",3.97099083662033,0.529447053492943,10,12,-0.243975018237134,-0.773422071730076,"high_cue_med_stim",3
"316",38,"low_cue","high_stim",4.17866448922591,1.20461445155217,10,11,-0.243975018237134,-1.4485894697893,"low_cue_high_stim",4
"317",38,"low_cue","low_stim",3.3835644938729,-1.38033355857868,11,11,0.487950036474266,1.86828359505295,"low_cue_low_stim",5
"318",38,"low_cue","med_stim",3.62819502751032,-0.58501571825779,12,12,1.21987509118567,1.80489080944346,"low_cue_med_stim",6
"319",39,"high_cue","high_stim",2.9089327508753,0.856092716150176,10,11,0.483820624822615,-0.372272091327561,"high_cue_high_stim",1
"320",39,"high_cue","low_stim",2.40765881538391,-0.593043920624853,9,9,-0.0967641249645226,0.49627979566033,"high_cue_low_stim",2
"321",39,"high_cue","med_stim",2.93520450592041,0.932041932841302,9,11,-0.0967641249645226,-1.02880605780582,"high_cue_med_stim",3
"322",39,"low_cue","high_stim",2.71636397838593,0.299394185556136,7,10,-1.2579336245388,-1.55732781009493,"low_cue_high_stim",4
"323",39,"low_cue","low_stim",2.02250333627065,-1.70649282773894,12,12,1.64499012439689,3.35148295213583,"low_cue_low_stim",5
"324",39,"low_cue","med_stim",2.68613600730896,0.212007913816182,8,10,-0.67734887475166,-0.889356788567843,"low_cue_med_stim",6
"325",40,"high_cue","high_stim",3.2834225098292,0.982360852800843,10,12,-1.10701860692512,-2.08937945972596,"high_cue_high_stim",1
"326",40,"high_cue","low_stim",2.61033083995183,-1.62398170508588,12,12,1.54982604969517,3.17380775478104,"high_cue_low_stim",2
"327",40,"high_cue","med_stim",3.05350095575506,0.0920596380078138,11,11,0.221403721385023,0.129344083377209,"high_cue_med_stim",3
"328",40,"low_cue","high_stim",3.18232001860936,0.590872237850905,11,12,0.221403721385023,-0.369468516465882,"low_cue_high_stim",4
"329",40,"low_cue","low_stim",2.83823668956757,-0.741485692094014,11,12,0.221403721385023,0.962889413479037,"low_cue_low_stim",5
"330",40,"low_cue","med_stim",3.21054752667745,0.700174668520332,10,12,-1.10701860692512,-1.80719327544545,"low_cue_med_stim",6
"331",41,"high_cue","high_stim",3.70219670401679,1.51135482947658,8,9,-0.951733734533601,-2.46308856401018,"high_cue_high_stim",1
"332",41,"high_cue","low_stim",3.4747233192126,-0.237206962598487,11,12,0.761386987626881,0.998593950225368,"high_cue_low_stim",2
"333",41,"high_cue","med_stim",3.4307672327215,-0.575092352722841,7,11,-1.52277397525376,-0.94768162253092,"high_cue_med_stim",3
"334",41,"low_cue","high_stim",3.3199910402298,-1.42661622585323,10,10,0.190346746906721,1.61696297275995,"low_cue_high_stim",4
"335",41,"low_cue","low_stim",3.56854542818936,0.483992817102751,11,11,0.761386987626881,0.27739417052413,"low_cue_low_stim",5
"336",41,"low_cue","med_stim",3.53726814009927,0.243567894595232,11,11,0.761386987626881,0.517819093031649,"low_cue_med_stim",6
"337",43,"high_cue","high_stim",2.33648085594177,-0.00931367793461075,8,12,-0.241121411085206,-0.231807733150595,"high_cue_high_stim",1
"338",43,"high_cue","low_stim",2.21450330813726,-0.635388359711839,11,12,1.20560705542603,1.84099541513787,"high_cue_low_stim",2
"339",43,"high_cue","med_stim",2.39876582225164,0.310376635273269,10,12,0.723364233255618,0.412987597982349,"high_cue_med_stim",3
"340",43,"low_cue","high_stim",2.50956091013822,0.87905505715988,5,11,-1.68784987759644,-2.56690493475632,"low_cue_high_stim",4
"341",43,"low_cue","low_stim",2.02461252609889,-1.61004158956388,8,12,-0.241121411085206,1.36892017847868,"low_cue_low_stim",5
"342",43,"low_cue","med_stim",2.54584916432699,1.06531193477719,9,12,0.241121411085206,-0.824190523691982,"low_cue_med_stim",6
"343",44,"high_cue","high_stim",3.70903997421265,1.19486356054319,6,10,-1.02062072615966,-2.21548428670285,"high_cue_high_stim",1
"344",44,"high_cue","low_stim",3.22114415963491,-0.846985116085329,9,12,0.816496580927726,1.66348169701306,"high_cue_low_stim",2
"345",44,"high_cue","med_stim",3.53171992301941,0.452777440821159,6,11,-1.02062072615966,-1.47339816698082,"high_cue_med_stim",3
"346",44,"low_cue","high_stim",3.66292397975922,1.00186768020829,7,10,-0.408248290463863,-1.41011597067215,"low_cue_high_stim",4
"347",44,"low_cue","low_stim",3.18332803249359,-1.00524597189025,8,10,0.204124145231931,1.20937011712219,"low_cue_low_stim",5
"348",44,"low_cue","med_stim",3.23302167654037,-0.797277593597051,10,12,1.42886901662352,2.22614661022057,"low_cue_med_stim",6
"349",46,"high_cue","high_stim",2.7293449640274,1.19744516087417,12,12,1.08821437516502,-0.109230785709148,"high_cue_high_stim",1
"350",46,"high_cue","low_stim",2.32320996125539,-1.04831344630428,10,12,-0.362738125055006,0.685575321249274,"high_cue_low_stim",2
"351",46,"high_cue","med_stim",2.5883891582489,0.418017847546665,9,12,-1.08821437516502,-1.50623222271168,"high_cue_med_stim",3
"352",46,"low_cue","high_stim",2.65324751536051,0.776657740037347,11,12,0.362738125055006,-0.413919614982341,"low_cue_high_stim",4
"353",46,"low_cue","low_stim",2.27788750330607,-1.29892789554767,12,12,1.08821437516502,2.38714227071269,"low_cue_low_stim",5
"354",46,"low_cue","med_stim",2.5046763420105,-0.0448794066062264,9,11,-1.08821437516502,-1.04333496855879,"low_cue_med_stim",6
"355",47,"high_cue","high_stim",2.37801247835159,-0.249137709297922,2,4,-1.10701860692512,-0.857880897627197,"high_cue_high_stim",1
"356",47,"high_cue","low_stim",2.95014744997025,1.57898354074043,3,4,0.221403721385024,-1.35757981935541,"high_cue_low_stim",2
"357",47,"high_cue","med_stim",2.60523498058319,0.476897763837504,2,4,-1.10701860692512,-1.58391637076262,"high_cue_med_stim",3
"358",47,"low_cue","high_stim",2.31974500417709,-0.435317567213447,4,4,1.54982604969517,1.98514361690861,"low_cue_high_stim",4
"359",47,"low_cue","low_stim",2.01061328252157,-1.42307447328157,3,3,0.221403721385024,1.64447819466659,"low_cue_low_stim",5
"360",47,"low_cue","med_stim",2.47214752435684,0.0516484452149998,3,4,0.221403721385024,0.169755276170024,"low_cue_med_stim",6
"361",50,"high_cue","high_stim",3.84558363394304,1.50890068248214,8,11,-1.10096376512636,-2.6098644476085,"high_cue_high_stim",1
"362",50,"high_cue","low_stim",2.89687180519104,-1.46010062750201,10,11,0.55048188256318,2.01058251006519,"high_cue_low_stim",2
"363",50,"high_cue","med_stim",3.27000669638316,-0.292371979902538,8,12,-1.10096376512636,-0.808591785223823,"high_cue_med_stim",3
"364",50,"low_cue","high_stim",3.51683180982416,0.480069200795441,11,11,1.37620470640795,0.896135505612509,"low_cue_high_stim",4
"365",50,"low_cue","low_stim",3.21325815807689,-0.469966987643325,10,11,0.55048188256318,1.0204488702065,"low_cue_low_stim",5
"366",50,"low_cue","med_stim",3.43803364580328,0.233469711770296,9,11,-0.275240941281591,-0.508710653051886,"low_cue_med_stim",6
"367",51,"high_cue","high_stim",3.00595835844676,0.856607650561051,9,12,-1.10701860692512,-1.96362625748617,"high_cue_high_stim",1
"368",51,"high_cue","low_stim",2.66377999565818,-0.852718655159406,10,11,0.221403721385023,1.07412237654443,"high_cue_low_stim",2
"369",51,"high_cue","med_stim",3.14556169509888,1.55398563133437,10,12,0.221403721385023,-1.33258190994935,"high_cue_med_stim",3
"370",51,"low_cue","high_stim",2.80878665049871,-0.12834880429134,11,12,1.54982604969517,1.67817485398651,"low_cue_high_stim",4
"371",51,"low_cue","low_stim",2.64989099502563,-0.922100114430834,10,10,0.221403721385023,1.14350383581586,"low_cue_low_stim",5
"372",51,"low_cue","med_stim",2.73290183327415,-0.507425708013846,9,11,-1.10701860692512,-0.599592898911274,"low_cue_med_stim",6
"373",52,"high_cue","high_stim",3.31635091521523,0.345043286487094,9,11,-1.10096376512636,-1.44600705161345,"high_cue_high_stim",1
"374",52,"high_cue","low_stim",3.26876635984941,0.0978110455434821,10,11,-0.275240941281591,-0.373051986825073,"high_cue_low_stim",2
"375",52,"high_cue","med_stim",3.1337572444569,-0.603647776330465,9,11,-1.10096376512636,-0.497315988795896,"high_cue_med_stim",3
"376",52,"low_cue","high_stim",3.55645169814428,1.59252062781157,11,12,0.55048188256318,-1.04203874524839,"low_cue_high_stim",4
"377",52,"low_cue","low_stim",2.97979249556859,-1.40359325446592,11,12,0.55048188256318,1.9540751370291,"low_cue_low_stim",5
"378",52,"low_cue","med_stim",3.24452584981918,-0.0281339290457615,12,12,1.37620470640795,1.40433863545371,"low_cue_med_stim",6
"379",53,"high_cue","high_stim",2.83589005470276,0.179365615367442,9,12,-0.329690236697894,-0.509055852065335,"high_cue_high_stim",1
"380",53,"high_cue","low_stim",2.57180502017339,-0.909420123772624,12,12,1.64845118348947,2.55787130726209,"high_cue_low_stim",2
"381",53,"high_cue","med_stim",2.91655002037684,0.511915396168071,10,12,0.329690236697894,-0.182225159470178,"high_cue_med_stim",3
"382",53,"low_cue","high_stim",3.15347099304199,1.48870749951736,8,10,-0.989070710093681,-2.47777820961104,"low_cue_high_stim",4
"383",53,"low_cue","low_stim",2.47968087593714,-1.28923511273503,10,12,0.329690236697894,1.61892534943292,"low_cue_low_stim",5
"384",53,"low_cue","med_stim",2.79691253105799,0.0186667254547842,8,12,-0.989070710093681,-1.00773743554846,"low_cue_med_stim",6
"385",55,"high_cue","high_stim",2.5455316901207,-0.357411214092788,11,12,0.885614885540096,1.24302609963288,"high_cue_high_stim",1
"386",55,"high_cue","low_stim",2.65104892518785,0.205321033341167,8,9,-1.10701860692512,-1.31233964026629,"high_cue_low_stim",2
"387",55,"high_cue","med_stim",2.55107998847961,-0.327821674498043,9,11,-0.442807442770047,-0.114985768272005,"high_cue_med_stim",3
"388",55,"low_cue","high_stim",2.94739181345159,1.78574246323923,9,11,-0.442807442770047,-2.22854990600928,"low_cue_high_stim",4
"389",55,"low_cue","low_stim",2.38069335619609,-1.2365078474876,12,12,1.54982604969517,2.78633389718276,"low_cue_low_stim",5
"390",55,"low_cue","med_stim",2.5995508035024,-0.0693227605019689,9,12,-0.442807442770047,-0.373484682268078,"low_cue_med_stim",6
"391",56,"high_cue","high_stim",1.74792748689651,-0.311719657063007,3,12,-1.33326222791061,-1.0215425708476,"high_cue_high_stim",1
"392",56,"high_cue","low_stim",1.91550336281459,1.1553398085611,9,12,0.586635380280666,-0.568704428280436,"high_cue_low_stim",2
"393",56,"high_cue","med_stim",1.93488252162933,1.32499655789481,11,12,1.22660124967776,-0.0983953082170557,"high_cue_med_stim",3
"394",56,"low_cue","high_stim",1.71220907298001,-0.624420020084844,4,11,-1.01327929321206,-0.388859273127216,"low_cue_high_stim",4
"395",56,"low_cue","low_stim",1.65658499797185,-1.11138644833855,9,12,0.586635380280666,1.69802182861921,"low_cue_low_stim",5
"396",56,"low_cue","med_stim",1.73409583171209,-0.432810240969516,7,12,-0.0533304891164243,0.379479751853092,"low_cue_med_stim",6
"397",57,"high_cue","high_stim",2.81762096881866,-1.07844736341841,8,10,0.635838367073665,1.71428573049207,"high_cue_high_stim",1
"398",57,"high_cue","low_stim",3.03203916549683,-0.215395726481314,10,12,1.7258469963428,1.94124272282412,"high_cue_low_stim",2
"399",57,"high_cue","med_stim",3.45736080408096,1.49656035789795,6,12,-0.454170262195475,-1.95073062009342,"high_cue_med_stim",3
"400",57,"low_cue","high_stim",3.20305399894714,0.472953649814199,6,10,-0.454170262195475,-0.927123912009673,"low_cue_high_stim",4
"401",57,"low_cue","low_stim",3.18577833970388,0.403417639251406,6,12,-0.454170262195475,-0.85758790144688,"low_cue_low_stim",5
"402",57,"low_cue","med_stim",2.81746166944504,-1.07908855706383,5,12,-0.999174576830044,0.0799139802337823,"low_cue_med_stim",6
"403",58,"high_cue","high_stim",2.72514098340815,-0.461824469388411,8,11,-0.0967641249645226,0.365060344423888,"high_cue_high_stim",1
"404",58,"high_cue","low_stim",2.84829636053606,0.117768123657935,9,11,0.483820624822615,0.36605250116468,"high_cue_low_stim",2
"405",58,"high_cue","med_stim",3.20183545892889,1.78159026085909,8,11,-0.0967641249645226,-1.87835438582361,"high_cue_med_stim",3
"406",58,"low_cue","high_stim",2.55614540793679,-1.25714974129331,7,11,-0.67734887475166,0.579800866541651,"low_cue_high_stim",4
"407",58,"low_cue","low_stim",2.79723833004634,-0.122520664192888,11,12,1.64499012439689,1.76751078858978,"low_cue_low_stim",5
"408",58,"low_cue","med_stim",2.81097707748413,-0.0578635096424177,6,10,-1.2579336245388,-1.20007011489638,"low_cue_med_stim",6
"409",59,"high_cue","high_stim",3.25451395511627,-1.15532859239388,9,10,-0.912870929175277,0.242457663218607,"high_cue_high_stim",1
"410",59,"high_cue","low_stim",3.5760591228803,1.38950244486206,12,12,0.912870929175277,-0.476631515686779,"high_cue_low_stim",2
"411",59,"high_cue","med_stim",3.29435497522354,-0.840011571056084,12,12,0.912870929175277,1.75288250023136,"high_cue_med_stim",3
"412",59,"low_cue","high_stim",3.48810398578644,0.693391959610341,9,10,-0.912870929175277,-1.60626288878562,"low_cue_high_stim",4
"413",59,"low_cue","low_stim",3.32904833555222,-0.565435091598906,12,12,0.912870929175277,1.47830602077418,"low_cue_low_stim",5
"414",59,"low_cue","med_stim",3.46087366884405,0.477880850576477,9,11,-0.912870929175277,-1.39075177975175,"low_cue_med_stim",6
"415",60,"high_cue","high_stim",3.30992585420609,0.751618919764209,9,12,-0.329690236697894,-1.0813091564621,"high_cue_high_stim",1
"416",60,"high_cue","low_stim",3.17877268791199,-0.576874793344627,10,11,0.329690236697894,0.90656503004252,"high_cue_low_stim",2
"417",60,"high_cue","med_stim",3.19056000312169,-0.457477186767497,11,12,0.989070710093681,1.44654789686118,"high_cue_med_stim",3
"418",60,"low_cue","high_stim",3.26108724420721,0.256916518184437,7,11,-1.64845118348947,-1.90536770167391,"low_cue_high_stim",4
"419",60,"low_cue","low_stim",3.10044089230624,-1.37032340719973,11,11,0.989070710093681,2.35939411729341,"low_cue_low_stim",5
