onset01_cue	onset02_ratingexpect	onset03_stim	onset04_ratingoutcome	pmod_cuetype	pmod_stimtype	pmod_expectRT	pmod_expectangle	pmod_outcomeRT	pmod_outcomeangle	cue_con	stim_lin	stim_quad	pmod_expectangle_demean	pmod_outcomeangle_demean
8.104769945144653	10.005510091781616	23.31072998046875	39.60044002532959	high_cue	low_stim	3.92356753349304	64.9971737397644	3.65159249305725	65.5940902203088	1	-1	1	24.039958149711175	27.718808641381266
52.40546011924744	55.0064799785614	68.99529004096985	83.9011299610138	low_cue	med_stim	1.69011855125427	38.9824969671543	3.48493552207947	41.0995062576181	-1	0	-2	-1.9747186228989335	3.224224678690568
93.20478010177612	96.10591006278992	105.59296989440918	116.39720010757446	high_cue	high_stim	2.6178879737854	77.4711922908485	4.0		1	1	1	36.513976700795276	0.0
123.3999400138855	126.70124006271362	134.70437002182007	143.007630109787	low_cue	high_stim	3.51826429367065	11.3099324740202	4.0		-1	1	1	-29.64728311603303	0.0
151.2942099571228	153.11157989501953	167.1003999710083	177.7045500278473	high_cue	low_stim	2.42019081115723	64.0521146779984	4.0		1	-1	1	23.094899087945173	0.0
188.39207005500793	190.49289989471436	198.49603009223938	207.49956011772156	high_cue	med_stim	4.0		3.28478813171387	65.8977654988389	1	0	-2	0.0	28.02248391991136
218.20374989509583	220.30457997322083	230.19178009033203	239.1953101158142	low_cue	high_stim	2.70132827758789	26.667731675599	2.4547975063324	8.29241291009267	-1	1	1	-14.28948391445423	-29.582868668834863
246.19805002212524	248.69902992248535	257.70255994796753	268.30672001838684	high_cue	med_stim	4.0		2.81794953346252	9.9546069435557	1	0	-2	0.0	-27.920674635371835
277.59368991851807	280.7115800380707	292.4995300769806	305.204509973526	low_cue	low_stim	2.27260732650757	10.859503235322	2.56778454780579	14.1476053870017	-1	-1	1	-30.09771235473123	-23.727676191925834
309.6895999908447	312.0071699619293	319.99362993240356	330.7978699207306	low_cue	low_stim	2.36778926849365	29.2328174575243	4.0		-1	-1	1	-11.724398132528933	0.0
339.20115995407104	342.30237007141113	354.60719990730286	366.8953399658203	high_cue	high_stim	1.9675657749176	68.3691131634821	3.30721735954285	60.1409838350769	1	1	1	27.411897573428867	22.265702256149368
371.6972200870514	373.9981300830841	382.00126004219055	394.8062798976898	low_cue	med_stim	0.937844753265381	17.6300802188191	4.0		-1	0	-2	-23.32713537123413	0.0
