rating,rt
16.011019945144653,4.0
37.70243978500366,4.0
46.8058397769928,4.0
69.29755997657776,4.0
80.80184984207153,4.0
97.40803980827332,4.0
112.39696979522705,4.0
136.10580968856812,4.0
152.39522004127502,4.0
173.8031997680664,4.0
181.80618000030518,4.0
200.09633994102478,4.0
208.3994300365448,4.0
232.5917899608612,4.0
239.19424986839294,4.0
257.90122985839844,4.0
268.8052899837494,4.0
287.9957799911499,4.0
299.5000698566437,4.0
326.9936594963074,4.0
335.5968699455261,4.0
358.5054097175598,4.0
367.1919798851013,4.0
394.5021698474884,4.0
