param_fmriSession,param_counterbalanceVer,param_counterbalanceBlockNum,param_cue_type,param_administer_type,param_cond_type,param_triggerOnset,p1_fixation_onset,p1_fixation_duration,p2_cue_onset,p2_cue_type,p2_cue_filename,p3_expect_onset,p3_expect_responseonset,p3_expect_RT,p4_fixation_onset,p4_fixation_duration,p5_administer_type,p5_administer_filename,p5_administer_onset,p6_actual_onset,p6_actual_responseonset,p6_actual_RT,param_end_instruct_onset,param_experimentDuration,param_runNum,param_cogStimNum,param_cogStimMatch,param_cogStimFilename
1,2,1,low,100,3,4820.04800785715,4822.83169989223,3.00289593405341,4825.88151163221,low,l048.png,4826.9014547991,NaN,4826.94813971883,4830.98120505314,0.500269097192358,100,45_100_R.jpg,4831.54784353639,4838.04787769674,0.216714918732578,4838.08079747824,0,0,1,45,different,45_100_R.jpg
1,2,1,high,150,6,4820.04800785715,4842.24725265674,2.80090966462558,4845.0803845835,high,h037.png,4846.08890468937,2.9665147498481,4846.11370726816,4850.16341855239,0.400234342742806,150,7_150_R.jpg,4850.59672768093,4857.12020367673,NaN,4857.146348636,0,0,1,7,different,7_150_R.jpg
1,2,1,low,100,3,4820.04800785715,4861.19609340549,3.00039777236634,4864.21259731313,low,l056.png,4865.22082442306,2.06660081234168,4865.24589974462,4869.29563371241,0.100270231369905,100,37_100_R.jpg,4869.42896225699,4875.95605303956,3.24997063289538,4875.97858213189,0,0,1,37,different,37_100_R.jpg
1,2,1,low,50,1,4820.04800785715,4880.04501983866,3.00043098757396,4883.06149998258,low,l053.png,4884.06958018948,2.15001014008976,4884.09485966305,4888.14453125106,0.20024611658846,50,47_50.jpg,4888.37786160492,4894.90907863444,3.3500853198766,4894.92748904101,0,0,1,47,same,47_50.jpg
1,2,1,low,100,3,4820.04800785715,4898.97723813117,0.700846825773624,4899.71052973396,low,l019.png,4900.71911519007,2.28322256646697,4900.74382109371,4904.79357018387,0.300704027385109,100,7_100_R.jpg,4905.12690558753,4911.65290944967,2.94985799823553,4911.67651007001,0,0,1,7,different,7_100_R.jpg
1,2,1,low,50,1,4820.04800785715,4915.74294885695,1.20036871581124,4916.95953226506,low,l031.png,4917.96769132432,3.33307481279917,4917.99291111853,4922.04258108629,0.700195213607003,50,30_50.jpg,4922.77587754984,4929.29537933253,2.01653793298283,4929.30887091787,0,0,1,30,same,30_50.jpg
1,2,1,low,100,3,4820.04800785715,4933.3586089363,4.00037778923343,4937.37502535022,low,l013.png,4938.38274856115,2.08315602803395,4938.40839448217,4942.45807417145,0.500176472669409,100,43_100.jpg,4942.97473132813,4949.49627625115,3.46648977093082,4949.50768581006,0,0,1,43,same,43_100.jpg
1,2,1,high,50,2,4820.04800785715,4953.55750214076,1.40042634284691,4954.97402111677,high,h023.png,4955.98167654707,NaN,4955.99062088945,4960.02374455291,1.90017560853357,50,26_50_R.jpg,4961.95695984173,4968.48022115387,NaN,4968.48990595235,0,0,1,26,different,26_50_R.jpg
1,2,1,high,100,4,4820.04800785715,4972.52303150611,2.50038089472037,4975.03956336314,high,h031.png,4976.04748775561,NaN,4976.07283960052,4980.10590709517,0.200175635538471,100,19_100_R.jpg,4980.33927390476,4986.86845022431,3.33317337825429,4986.8888710961,0,0,1,19,different,19_100_R.jpg
1,2,1,high,150,6,4820.04800785715,4990.93863692888,0.400296722523308,4991.35527310327,high,h032.png,4992.36311135223,2.7331355183187,4992.38864358543,4996.43829762068,3.90019559166649,150,47_150_R.jpg,5000.37142055503,5006.90237159284,2.54990801007716,5006.92104637086,0,0,1,47,different,47_150_R.jpg
1,2,1,low,150,5,4820.04800785715,5010.97084649902,0.700338336047935,5011.68744138394,low,l006.png,5012.69503551462,NaN,5012.72088261719,5016.75381725101,0.100180307270421,150,43_150.jpg,5016.87050902711,5023.40324180428,2.83322509136178,5023.42010378807,0,0,1,43,same,43_150.jpg
1,2,1,low,50,1,4820.04800785715,5027.46989176433,3.0003313419511,5030.48637298842,low,l038.png,5031.49380131311,2.39990354087604,5031.50297681173,5035.55274723524,0.100189218667765,50,43_50_R.jpg,5035.68606929881,5042.21372582007,2.7665354350911,5042.2357051062,0,0,1,43,different,43_50_R.jpg
