rating,rt
6.1213698387146,4.0
29.013239860534668,2.9196364879608194
35.99918007850647,3.4743666648864706
59.90809988975525,2.4347412586212203
67.31085991859436,4.0
82.41648983955383,2.98506760597229
91.0030300617218,3.48513531684875
119.21354985237122,4.0
125.99940991401672,2.8181352615356405
145.80679988861084,3.88920664787292
153.9098198413849,2.4513752460479705
173.91727995872498,4.0
185.70500993728638,3.4721646308898904
213.21526980400085,2.7348301410675
225.60321950912476,4.0
245.5106499195099,4.0
262.800430059433,4.0
287.9097898006439,4.0
296.4963297843933,4.0
312.61899995803833,4.0
333.51012992858887,3.192138671875
355.81844997406006,4.0
371.60766983032227,2.6848430633544904
394.8163197040558,4.0
