"subj","rand_intercept","rand_cue","rand_stimulus_linear","rand_stimulus_quad","rand_int_cue_stimlin","rand_int_cue_stimquad","fix_intercept","fix_cue","fix_stimulus_linear","fix_stimulus_quad","fix_int_cue_stimlin","fix_int_cue_stimquad","task"
85,-18.3544099770289,0.301094883946366,-0.058711428255145,-1.90560998869575,-3.68767986357416,0.513846403425499,32.5656453414317,-0.682763032425232,2.4944171090019,-0.377267661007025,-1.07234239683568,0.0616238464791533,"pain"
19,-18.2640865813483,-0.317733568942767,0.0109911874341537,-1.36533045784933,-3.94681481801503,-0.0895082967076646,32.5656453414317,-0.682763032425232,2.4944171090019,-0.377267661007025,-1.07234239683568,0.0616238464791533,"pain"
69,-17.8444623465276,0.570061010068816,0.046679608127441,-2.2410612102991,-3.66047545893748,0.878435684900745,32.5656453414317,-0.682763032425232,2.4944171090019,-0.377267661007025,-1.07234239683568,0.0616238464791533,"pain"
83,-16.8629365154727,0.961872283930959,0.231339506935269,-2.74144518509067,-3.6179229646522,1.4299229667694,32.5656453414317,-0.682763032425232,2.4944171090019,-0.377267661007025,-1.07234239683568,0.0616238464791533,"pain"
76,-16.54603105665,0.169628176121802,-0.266692945245653,-1.31509657372113,-3.10619412777963,0.0851858520220371,32.5656453414317,-0.682763032425232,2.4944171090019,-0.377267661007025,-1.07234239683568,0.0616238464791533,"pain"
29,-16.440036666616,-0.0638963164401765,-0.275863761021988,-1.15325806469739,-3.04215406816438,-0.0406816407946082,32.5656453414317,-0.682763032425232,2.4944171090019,-0.377267661007025,-1.07234239683568,0.0616238464791533,"pain"
59,-16.3662035814954,0.246130768355964,-0.00682032326287169,-1.72529650145148,-3.36458811631169,0.467496712480641,32.5656453414317,-0.682763032425232,2.4944171090019,-0.377267661007025,-1.07234239683568,0.0616238464791533,"pain"
36,-16.3088780924282,0.991196390861792,-0.244695066262619,-2.15094168199879,-2.83109665128708,1.00969060785646,32.5656453414317,-0.682763032425232,2.4944171090019,-0.377267661007025,-1.07234239683568,0.0616238464791533,"pain"
65,-15.8019735918501,-0.281898487615217,-0.0841875876545144,-0.980440180448807,-3.37415791787678,-0.294711956532837,32.5656453414317,-0.682763032425232,2.4944171090019,-0.377267661007025,-1.07234239683568,0.0616238464791533,"pain"
53,-14.3069284796058,2.81519379949614,0.330055045070239,-4.33897026438884,-2.81429758298379,3.29240749290549,32.5656453414317,-0.682763032425232,2.4944171090019,-0.377267661007025,-1.07234239683568,0.0616238464791533,"pain"
70,-13.2633966491556,0.135680908343944,-0.0553288563770953,-1.27552996412061,-2.67584396354906,0.264018471165908,32.5656453414317,-0.682763032425232,2.4944171090019,-0.377267661007025,-1.07234239683568,0.0616238464791533,"pain"
60,-11.3331264136753,0.0403875305014655,-0.366980892878535,-0.616198121231675,-1.8816258868831,-0.178857339258828,32.5656453414317,-0.682763032425232,2.4944171090019,-0.377267661007025,-1.07234239683568,0.0616238464791533,"pain"
16,-10.9752096713487,2.14759265517302,0.564849707244817,-3.85310865268628,-2.4202553173371,3.04854108300986,32.5656453414317,-0.682763032425232,2.4944171090019,-0.377267661007025,-1.07234239683568,0.0616238464791533,"pain"
41,-10.3284980949421,1.54819237676156,2.03860959533225,-4.45484202553912,-5.04903998962033,3.01585312489654,32.5656453414317,-0.682763032425232,2.4944171090019,-0.377267661007025,-1.07234239683568,0.0616238464791533,"pain"
5,-9.85831114307786,-1.21246926126757,0.355441898502462,-0.201559437180734,-2.8334248237786,-0.722062980561155,32.5656453414317,-0.682763032425232,2.4944171090019,-0.377267661007025,-1.07234239683568,0.0616238464791533,"pain"
64,-8.77878759775988,-0.826651658773613,0.958347514557696,-0.854939837539322,-3.70883621019494,-0.283620147895181,32.5656453414317,-0.682763032425232,2.4944171090019,-0.377267661007025,-1.07234239683568,0.0616238464791533,"pain"
18,-8.55233465711053,-0.272613531725016,0.718459028031666,-1.13430966693997,-3.12709559070061,0.140345732024067,32.5656453414317,-0.682763032425232,2.4944171090019,-0.377267661007025,-1.07234239683568,0.0616238464791533,"pain"
52,-8.13915278129098,-1.72680099216015,-1.21691851758377,2.18443655166105,-0.263352060527053,-2.52562902626109,32.5656453414317,-0.682763032425232,2.4944171090019,-0.377267661007025,-1.07234239683568,0.0616238464791533,"pain"
38,-8.10111157092137,-0.0106786419818452,-1.41064312867034,0.720989101531736,0.507968892608602,-0.868566686892971,32.5656453414317,-0.682763032425232,2.4944171090019,-0.377267661007025,-1.07234239683568,0.0616238464791533,"pain"
84,-7.75075649359279,2.07460261024509,-2.31091499308272,-0.700784417030748,2.93222768826758,1.21601929429277,32.5656453414317,-0.682763032425232,2.4944171090019,-0.377267661007025,-1.07234239683568,0.0616238464791533,"pain"
58,-6.78128627027119,-0.198199624160185,-0.273839498830355,-0.213707795440319,-0.97543320864531,-0.201893261086646,32.5656453414317,-0.682763032425232,2.4944171090019,-0.377267661007025,-1.07234239683568,0.0616238464791533,"pain"
11,-6.07995534703661,-0.0623585874208483,-1.85772199932972,1.25019758602119,1.79729651713045,-1.00843212566097,32.5656453414317,-0.682763032425232,2.4944171090019,-0.377267661007025,-1.07234239683568,0.0616238464791533,"pain"
73,-5.95611107410679,-0.156588068354377,-0.47896100628297,0.108373894193468,-0.550551746112027,-0.423556097839962,32.5656453414317,-0.682763032425232,2.4944171090019,-0.377267661007025,-1.07234239683568,0.0616238464791533,"pain"
39,-5.55511277137445,-1.65242106711919,3.34571930182432,-2.13840790370685,-7.07888334113814,0.333147752983686,32.5656453414317,-0.682763032425232,2.4944171090019,-0.377267661007025,-1.07234239683568,0.0616238464791533,"pain"
51,-5.36217649089821,0.851316416645105,-2.06395565084891,0.506400230793484,2.66009015253912,-0.00539717698952181,32.5656453414317,-0.682763032425232,2.4944171090019,-0.377267661007025,-1.07234239683568,0.0616238464791533,"pain"
62,-5.10926779784749,0.555565621785541,-0.644105385403819,-0.349995436097529,0.0922894292123832,0.216144396077368,32.5656453414317,-0.682763032425232,2.4944171090019,-0.377267661007025,-1.07234239683568,0.0616238464791533,"pain"
14,-4.8033643444381,-3.01636763500049,3.03155577737764,-0.631282183230064,-6.56961567729674,-1.0028096644403,32.5656453414317,-0.682763032425232,2.4944171090019,-0.377267661007025,-1.07234239683568,0.0616238464791533,"pain"
74,-4.79617172472707,2.90762961519021,0.63435190801346,-3.9131280242735,-1.22520056057424,3.53055039301539,32.5656453414317,-0.682763032425232,2.4944171090019,-0.377267661007025,-1.07234239683568,0.0616238464791533,"pain"
78,-4.78380615866076,3.59991095862047,-1.03499948379341,-3.15808669288651,1.89294508851443,3.54417244959452,32.5656453414317,-0.682763032425232,2.4944171090019,-0.377267661007025,-1.07234239683568,0.0616238464791533,"pain"
80,-3.73390385318426,1.01143695104724,-0.513298747953219,-0.952234282843531,0.459454011061865,0.987978985278331,32.5656453414317,-0.682763032425232,2.4944171090019,-0.377267661007025,-1.07234239683568,0.0616238464791533,"pain"
66,-3.3929593342645,0.474215867676592,0.564608113855718,-1.34856547629477,-1.4745290011208,0.922622327409265,32.5656453414317,-0.682763032425232,2.4944171090019,-0.377267661007025,-1.07234239683568,0.0616238464791533,"pain"
47,-3.33172667358584,0.573105930855305,0.454130937576062,-1.33080949465705,-1.25603334239392,0.957481742559169,32.5656453414317,-0.682763032425232,2.4944171090019,-0.377267661007025,-1.07234239683568,0.0616238464791533,"pain"
79,-2.5109530765795,0.729155616544616,-0.488986930223126,-0.50800769821038,0.513444845479663,0.569269896796313,32.5656453414317,-0.682763032425232,2.4944171090019,-0.377267661007025,-1.07234239683568,0.0616238464791533,"pain"
75,-2.3499730195569,0.828491830684291,-0.0505222635904481,-0.988164206521045,-0.170240372270316,0.892430315496332,32.5656453414317,-0.682763032425232,2.4944171090019,-0.377267661007025,-1.07234239683568,0.0616238464791533,"pain"
3,-1.92481731342001,0.945917371735621,1.19281809631748,-2.30939144562296,-2.03507094300257,1.81148761353195,32.5656453414317,-0.682763032425232,2.4944171090019,-0.377267661007025,-1.07234239683568,0.0616238464791533,"pain"
13,-1.81570068770642,3.1659268670867,-1.69777363389941,-1.61718442928503,3.2618619619955,2.34928953458561,32.5656453414317,-0.682763032425232,2.4944171090019,-0.377267661007025,-1.07234239683568,0.0616238464791533,"pain"
55,-1.4332410971856,2.20746300513392,0.163292561865955,-2.52946612878677,0.127069662450938,2.56405151513977,32.5656453414317,-0.682763032425232,2.4944171090019,-0.377267661007025,-1.07234239683568,0.0616238464791533,"pain"
20,-1.28630300421122,0.350259566577316,1.10202804558535,-1.56277851475662,-1.93566751944764,1.09470216373812,32.5656453414317,-0.682763032425232,2.4944171090019,-0.377267661007025,-1.07234239683568,0.0616238464791533,"pain"
31,-1.10235593152324,1.84046002619704,-0.963719009471959,-0.917143291577009,1.79514835434536,1.30585816065729,32.5656453414317,-0.682763032425232,2.4944171090019,-0.377267661007025,-1.07234239683568,0.0616238464791533,"pain"
28,-0.987643196663188,-0.462179993421307,-0.683567286268772,1.07318791779223,0.728681723899325,-0.954245864230745,32.5656453414317,-0.682763032425232,2.4944171090019,-0.377267661007025,-1.07234239683568,0.0616238464791533,"pain"
44,-0.876956957961424,0.91002630443743,4.97023475840418,-5.56793747396832,-8.2813579945448,3.6052620748212,32.5656453414317,-0.682763032425232,2.4944171090019,-0.377267661007025,-1.07234239683568,0.0616238464791533,"pain"
50,-0.689072768455847,-1.00315354756296,1.6444343233346,-0.273379637684782,-3.5356515101516,-0.668491985069707,32.5656453414317,-0.682763032425232,2.4944171090019,-0.377267661007025,-1.07234239683568,0.0616238464791533,"pain"
10,-0.583154953757664,-2.08166787233169,0.268422323232674,1.91493275922405,-1.33975377992824,-2.31323051162303,32.5656453414317,-0.682763032425232,2.4944171090019,-0.377267661007025,-1.07234239683568,0.0616238464791533,"pain"
4,-0.351913081617762,-2.6904105425898,1.64900212083508,0.856682786875958,-3.352010819532,-1.63234765768902,32.5656453414317,-0.682763032425232,2.4944171090019,-0.377267661007025,-1.07234239683568,0.0616238464791533,"pain"
26,0.212073150954127,1.58464567365846,-0.556870517283026,-0.99496879564458,1.39438688955394,1.34153167420098,32.5656453414317,-0.682763032425232,2.4944171090019,-0.377267661007025,-1.07234239683568,0.0616238464791533,"pain"
9,1.17324038984028,-7.86975721152407,-2.21340982387306,10.5265710252366,1.07489729150455,-10.4899127229559,32.5656453414317,-0.682763032425232,2.4944171090019,-0.377267661007025,-1.07234239683568,0.0616238464791533,"pain"
24,1.35676930850503,-0.372497238528462,-0.44678340114752,0.938651931374756,0.893252329830858,-0.702821098917651,32.5656453414317,-0.682763032425232,2.4944171090019,-0.377267661007025,-1.07234239683568,0.0616238464791533,"pain"
33,1.85436929261249,-2.23913519528855,-0.790993126195347,3.28232243654302,0.896994571398597,-3.0891758618503,32.5656453414317,-0.682763032425232,2.4944171090019,-0.377267661007025,-1.07234239683568,0.0616238464791533,"pain"
8,2.29818631404269,0.0682828195011841,-0.392401543768697,0.57521238518758,1.08691283600345,-0.269759727064102,32.5656453414317,-0.682763032425232,2.4944171090019,-0.377267661007025,-1.07234239683568,0.0616238464791533,"pain"
6,3.37099223950297,0.860777674792946,1.94602465691026,-2.52766263237204,-2.11588406820975,2.18269093753176,32.5656453414317,-0.682763032425232,2.4944171090019,-0.377267661007025,-1.07234239683568,0.0616238464791533,"pain"
37,3.46290433301056,-2.35965213558951,2.02601930938842,0.594397262170246,-3.15827847629763,-1.22656849525478,32.5656453414317,-0.682763032425232,2.4944171090019,-0.377267661007025,-1.07234239683568,0.0616238464791533,"pain"
61,3.82471178740241,1.74716027373013,1.89990322782471,-3.48786747207898,-1.50917784487853,3.35115798523211,32.5656453414317,-0.682763032425232,2.4944171090019,-0.377267661007025,-1.07234239683568,0.0616238464791533,"pain"
35,6.25083843611622,0.953073577699753,-1.06578009223244,0.593798298760968,3.3992026749493,0.402451509453333,32.5656453414317,-0.682763032425232,2.4944171090019,-0.377267661007025,-1.07234239683568,0.0616238464791533,"pain"
43,7.26219243248419,0.0206463331022494,-0.781195218822244,1.50058201294834,2.69970346717585,-0.690196075370032,32.5656453414317,-0.682763032425232,2.4944171090019,-0.377267661007025,-1.07234239683568,0.0616238464791533,"pain"
30,7.34402538450336,0.509455585151305,1.03718161463033,-0.953731042466864,0.120225467554617,1.23801283205667,32.5656453414317,-0.682763032425232,2.4944171090019,-0.377267661007025,-1.07234239683568,0.0616238464791533,"pain"
81,7.36756365597787,-1.78024474918397,4.84872468236556,-2.44369536576056,-6.6868585844347,1.15213228822268,32.5656453414317,-0.682763032425232,2.4944171090019,-0.377267661007025,-1.07234239683568,0.0616238464791533,"pain"
32,7.73181497749771,4.30835289987409,-2.00280581545866,-1.9023919886748,6.4399394345709,3.74544663388232,32.5656453414317,-0.682763032425232,2.4944171090019,-0.377267661007025,-1.07234239683568,0.0616238464791533,"pain"
56,9.64402471791181,-1.3115231468175,-1.87883605996906,4.23000883360808,4.46984554182843,-2.99658369445859,32.5656453414317,-0.682763032425232,2.4944171090019,-0.377267661007025,-1.07234239683568,0.0616238464791533,"pain"
34,9.82803392615255,0.868496684260087,-4.2251281534864,4.06485216643665,9.28516272533859,-1.61647701333077,32.5656453414317,-0.682763032425232,2.4944171090019,-0.377267661007025,-1.07234239683568,0.0616238464791533,"pain"
7,10.2370504875673,-0.27705008957543,-0.646458024066164,1.80474968185234,3.16010829012742,-0.771887272195615,32.5656453414317,-0.682763032425232,2.4944171090019,-0.377267661007025,-1.07234239683568,0.0616238464791533,"pain"
46,10.926430576159,0.154564970542605,0.375529315653509,0.60862516839368,1.59134217296588,0.05360827198656,32.5656453414317,-0.682763032425232,2.4944171090019,-0.377267661007025,-1.07234239683568,0.0616238464791533,"pain"
