"subj","rand_intercept","rand_cue","rand_stimulus_linear","rand_stimulus_quad","rand_int_cue_stimlin","rand_int_cue_stimquad","fix_intercept","fix_cue","fix_stimulus_linear","fix_stimulus_quad","fix_int_cue_stimlin","fix_int_cue_stimquad","task"
"82",-19.2199079618194,5.04597847340879,-23.6338662581923,6.34282252131794,4.82563098444654,-2.93435451785442,30.9547629245194,-8.19027351201926,29.47728314173,-6.16667793720498,-7.00716666131067,0.905915068603977,"vicarious"
"85",-18.6798863663181,5.15970024832049,-16.1410106950926,3.98570260606086,2.42236013619234,-2.1572869041509,30.9547629245194,-8.19027351201926,29.47728314173,-6.16667793720498,-7.00716666131067,0.905915068603977,"vicarious"
"66",-18.3287798586713,5.27245549905509,-19.7956623369668,4.96891766288466,4.75251852286406,-2.53686660712874,30.9547629245194,-8.19027351201926,29.47728314173,-6.16667793720498,-7.00716666131067,0.905915068603977,"vicarious"
"68",-17.0093158154566,4.49678425556262,-15.9604411077408,4.12049085235386,2.16768256586927,-2.08527079480582,30.9547629245194,-8.19027351201926,29.47728314173,-6.16667793720498,-7.00716666131067,0.905915068603977,"vicarious"
"29",-16.7742270674017,5.79172643520429,-15.3139168647132,3.16010071141736,5.97440754242389,-2.07883849361715,30.9547629245194,-8.19027351201926,29.47728314173,-6.16667793720498,-7.00716666131067,0.905915068603977,"vicarious"
"16",-16.4750784533599,3.92684629379143,-11.3853887888909,3.0238079387909,-0.976907443483427,-1.57692300840143,30.9547629245194,-8.19027351201926,29.47728314173,-6.16667793720498,-7.00716666131067,0.905915068603977,"vicarious"
"75",-16.4091048649279,3.640438412296,-16.0594437014001,4.57147369417974,0.315200544915394,-2.04608226506818,30.9547629245194,-8.19027351201926,29.47728314173,-6.16667793720498,-7.00716666131067,0.905915068603977,"vicarious"
"73",-15.8171837269446,5.89629149215773,-13.3314276908369,2.40081275523676,6.43262241147843,-1.86673250878457,30.9547629245194,-8.19027351201926,29.47728314173,-6.16667793720498,-7.00716666131067,0.905915068603977,"vicarious"
"81",-13.5247559505204,4.71442166630794,-12.8334349833415,2.66706911713491,5.16483722776183,-1.72864386058303,30.9547629245194,-8.19027351201926,29.47728314173,-6.16667793720498,-7.00716666131067,0.905915068603977,"vicarious"
"19",-12.5632063764846,6.9866062908047,-5.81585464825348,-0.832009025728965,9.82668842289312,-1.10130687846878,30.9547629245194,-8.19027351201926,29.47728314173,-6.16667793720498,-7.00716666131067,0.905915068603977,"vicarious"
