onset	duration	trial_type	trial_index	cue	stimulusintensity	rating_value	rating_glmslabel	rating_value_fillna	rating_glmslabel_fillna	rating_mouseonset	rating_mousedur	stim_file	correct_response	participant_response	response_accuracy
14.19	0.99	cue	1	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l047.png	n/a	n/a	n/a
40.6	0.98	cue	2	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l031.png	n/a	n/a	n/a
72.2	0.98	cue	3	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h026.png	n/a	n/a	n/a
108.99	0.99	cue	4	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l040.png	n/a	n/a	n/a
145.09	0.99	cue	5	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h004.png	n/a	n/a	n/a
171.4	0.98	cue	6	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l055.png	n/a	n/a	n/a
199.79	0.99	cue	7	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l054.png	n/a	n/a	n/a
236.79	0.99	cue	8	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h044.png	n/a	n/a	n/a
264.2	0.98	cue	9	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h022.png	n/a	n/a	n/a
298.4	0.98	cue	10	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h012.png	n/a	n/a	n/a
336.0	0.99	cue	11	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h048.png	n/a	n/a	n/a
366.99	0.99	cue	12	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l033.png	n/a	n/a	n/a
16.01	2.18	expectrating	1	low_cue	n/a	33.63	Strong	33.63	Strong	1.0	1.18	l047.png	n/a	n/a	n/a
43.6	2.07	expectrating	2	low_cue	n/a	24.92	Moderate	24.92	Moderate	0.42	1.65	l031.png	n/a	n/a	n/a
75.2	3.41	expectrating	3	high_cue	n/a	103.03	Strongest sensation of any kind	103.03	Strongest sensation of any kind	0.6	2.81	h026.png	n/a	n/a	n/a
110.9	2.48	expectrating	4	low_cue	n/a	2.31	Barely detectable	2.31	Barely detectable	0.77	1.72	l040.png	n/a	n/a	n/a
146.81	2.02	expectrating	5	high_cue	n/a	64.47	Very Strong	64.47	Very Strong	0.77	1.25	h004.png	n/a	n/a	n/a
174.5	1.89	expectrating	6	low_cue	n/a	2.07	Barely detectable	2.07	Barely detectable	0.88	1.0	l055.png	n/a	n/a	n/a
202.81	1.57	expectrating	7	low_cue	n/a	0.0		0.0		0.5	1.07	l054.png	n/a	n/a	n/a
238.49	2.1	expectrating	8	high_cue	n/a	74.68	Very Strong	74.68	Very Strong	0.7	1.4	h044.png	n/a	n/a	n/a
267.2	3.07	expectrating	9	high_cue	n/a	60.54	Strong	60.54	Strong	0.6	2.47	h022.png	n/a	n/a	n/a
301.2		expectrating	10	high_cue	n/a			98.66	Strongest sensation of any kind	2.1	3.82	h012.png	n/a	n/a	n/a
338.9	1.87	expectrating	11	high_cue	n/a	47.93	Strong	47.93	Strong	0.5	1.37	h048.png	n/a	n/a	n/a
368.89	2.08	expectrating	12	low_cue	n/a	3.69	Weak	3.69	Weak	0.57	1.52	l033.png	n/a	n/a	n/a
22.61	6.99	stimulus	1	low_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	47_50.jpg	same	same	True
50.21	6.99	stimulus	2	low_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	27_100.jpg	same	same	True
86.1	6.99	stimulus	3	high_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	47_100_R.jpg	diff	diff	True
120.3	7.0	stimulus	4	low_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	10_150.jpg	same	same	True
155.29	7.0	stimulus	5	high_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	38_100.jpg	same	diff	False
182.69	7.0	stimulus	6	low_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	11_150.jpg	same	same	True
218.2	6.99	stimulus	7	low_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	11_50.jpg	same	same	True
245.3	7.0	stimulus	8	high_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	5_150.jpg	same	same	True
279.49	7.0	stimulus	9	high_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	38_150.jpg	same	same	True
321.89	7.0	stimulus	10	high_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	47_50_R.jpg	diff	diff	True
345.7	7.0	stimulus	11	high_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	38_50.jpg	same	same	True
382.5	7.0	stimulus	12	low_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	10_100.jpg	same	same	True
35.3	2.41	outcomerating	1	low_cue	low_stim	4.71	Weak	4.71	Weak	0.53	1.87	task-cognitive_scale.png	n/a	n/a	n/a
63.69	2.67	outcomerating	2	low_cue	med_stim	25.64	Moderate	25.64	Moderate	0.83	1.83	task-cognitive_scale.png	n/a	n/a	n/a
95.91		outcomerating	3	high_cue	med_stim							task-cognitive_scale.png	n/a	n/a	n/a
130.5	3.45	outcomerating	4	low_cue	high_stim	15.09	Moderate	15.09	Moderate	0.68	2.77	task-cognitive_scale.png	n/a	n/a	n/a
166.5		outcomerating	5	high_cue	med_stim			42.55	Strong	1.5	2.03	task-cognitive_scale.png	n/a	n/a	n/a
194.49	3.69	outcomerating	6	low_cue	high_stim	24.1	Moderate	24.1	Moderate	1.15	2.54	task-cognitive_scale.png	n/a	n/a	n/a
231.09	3.75	outcomerating	7	low_cue	low_stim	10.9	Moderate	10.9	Moderate	0.85	2.9	task-cognitive_scale.png	n/a	n/a	n/a
255.5	1.92	outcomerating	8	high_cue	high_stim	45.16	Strong	45.16	Strong	0.88	1.04	task-cognitive_scale.png	n/a	n/a	n/a
290.5	3.48	outcomerating	9	high_cue	high_stim	72.73	Very Strong	72.73	Very Strong	2.17	1.32	task-cognitive_scale.png	n/a	n/a	n/a
331.09		outcomerating	10	high_cue	low_stim			63.33	Strong	1.68	2.12	task-cognitive_scale.png	n/a	n/a	n/a
359.4	3.02	outcomerating	11	high_cue	low_stim	25.13	Moderate	25.13	Moderate	0.67	2.35	task-cognitive_scale.png	n/a	n/a	n/a
394.5	3.02	outcomerating	12	low_cue	med_stim	32.03	Strong	32.03	Strong	1.35	1.67	task-cognitive_scale.png	n/a	n/a	n/a
