onset	duration	trial_type	trial_index	cue	stimulusintensity	rating_value	rating_glmslabel	rating_value_fillna	rating_glmslabel_fillna	rating_mouseonset	rating_mousedur	stim_file	correct_response	participant_response	response_accuracy
4.7	0.99	cue	1	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h049.png	n/a	n/a	n/a
37.2	0.99	cue	2	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l004.png	n/a	n/a	n/a
62.2	0.98	cue	3	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l035.png	n/a	n/a	n/a
91.8	0.99	cue	4	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l001.png	n/a	n/a	n/a
120.09	1.0	cue	5	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h053.png	n/a	n/a	n/a
149.3	0.98	cue	6	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h002.png	n/a	n/a	n/a
178.6	0.99	cue	7	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h020.png	n/a	n/a	n/a
219.0	0.99	cue	8	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h034.png	n/a	n/a	n/a
245.51	0.98	cue	9	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l003.png	n/a	n/a	n/a
276.4	0.99	cue	10	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l056.png	n/a	n/a	n/a
323.0	0.99	cue	11	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l006.png	n/a	n/a	n/a
362.3	0.99	cue	12	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h019.png	n/a	n/a	n/a
7.13		expectrating	1	high_cue	n/a			106.25	Strongest sensation of any kind	3.43	3.92	h049.png	n/a	n/a	n/a
39.01		expectrating	2	low_cue	n/a			36.67	Strong	2.55	3.98	l004.png	n/a	n/a	n/a
64.32	2.74	expectrating	3	low_cue	n/a	18.73	Moderate	18.73	Moderate	0.37	2.37	l035.png	n/a	n/a	n/a
94.92	2.26	expectrating	4	low_cue	n/a	4.42	Weak	4.42	Weak	0.48	1.77	l001.png	n/a	n/a	n/a
122.51	3.23	expectrating	5	high_cue	n/a	81.48	Very Strong	81.48	Very Strong	0.78	2.45	h053.png	n/a	n/a	n/a
151.4	2.39	expectrating	6	high_cue	n/a	97.56	Very Strong	97.56	Very Strong	0.75	1.64	h002.png	n/a	n/a	n/a
180.7	2.01	expectrating	7	high_cue	n/a	81.25	Very Strong	81.25	Very Strong	0.55	1.46	h020.png	n/a	n/a	n/a
221.1	1.9	expectrating	8	high_cue	n/a	50.22	Strong	50.22	Strong	0.67	1.23	h034.png	n/a	n/a	n/a
248.61	2.67	expectrating	9	low_cue	n/a	4.84	Weak	4.84	Weak	0.57	2.1	l003.png	n/a	n/a	n/a
279.5	2.69	expectrating	10	low_cue	n/a	3.68	Weak	3.68	Weak	1.08	1.61	l056.png	n/a	n/a	n/a
325.4	3.07	expectrating	11	low_cue	n/a	4.38	Weak	4.38	Weak	0.48	2.59	l006.png	n/a	n/a	n/a
365.4		expectrating	12	high_cue	n/a			80.54	Very Strong	0.98	3.3	h019.png	n/a	n/a	n/a
21.91	7.0	stimulus	1	high_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	27_50_R.jpg	diff	same	False
46.1	7.0	stimulus	2	low_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	18_50.jpg	same	same	True
77.11	6.99	stimulus	3	low_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	42_100_R.jpg	diff	diff	True
106.1	7.0	stimulus	4	low_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	42_150_R.jpg	diff	same	False
134.11	6.99	stimulus	5	high_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	11_100_R.jpg	diff		False
162.91	6.99	stimulus	6	high_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	35_150.jpg	same	diff	False
189.3	7.0	stimulus	7	high_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	29_50.jpg	same	same	True
228.0	7.0	stimulus	8	high_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	10_150_R.jpg	diff	same	False
259.19	7.0	stimulus	9	low_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	42_50_R.jpg	diff	diff	True
290.81	7.0	stimulus	10	low_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	11_100.jpg	same	diff	False
332.81	7.0	stimulus	11	low_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	5_150_R.jpg	diff	same	False
377.51	7.0	stimulus	12	high_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	27_100_R.jpg	diff	diff	True
31.31	3.38	outcomerating	1	high_cue	low_stim	73.44	Very Strong	73.44	Very Strong	0.43	2.95	task-cognitive_scale.png	n/a	n/a	n/a
57.3	2.61	outcomerating	2	low_cue	low_stim	6.08	Weak	6.08	Weak	0.57	2.04	task-cognitive_scale.png	n/a	n/a	n/a
86.7	3.53	outcomerating	3	low_cue	med_stim	9.95	Weak	9.95	Weak	1.02	2.52	task-cognitive_scale.png	n/a	n/a	n/a
115.41	3.54	outcomerating	4	low_cue	high_stim	10.49	Moderate	10.49	Moderate	0.43	3.1	task-cognitive_scale.png	n/a	n/a	n/a
144.7		outcomerating	5	high_cue	med_stim			90.7	Very Strong	0.87	3.1	task-cognitive_scale.png	n/a	n/a	n/a
172.61	2.65	outcomerating	6	high_cue	high_stim	59.31	Strong	59.31	Strong	0.6	2.05	task-cognitive_scale.png	n/a	n/a	n/a
207.21	2.98	outcomerating	7	high_cue	low_stim	27.93	Moderate	27.93	Moderate	1.42	1.57	task-cognitive_scale.png	n/a	n/a	n/a
240.6	2.34	outcomerating	8	high_cue	high_stim	58.79	Strong	58.79	Strong	0.42	1.92	task-cognitive_scale.png	n/a	n/a	n/a
270.52	2.96	outcomerating	9	low_cue	low_stim	9.27	Weak	9.27	Weak	0.65	2.31	task-cognitive_scale.png	n/a	n/a	n/a
302.01	3.7	outcomerating	10	low_cue	med_stim	35.54	Strong	35.54	Strong	1.08	2.62	task-cognitive_scale.png	n/a	n/a	n/a
341.21	2.42	outcomerating	11	low_cue	high_stim	19.67	Moderate	19.67	Moderate	0.73	1.68	task-cognitive_scale.png	n/a	n/a	n/a
394.11		outcomerating	12	high_cue	med_stim							task-cognitive_scale.png	n/a	n/a	n/a
