onset	duration	trial_type	trial_index	cue	stimulusintensity	rating_value	rating_glmslabel	rating_value_fillna	rating_glmslabel_fillna	rating_mouseonset	rating_mousedur	stim_file
8.0	0.98	cue	1	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l044.png
40.69	0.99	cue	2	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h032.png
70.79	0.99	cue	3	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h015.png
108.79	0.99	cue	4	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l036.png
134.1	0.99	cue	5	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h022.png
164.59	0.99	cue	6	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l052.png
196.99	1.0	cue	7	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l013.png
225.5	0.98	cue	8	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h010.png
255.09	0.99	cue	9	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l025.png
288.59	0.99	cue	10	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h033.png
319.2	0.98	cue	11	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l005.png
362.5	0.98	cue	12	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h044.png
11.23	2.72	expectrating	1	low_cue	n/a	9.27	Weak	9.27	Weak	0.62	2.1	l044.png
43.59	3.52	expectrating	2	high_cue	n/a	101.17	Strongest sensation of any kind	101.17	Strongest sensation of any kind	1.67	1.85	h032.png
73.71	1.32	expectrating	3	high_cue	n/a	63.65	Strong	63.65	Strong	0.48	0.83	h015.png
111.6	2.27	expectrating	4	low_cue	n/a	31.91	Strong	31.91	Strong	0.88	1.38	l036.png
135.7	3.15	expectrating	5	high_cue	n/a	55.8	Strong	55.8	Strong	2.15	1.0	h022.png
166.89	1.64	expectrating	6	low_cue	n/a	26.15	Moderate	26.15	Moderate	0.55	1.09	l052.png
199.0	3.02	expectrating	7	low_cue	n/a	44.51	Strong	44.51	Strong	0.77	2.25	l013.png
