param_fmriSession,param_counterbalanceVer,param_counterbalanceBlockNum,param_triggerOnset,param_videoSubject,param_videoFilename,param_cue_type,param_administer_type,param_cond_type,p1_fixation_onset,p1_fixation_duration,p2_cue_onset,p2_cue_type,p2_cue_filename,p3_expect_onset,p3_expect_responseonset,p3_expect_RT,p4_fixation_onset,p4_fixation_duration,p5_administer_type,p5_administer_filename,p5_administer_onset,p6_actual_onset,p6_actual_responseonset,p6_actual_RT,param_end_instruct_onset,param_experimentDuration,param_runNum
1,2,1,9786.03178562083,107-hs107,hs107t2aeunaff_L.mp4,high,low,2,9788.80048694061,2.20609777536265,9791.03893715598,high,h006.png,9792.10552828277,9795.95543164806,3.84988014164264,9796.4925277894,0.413016749926101,hs107t2aeunaff_L.mp4,hs107t2aeunaff_L.mp4,9797.15290183605,9803.65125336169,1.27453518261973,9803.67149061562,10461.8843761789,675.852590558074,2
1,2,1,9786.03178562083,095-tv095,tv095t1afaff_H.mp4,high,high,6,9807.82443619855,4.01396794757784,9811.85433935321,high,h018.png,9812.88772848632,9815.08759071065,2.1998349500318,9816.92233632117,0.915214760738309,tv095t1afaff_H.mp4,tv095t1afaff_H.mp4,9817.86400444382,9824.36084022099,1.91659980864824,9824.38699599608,10461.8843761789,675.852590558074,2
1,2,1,9786.03178562083,121-vw121,vw121t1aiaff_M.mp4,high,med,4,9828.4475554539,0.605959675634949,9829.07005415162,high,h033.png,9830.10337496398,9832.52014152387,2.41660939515714,9834.13820909444,0.115023786691381,vw121t1aiaff_M.mp4,vw121t1aiaff_M.mp4,9834.2968676962,9840.79394516139,2.41694748834743,9840.8193777627,10461.8843761789,675.852590558074,2
1,2,1,9786.03178562083,123-jh123,jh123t1aeaff_H.mp4,high,high,6,9844.87212435132,0.413917611656871,9845.30244461361,high,h048.png,9846.33568873391,9848.81907045435,2.48337658963828,9850.36971705759,0.215891136151185,jh123t1aeaff_H.mp4,jh123t1aeaff_H.mp4,9850.61165136111,9857.10933777211,2.61658260694094,9857.11843361316,10461.8843761789,675.852590558074,2
1,2,1,9786.03178562083,095-tv095,tv095t2afaff_M.mp4,high,med,4,9861.16807633345,0.217291306440529,9861.40151726071,high,h034.png,9862.43482781146,9865.10136773819,2.66653641617449,9866.47131946269,0.413618404583758,tv095t2afaff_M.mp4,tv095t2afaff_M.mp4,9866.91257185493,9873.40960449308,1.84995764383712,9873.43416458711,10461.8843761789,675.852590558074,2
1,2,1,9786.03178562083,103-jk103,jk103t1aaunaff_L.mp4,high,low,2,9877.49791162644,2.90282008068243,9880.41709790201,high,h031.png,9881.45047029249,9884.3836026422,2.93312856911689,9885.48456477658,0.215682933396238,jk103t1aaunaff_L.mp4,jk103t1aaunaff_L.mp4,9885.74309346089,9892.24020387128,1.95006239331633,9892.24977012633,10461.8843761789,675.852590558074,2
1,2,1,9786.03178562083,049-bm049,bm049t2aeaff_M.mp4,low,med,3,9896.29250921047,1.70720130398149,9898.01611208492,low,l002.png,9899.04949446696,9902.28256462589,3.23306664837583,9903.08367293426,0.315647260784317,bm049t2aeaff_M.mp4,bm049t2aeaff_M.mp4,9903.42529558175,9909.92302979028,2.01656548624669,9909.94878212189,10461.8843761789,675.852590558074,2
1,2,1,9786.03178562083,121-vw121,vw121t1aeaff_L.mp4,high,low,2,9913.99186821063,0.406829536490477,9914.41516088726,high,h003.png,9915.44855326089,9918.06498680437,2.61642760255381,9919.48249814143,0.415815200205543,vw121t1aeaff_L.mp4,vw121t1aeaff_L.mp4,9919.92591168369,9926.4218655021,2.26657352001166,9926.44784196898,10461.8843761789,675.852590558074,2
1,2,1,9786.03178562083,103-jk103,jk103t2aaunaff_M.mp4,low,med,3,9930.49097072442,0.40720165503626,9930.91423990736,low,l023.png,9931.94768655953,9934.28076182226,2.3330714821368,9935.98160281557,0.217306158778229,jk103t2aaunaff_M.mp4,jk103t2aaunaff_M.mp4,9936.24557771674,9942.75404449382,1.75001654010157,9942.76357996404,10461.8843761789,675.852590558074,2
1,2,1,9786.03178562083,107-hs107,hs107t2aaaff_M.mp4,high,med,4,9946.80697120078,1.70694233323775,9948.52990247956,high,h037.png,9949.563319157,9951.41332891904,1.85000382110047,9953.59702613012,0.316021539669237,hs107t2aaaff_M.mp4,hs107t2aaaff_M.mp4,9953.9389671577,9960.43663790624,2.39989835600863,9960.46255712411,10461.8843761789,675.852590558074,2
1,2,1,9786.03178562083,047-jl047,jl047t1aiaff_H.mp4,low,high,5,9964.50489951584,1.30760971623567,9965.82892727513,low,l020.png,9966.84556540281,9969.11211407891,2.26654489550674,9970.88096878282,0.615136259388237,jl047t1aiaff_H.mp4,jl047t1aiaff_H.mp4,9971.52229808316,9978.01907877166,2.54988508342103,9978.04491508649,10461.8843761789,675.852590558074,2
1,2,1,9786.03178562083,108-th108,th108t1aeaff_H.mp4,high,high,6,9982.08802628918,0.406761485783136,9982.51131680547,high,h014.png,9983.54467164319,9986.16115217407,2.61647702033042,9987.57861328323,0.516275325597235,th108t1aeaff_H.mp4,th108t1aeaff_H.mp4,9988.12038169965,9994.61823094627,2.31655514362137,9994.62729465227,10461.8843761789,675.852590558074,2
1,2,1,9786.03178562083,096-bg096,bg096t2afunaff_L.mp4,high,low,2,9998.66972264746,4.00747072536979,10002.6935171711,high,h005.png,10003.7101196531,10006.0433704435,2.33324700975209,10007.743996483,0.215958376731578,bg096t2afunaff_L.mp4,bg096t2afunaff_L.mp4,10007.9859159342,10014.4832982773,2.16658164829096,10014.4928650725,10461.8843761789,675.852590558074,2
1,2,1,9786.03178562083,096-bg096,bg096t2aaaff_M.mp4,high,med,4,10018.5351275316,1.9075604064783,10020.459187804,high,h026.png,10021.4924767514,10023.9256640547,2.43318325272048,10025.5264083998,0.115898994388772,bg096t2aaaff_M.mp4,bg096t2aaaff_M.mp4,10025.668194207,10032.1660372426,2.74994713918386,10032.1751657588,10461.8843761789,675.852590558074,2
1,2,1,9786.03178562083,047-jl047,jl047t1aaunaff_L.mp4,low,low,1,10036.2188834769,1.60620487421329,10037.8415477107,low,l026.png,10038.874893637,10041.7579895445,2.88309239692717,10042.90891764,0.215746123338249,jl047t1aaunaff_L.mp4,jl047t1aaunaff_L.mp4,10043.1539293477,10049.6477479402,2.25010956973711,10049.6575313094,10461.8843761789,675.852590558074,2
1,2,1,9786.03178562083,049-bm049,bm049t2aeunaff_H.mp4,low,high,5,10053.7008482845,0.706609370850856,10054.4239399685,low,l042.png,10055.4405683746,10056.3405322159,0.899960330758404,10059.4744921919,4.3159175733108,bm049t2aeunaff_H.mp4,bm049t2aeunaff_H.mp4,10063.8161585862,10070.3139300606,2.04990466150048,10070.3397058859,10461.8843761789,675.852590558074,2
1,2,1,9786.03178562083,095-tv095,tv095t2aeunaff_L.mp4,low,low,1,10074.3823782696,2.90719557908051,10077.3059778495,low,l051.png,10078.3226378506,10079.6392413318,1.31659970063083,10082.3573167066,0.415131992716852,tv095t2aeunaff_L.mp4,tv095t2aeunaff_L.mp4,10082.7986606433,10089.2960389358,1.70004895870261,10089.3052919416,10461.8843761789,675.852590558074,2
