event01_cue_onset	event02_expect_displayonset	event03_stimulus_displayonset	event04_actual_displayonset	param_cue_type	param_stimulus_type	event02_expect_RT	event02_expect_angle	event04_actual_RT	event04_actual_angle	cue_con	stim_lin	stim_quad
10.993809938430786	14.311830043792725	30.547379970550537	45.30782985687256	low_cue	med_stim	1.86974620819092	-48.1617002059383	2.2081823348999	10.417813534752383	-1	0	-2
51.49370002746582	53.694600105285645	60.44076991081238	75.20337986946106	low_cue	high_stim	1.6550359725952102	-22.382606810514105	2.30112504959106	18.494760678700075	-1	1	1
82.9899001121521	85.80771994590759	90.56728005409241	100.39701008796692	high_cue	low_stim	1.61761331558228	32.20960999458569	2.82099318504333	-21.238436534115728	1	-1	1
117.20387983322144	119.30474019050598	130.85572004318237	145.5988199710846	high_cue	med_stim	2.26781344413757	5.897781996059408	2.52072787284851	9.948309658105671	1	0	-2
150.50081992149353	152.70171999931335	168.93445014953613	179.6127200126648	high_cue	high_stim	2.1015260219573997	24.428846778267697	2.3414151668548597	27.484951909696875	1	1	1
185.09829998016357	187.0991199016571	193.63036012649536	204.3061499595642	low_cue	high_stim	2.05533790588379	7.034703432507598	2.2178082466125497	24.700797898985883	-1	1	1
213.19310998916626	216.494460105896	223.039400100708	238.10329008102417	low_cue	low_stim	1.75087666511536	14.854664563304695	2.18625354766846	-18.83108226722242	-1	-1	1
244.28916001319885	247.30706000328064	252.03970003128052	262.9968001842499	high_cue	high_stim	1.76765489578247	-12.018149703107497	2.20108556747437	19.667576943188877	1	1	1
270.39982986450195	272.40064001083374	279.72099018096924	298.5946800708771	high_cue	low_stim	2.0902690887451203	16.335496883535697	1.85087299346924	-21.201092052186723	1	-1	1
304.09693002700806	306.2978298664093	311.6320300102234	329.8074400424957	low_cue	med_stim	2.01764416694641	-17.061914063558902	1.9187166690826398	-14.615977564486215	-1	0	-2
338.09416007995605	340.2950601577759	350.2319300174713	363.9047100543976	low_cue	low_stim	1.4673740863799998	-19.810285607778795	3.15611743927002	-20.086133824139523	-1	-1	1
376.0930199623108	378.89417004585266	385.42410016059875	395.00075006484985	high_cue	med_stim	1.75085020065308	18.673552742636687	3.68503165245056	-14.741488381279325	1	0	-2
