sub,ses,run,runtype,ROI,ROIindex,condition,tr1,tr2,tr3,tr4,tr5,tr6,tr7,tr8,tr9,tr10,tr11,tr12,tr13,tr14,tr15,tr16,tr17,tr18,tr19,tr20,tr21,tr22,tr23,tr24,tr25,tr26,tr27,tr28,tr29,tr30,tr31,tr32,tr33,tr34,tr35,tr36,tr37,tr38,tr39,tr40,tr41,tr42
sub-0087,ses-03,run-06,pain,RSC,27,cueH_stimM,10.052875518798801,-9.61407852172852,-22.767135620117198,6.9547119140625,-31.6015892028809,-19.1589508056641,-43.3277740478516,-31.1653347015381,-52.861541748046896,-28.070613861084,-41.223781585693395,-27.8543548583984,-45.6064682006836,6.909305572509769,-16.3050842285156,-14.6542358398438,-3.46602725982666,11.501385688781701,-0.349423885345459,40.6080551147461,25.9844646453857,-10.5514278411865,3.70931577682495,0.341151714324951,-3.9572105407714804,4.83543014526367,46.221981048584006,70.2629241943359,85.0138854980469,51.3399772644043,66.4225387573242,33.0914688110352,96.7013320922852,99.3455047607422,-20.6391315460205,-36.935661315918004,-11.3275661468506,-31.2341156005859,-8.640869140625,-1.98650550842285,-31.001712799072298,-24.196144104003896
sub-0087,ses-03,run-06,pain,RSC,27,cueL_stimM,-70.82164001464841,-63.9885025024414,-74.549072265625,-37.869781494140604,-20.292079925537102,4.43714332580566,-42.807868957519496,-24.1716575622559,-25.4664421081543,-3.5720434188842796,-28.3305282592773,-18.771316528320302,-20.7029781341553,-29.759473800659197,-8.93423652648926,-16.548883438110398,-21.3693828582764,-21.0133037567139,-3.3274588584899902,-10.213201522827099,-17.6780986785889,-41.859302520752,-44.3382148742676,-23.477796554565398,-30.3296394348145,-4.29346466064453,-12.4201507568359,-12.215660095214801,12.803770065307601,-3.3161640167236297,-3.62398910522461,-42.4623146057129,-18.331851959228498,-19.933256149292,8.126307487487791,13.685262680053699,20.65380859375,50.2531890869141,12.8215942382812,28.5137958526611,6.1323127746582005,23.184911727905302
sub-0087,ses-03,run-06,pain,RSC,27,cueH_stimL,-25.6222095489502,-45.5302391052246,-23.701786041259798,-38.24424362182621,-5.9266872406005895,4.48237705230713,-23.5448722839355,11.4990139007568,1.06704246997833,-40.1600685119629,-20.4163455963135,-62.6268501281738,-11.7236671447754,-77.4490661621094,-10.4960975646973,-14.3714962005615,-4.87537527084351,-12.6160573959351,4.89599084854126,1.8730916976928702,-30.4152755737305,22.2247314453125,16.289587020874,0.7240524291992191,21.356777191162102,27.142198562622102,13.387516975402802,41.2504730224609,61.9646415710449,34.6513824462891,57.9054107666016,51.4810638427734,25.7094192504883,5.04876327514648,32.820549011230504,29.3815650939941,38.495269775390604,16.2612724304199,21.1982040405273,45.0420799255371,42.531455993652294,29.8777389526367
sub-0087,ses-03,run-06,pain,RSC,27,cueL_stimL,-94.10540771484379,-66.11984252929689,-88.0460586547852,-92.94146728515621,-105.925750732422,-39.3866424560547,-74.0897521972656,-33.9578857421875,-52.4968490600586,-35.761116027831996,-34.9652519226074,-40.9152870178223,-48.8175048828125,-56.560054779052706,-66.01809692382811,-32.789093017578104,-51.575233459472706,-30.730562210082997,-19.097499847412102,-33.0080413818359,1.33065438270569,9.42898750305176,39.165313720703104,3.5361485481262203,11.0166349411011,20.3084983825684,81.2848892211914,53.044406890869105,67.2372283935547,24.3465213775635,25.0663757324219,13.327735900878901,-8.23373603820801,7.7290763854980495,-18.911685943603498,-33.115890502929695,-51.01130676269529,-33.240505218505895,-32.6684036254883,-38.44651412963871,-28.355339050293,-44.777099609375
sub-0087,ses-03,run-06,pain,RSC,27,rating,-15.6313800811768,-8.02450561523438,-27.6579055786133,-28.608444213867198,-28.2424049377441,-21.861875534057603,-38.270477294921896,-51.2148284912109,-22.0019187927246,-19.6290531158447,-42.79457473754879,-48.684932708740206,-41.666069030761705,-41.8965492248535,-46.5078277587891,-45.556922912597706,-43.6889305114746,-52.3560600280762,-31.979700088501,-35.437103271484396,-42.4300651550293,-38.6993179321289,-43.6369514465332,-44.95988464355471,-34.830780029296896,-39.860107421875,-34.522415161132805,-38.230525970459,-35.6691246032715,-47.3947906494141,-50.0956916809082,-45.6506233215332,-48.4609909057617,-28.6375522613525,-23.8095016479492,-7.60536813735962,-11.163182258606,-6.76127624511719,-7.24143218994141,2.79234504699707,-5.81181526184082,-13.999608039856
sub-0087,ses-03,run-06,pain,RSC,27,cue,-1.48915100097656,11.830596923828098,7.511714935302731,-0.474502563476562,13.3185977935791,3.6284399032592796,12.3015575408936,37.1536712646484,48.573970794677706,64.2095489501953,53.039459228515604,80.1014709472656,69.5545654296875,68.5495758056641,68.7657852172852,68.7381591796875,92.5111618041992,104.892944335938,117.53359985351601,109.10809326171899,120.072364807129,115.672409057617,110.70452880859399,109.736709594727,101.689033508301,109.031860351562,120.569717407227,115.183158874512,121.555557250977,125.837089538574,134.919525146484,124.262138366699,108.900634765625,140.18557739257798,120.458953857422,134.193557739258,131.386779785156,117.004203796387,93.29949951171879,63.961765289306605,68.85977172851561,59.060619354248
sub-0087,ses-03,run-06,pain,RSC,28,cueH_stimH,-18.7181148529053,-37.1910629272461,-53.9001693725586,-39.4245491027832,-62.8504409790039,-30.6793537139893,-57.2383422851562,-40.110298156738295,-71.7389755249023,-56.5574264526367,-70.6861267089844,-77.3046417236328,-63.27995300292971,-66.0383377075195,-61.6909523010254,-70.8213882446289,-49.545616149902294,-48.630199432373,-54.1570510864258,-37.1450538635254,-23.454370498657198,-26.4853916168213,-45.4145393371582,-66.60528564453121,-15.8544816970825,17.7582931518555,42.288501739502,77.9049530029297,80.2770690917969,32.9489898681641,12.8300304412842,-13.999073028564501,-96.87842559814449,-77.8682327270508,-129.232498168945,-112.30923461914101,-95.9819717407227,-83.7942428588867,-61.1501235961914,-66.7419815063477,-48.05949401855471,-95.6794967651367
sub-0087,ses-03,run-06,pain,RSC,28,cueL_stimH,1.2886118888855,-20.1409645080566,-27.370668411254897,-25.5943412780762,-10.0160818099976,-26.6131248474121,-31.113842010498,-1.4966506958007801,26.440000534057603,11.8226900100708,23.8680095672607,17.0222854614258,63.846076965332,70.1782302856445,86.42056274414058,85.3005752563477,69.827278137207,57.542686462402294,49.1122512817383,50.2212600708008,37.468467712402294,66.7394256591797,93.89041137695308,30.0430583953857,46.872032165527294,37.284019470214794,41.017417907714794,30.4020671844482,32.502166748046896,36.642906188964794,29.4623699188232,-5.71151256561279,20.7716960906982,9.97530937194824,-10.0566673278809,25.23583984375,-8.52724456787109,-16.6773796081543,-28.4018211364746,-15.497119903564501,1.7998800277709999,-52.2453002929688
sub-0087,ses-03,run-06,pain,RSC,28,cueH_stimM,-29.4086208343506,-12.288480758667,-14.4967460632324,-3.3807003498077406,-7.45738124847412,-31.6412544250488,-39.5714340209961,-23.8842124938965,-44.932010650634794,-60.51579284667971,-43.3905448913574,-35.676097869873,-10.7680225372314,6.84881162643433,2.0895569324493404,22.2854270935059,5.80694675445557,43.7123870849609,37.7148666381836,75.43299865722659,57.809898376464794,43.832237243652294,44.773643493652294,89.38714599609379,95.92620849609379,82.5126953125,116.33383178710899,131.11129760742202,135.880172729492,115.417037963867,126.708930969238,49.911903381347706,204.280029296875,107.46893310546899,20.0866680145264,31.8002052307129,51.5206642150879,44.6499099731445,45.0714340209961,69.1910400390625,47.2588119506836,39.8598403930664
sub-0087,ses-03,run-06,pain,RSC,28,cueL_stimM,-70.21929931640621,-47.7191162109375,-49.509246826171896,-28.1008644104004,4.7004222869873,-6.27557277679443,-3.5185725688934304,-37.263099670410206,3.4165191650390603,3.38561964035034,-4.59078359603882,8.327121734619139,22.164541244506804,-9.640424728393551,12.9592866897583,-12.238320350647,28.5009441375732,7.325078964233401,44.687339782714794,51.3213882446289,74.7643814086914,60.23051452636721,44.499473571777294,42.7670860290527,24.7261009216309,53.03572082519529,63.279167175293,57.206871032714794,47.97383117675779,43.451419830322294,38.018772125244105,20.70680809021,-2.9980316162109397,18.283353805542,-2.25571060180664,28.8709201812744,34.272491455078104,44.7691497802734,34.073562622070305,19.804397583007802,21.0484848022461,30.2651481628418
