rating,rt
12.408360004425049,3.43554949760437
31.498810052871704,2.0509629249572803
39.201679944992065,3.86829400062561
55.791199922561646,2.601158618927
71.29698014259338,3.920654296875
96.3896701335907,3.64016699790955
106.00993013381958,3.8516495227813694
127.00109004974365,2.38481640815735
141.68989992141724,4.0
169.70035004615784,3.55149865150452
178.50362992286682,2.06773495674133
196.01015996932983,3.5848250389099103
205.39699006080627,3.83499026298523
230.00617003440857,4.0
237.79241013526917,2.70415139198303
256.9995701313019,3.78491902351379
265.00255012512207,1.61746668815613
289.79513001441956,3.4014222621917702
297.49800992012024,4.0
318.78927993774414,1.4007501602172898
335.5955500602722,2.1344199180603
362.00539994239807,3.30455112457275
374.3099799156189,4.0
394.8009600639343,1.6674265861511202
