Unnamed: 0,sub,ses,run,runtype,ROI,condition,tr1,tr2,tr3,tr4,tr5,tr6,tr7,tr8,tr9,tr10,tr11,tr12,tr13,tr14,tr15,tr16,tr17,tr18,tr19,tr20,tr21,tr22,tr23,tr24,tr25,tr26,tr27,tr28,tr29,tr30,tr31,tr32,tr33,tr34,tr35,tr36,tr37,tr38,tr39,tr40,tr41,tr42
0.0,sub-0023,ses-01,run-01,pain,rINS,cueH_stimH,1.0426948070526099,-0.39851742982864397,-0.4193376302719121,-0.290835291147232,-0.74681156873703,0.317434996366501,-0.0374249368906021,-0.156370833516121,0.362115025520325,-0.0474385470151901,-0.47515279054641707,-0.35716980695724504,-0.734063267707825,-0.313458740711212,0.0115597946569324,-0.0886135697364807,1.36710834503174,0.24697507917881,1.09396624565125,2.2931289672851602,1.58837795257568,1.1768561601638798,0.511638760566711,0.758377611637115,1.30966067314148,1.6926070451736497,1.28762090206146,2.21084260940552,1.78668022155762,1.2792680263519298,1.99838638305664,1.27296614646912,1.05506527423859,2.3078608512878396,1.8138370513916,1.99709248542786,1.44069015979767,0.9958296418189999,0.5938097834587099,-0.60201233625412,0.39273974299430797,1.10330247879028
1.0,sub-0023,ses-01,run-01,pain,rINS,cueL_stimH,-0.9584673643112179,-0.882442057132721,-0.153940513730049,-0.5091663002967829,-0.582959949970245,-1.048335313797,-0.996670126914978,-0.592898964881897,-1.3864452838897698,-1.0440382957458498,-0.6047450304031371,-0.967578947544098,-0.51825886964798,-0.317077964544296,0.33942118287086503,-0.44825387001037603,0.0539118312299252,-0.29433363676071195,0.52569842338562,0.61234974861145,1.1421271562576298,0.36372381448745705,-0.5359219908714289,-0.8336820006370541,-0.0264434106647968,0.655108213424683,0.5735607743263239,1.1359443664550801,0.6134577989578249,0.535685122013092,0.19647578895092002,0.23980879783630396,0.28508585691452,-0.5390112996101379,0.636307120323181,0.574616014957428,0.291648507118225,-0.34398919343948403,-2.03799247741699,-1.38055753707886,-1.4937419891357402,-1.72577023506165
2.0,sub-0023,ses-01,run-01,pain,rINS,cueH_stimM,-0.858612895011902,-1.3482038974761998,-0.20391359925270106,-1.54721975326538,0.12136796861886999,-0.784276843070984,-1.79907822608948,-1.61941027641296,-2.2954521179199197,-1.5170418024063101,-1.86346209049225,-1.5780268907547,-1.7857820987701398,-1.7483693361282302,-0.7883111834526059,0.0122874947264791,-0.0890220329165459,0.9389527440071108,0.4623247981071471,0.18999397754669198,0.312947571277618,1.52069532871246,1.31869101524353,1.6625058650970501,1.08165335655212,1.0398360490799001,1.9669091701507602,1.9290155172348002,2.3257474899292,3.3403720855712904,1.4640746116638201,1.14953398704529,1.50268173217773,1.48230862617493,2.31947660446167,1.67206609249115,1.66422593593597,0.5355640053749079,1.08281874656677,0.34201663732528703,0.616185784339905,1.25541579723358
3.0,sub-0023,ses-01,run-01,pain,rINS,cueL_stimM,-0.32714253664016696,-0.0904068127274513,0.402361661195755,-1.12655329704285,-1.04510509967804,-0.0717119798064232,-0.688325703144073,-0.375890463590622,-0.679604709148407,-1.01337099075317,-0.6716758608818051,-2.08228850364685,-0.903361558914185,-0.582077741622925,-0.701457977294922,-0.5242193341255189,0.7425433397293091,0.0145931523293257,0.61823433637619,1.01254677772522,1.08258926868439,0.974635303020477,1.16281771659851,1.62818026542664,2.25859832763672,2.17214798927307,1.62250506877899,2.31613850593567,1.98215806484222,1.44853222370148,1.5868328809738201,1.07210409641266,1.1533795595169098,0.76273787021637,0.843629419803619,0.927604258060455,0.145397394895554,-0.3228484988212589,-0.69299042224884,-1.7569311857223502,-1.42984187602997,-0.703746259212494
4.0,sub-0023,ses-01,run-01,pain,rINS,cueH_stimL,0.5957571864128111,-0.7278829216957091,0.583532214164734,-0.37491053342819197,-0.0608895644545555,-0.10655049234628698,-0.6069613099098211,-1.3303796052932702,0.0218206886202097,-1.2884638309478798,-1.33452570438385,-0.760006010532379,-1.6644636392593402,-0.794861555099487,-0.37211313843727095,-0.0101478844881058,-0.11292786896228801,1.62504780292511,0.687163949012756,0.81071525812149,0.55914568901062,-0.38500317931175204,-0.399742543697357,0.4834137558937071,0.317642271518707,0.883541107177734,0.885452806949615,-0.0400655381381512,0.6467233300209051,0.0772100314497948,0.133243501186371,0.9228491783142092,0.623215913772583,1.4624557495117199,0.9348618984222408,0.493859589099884,-0.0377457328140736,1.7913469076156598,1.37913715839386,0.579602122306824,1.65320861339569,1.1523507833480802
5.0,sub-0023,ses-01,run-01,pain,rINS,cueL_stimL,-0.352459073066711,-0.114291995763779,-0.5772982239723211,-0.8132164478301999,-0.19058696925640092,-0.254044771194458,-0.7286362648010251,0.10146445780992501,-0.417417466640472,-0.31609559059143105,-0.497981578111649,-1.1099945306778,0.231747522950172,-0.33642980456352195,-0.35224059224128706,0.31682714819908103,-0.35932508111000105,-0.055328506976365995,0.7436999678611759,0.427379250526428,0.972435235977173,1.00359463691711,0.6911227703094479,0.205599769949913,-0.424348890781403,-0.20763099193573,1.0814673900604201,0.37986809015274,0.67592853307724,0.716332077980042,0.44022366404533403,0.76101154088974,0.148016974329948,0.9820458292961121,0.286587446928024,-0.63728791475296,-0.0269888807088137,0.43018257617950395,0.440655887126923,1.9296288490295401,1.06580054759979,-0.150170087814331
6.0,sub-0023,ses-01,run-01,pain,rINS,rating,0.0880308449268341,-0.0432176105678082,-0.312459766864777,-0.299691170454025,-0.3765154778957371,-0.5775206089019781,-0.439546465873718,0.00033112743403762595,0.0534589625895023,-0.0476857461035252,-0.0232371333986521,0.0451318621635437,0.318932235240936,0.700256049633026,0.35930311679840105,0.11282242834568,-0.293213576078415,-0.419181287288666,-0.204699844121933,-0.19904689490795105,-0.48870438337326,-0.5132024884223939,-0.5452647209167479,-0.8920679688453671,-0.523980557918549,-0.349308609962463,-0.17676095664501199,-0.0495431274175644,-0.440166980028152,-0.4596692621707921,-0.1891681551933289,-0.882301688194275,-0.510082721710205,-0.29053860902786305,-0.0691789612174034,0.0522529520094395,-0.5392069816589361,-0.7790502905845641,-0.510945737361908,-1.0424704551696802,-0.6718934178352359,-0.37899774312973
7.0,sub-0023,ses-01,run-01,pain,rINS,cue,-0.7975623607635501,-0.31995353102684004,-0.17342270910739901,0.141268789768219,-0.12881126999855,-0.0382681228220463,-0.22129306197166398,0.16417092084884602,0.0129525782540441,0.187070578336716,0.36375662684440596,0.225289091467857,0.405645430088043,0.41182035207748396,0.133082553744316,-0.0776616483926773,-0.565263867378235,-0.545118749141693,-0.236092641949654,-0.292762815952301,-0.140957728028297,0.38763478398323103,0.37617814540863,0.255206257104874,0.403791934251785,0.4009558260440829,0.641947269439697,0.86205381155014,0.715542554855347,1.2671370506286599,0.14885596930980702,0.10047680884599698,-0.389998286962509,-0.65836238861084,-0.43007752299308794,-0.127749592065811,0.0282168239355087,0.130177989602089,0.17987622320652,-0.317922443151474,-0.0884042233228683,0.052955299615860006
,sub-0023,ses-01,run-01,pain,rINS,cueH_stimH,1.04269480705261,-0.398517429828644,-0.4193376302719121,-0.290835291147232,-0.74681156873703,0.317434996366501,-0.0374249368906021,-0.156370833516121,0.362115025520325,-0.0474385470151901,-0.475152790546417,-0.35716980695724504,-0.734063267707825,-0.313458740711212,0.0115597946569324,-0.0886135697364807,1.36710834503174,0.24697507917881,1.09396624565125,2.29312896728516,1.58837795257568,1.1768561601638798,0.511638760566711,0.758377611637115,1.30966067314148,1.6926070451736497,1.28762090206146,2.21084260940552,1.78668022155762,1.2792680263519298,1.99838638305664,1.27296614646912,1.05506527423859,2.30786085128784,1.8138370513916,1.99709248542786,1.44069015979767,0.995829641819,0.5938097834587099,-0.60201233625412,0.392739742994308,1.10330247879028
,sub-0023,ses-01,run-01,pain,rINS,cueL_stimH,-0.958467364311218,-0.882442057132721,-0.153940513730049,-0.5091663002967829,-0.582959949970245,-1.048335313797,-0.996670126914978,-0.592898964881897,-1.3864452838897698,-1.0440382957458498,-0.6047450304031371,-0.967578947544098,-0.51825886964798,-0.317077964544296,0.33942118287086503,-0.448253870010376,0.0539118312299252,-0.29433363676071195,0.52569842338562,0.61234974861145,1.1421271562576298,0.36372381448745705,-0.5359219908714289,-0.8336820006370541,-0.0264434106647968,0.655108213424683,0.5735607743263239,1.13594436645508,0.6134577989578249,0.535685122013092,0.19647578895092,0.239808797836304,0.28508585691452,-0.5390112996101379,0.636307120323181,0.574616014957428,0.291648507118225,-0.34398919343948403,-2.03799247741699,-1.38055753707886,-1.4937419891357402,-1.72577023506165
