mean_PainL_Subj_N1,mean_PainL_Subj_N2,mean_PainL_Subj_N3,mean_PainH_Subj_N1,mean_PainH_Subj_N2,mean_PainH_Subj_N3
48.31074288179,49.0837960669103,49.7062707505108,48.3031055943833,49.1245855298167,49.8147217396406
48.2967946388008,48.9072051852387,49.6087902907594,48.3544229103609,49.0239069851261,49.7097598039837
48.2547838480749,48.8965307798444,49.6386690672223,48.3372508052573,49.0072700361753,49.7102537231138
48.3122478972306,48.9736636931654,49.6448327552234,48.334715808329,48.9693210880439,49.6464208844234
48.0719484539827,48.7183688800678,49.6574049293222,48.3427520183968,49.2773391627027,49.9108659730152
48.3163535572828,49.0074247970409,49.6320414940689,48.3607538475787,49.0168892417917,49.7105678269042
48,48.6681877721682,49.6043677771172,48.3956322228828,49.3318122278318,50
48.3099049194427,48.9554682207896,49.6807188890227,48.3305946009693,49.0895495979225,49.6836901086431
48.2865346007702,48.9768970764794,49.7006804445592,48.3131771901078,49.0662760978379,49.7006940425549
48.0507091569351,48.6912212373777,49.6026443427813,48.3970669498499,49.2818115765417,49.9081867362267
48.2105668224469,48.7904083632361,49.5648112900807,48.4150749754053,49.1645135813987,49.7344944030242
48.3257620695942,48.9943167897804,49.6921441964977,48.3232208222628,48.9256441165928,49.6720344446144
48.3061128434559,49.0098405145784,49.6488121713475,48.3518830900729,49.0273799887062,49.7197413160656
48.3227000751413,48.9128726876287,49.6212810268677,48.3433165623571,48.9996953242225,49.6142030670261
48.3004446397196,48.8740115195014,49.5865068315739,48.4108305620947,49.0979627274959,49.7340475428597
48.2848720549082,48.998640456921,49.6714202286448,48.3809580883312,49.0617686550381,49.6630873429397
48.3171130938402,48.9308226633593,49.6339187807204,48.3485190662706,49.0405157523763,49.665158758494
48.2897584034738,48.9032559647625,49.6240747527737,48.3458655867326,48.9776753027589,49.7616028084075
48.2830499643216,49.0160214464279,49.712202001511,48.3245150177493,49.0713378709267,49.7242289177951
48.1772242946673,48.8136777343743,49.6606736260683,48.3412082570508,49.2027892965788,49.8237361749648
48.2968581739062,48.891051653132,49.6103108300149,48.3721905487414,49.052912064922,49.699015384842
48.2848728973079,48.9613312354543,49.6825570192637,48.2605209039704,48.8380342549447,49.6980692816118
48.3408528451317,48.9560760614332,49.6492522453017,48.3771948998449,49.0944255918154,49.6990987982471
48.3215680376596,48.9823512951933,49.6570431736402,48.2926382306764,48.9897467061579,49.7066831913354
48.1871770966744,48.8993123772922,49.6823010353704,48.3257216531243,49.0485166091002,49.7086074711286
48.0599529958113,48.690816842913,49.5731710198459,48.4259446420651,49.3006966611712,49.916910560074
48.2978697945944,49.0362431661942,49.6949236700908,48.288829237355,48.9198681285007,49.700127579202
48.292866072209,48.9796780164649,49.6881802458706,48.3391963093659,48.9471349968089,49.6472585548314
48.2834215953425,48.9182550598944,49.6450189369915,48.307476448464,48.9544164999924,49.6614752799995
48.2498844081431,48.8279879398474,49.6272230953393,48.3583550743955,49.0646243313218,49.706183581574
48.1601598172132,48.7824545743647,49.6558169383248,48.3439640736275,49.2299318230985,49.817906334254
48.2738118977545,48.9497482727828,49.6629939175946,48.3389460623434,49.1294025536574,49.7987397793457
48.274797056988,48.833665891913,49.6439140097519,48.3472058242739,49.1051344037859,49.730775627632
48.2449729899405,48.9516980108752,49.6525073019394,48.3331055390374,49.0635259380255,49.6854452843913
48.3498599146858,48.9983188195732,49.6762134056816,48.3550325281868,48.9549952637077,49.6646013073752
48.3076177760347,48.9396808720197,49.6800330113964,48.2891773294626,48.9757713286408,49.6694890266178
48.3025281045525,48.9252177277484,49.6568451531689,48.3452649653329,49.0495160675334,49.7337822436462
48.3065934937723,48.9580918238233,49.6240755792621,48.3795112957002,49.0557083210154,49.6634188241111
48.2267160577553,48.8192071433524,49.5911549827996,48.4102122083394,49.2061027966109,49.788986037043
48.275918156181,48.8853310557709,49.6641666879485,48.3368770173857,49.046675390826,49.6850862345843
48.1841001669278,48.8072564366709,49.6388540050231,48.3402868250057,49.1000805641191,49.7321588524718
48.2809535296205,48.8706014458847,49.6284851243705,48.3697802519822,49.1126039428653,49.7174331200518
48.2944890009286,48.9819592892132,49.6434270488888,48.3670687749073,49.0857883972948,49.7151472040432
48.1704989157202,48.7993818415877,49.6429555815604,48.3601918198584,49.1738701104413,49.8233841833743
48.2512732562597,48.8888456681836,49.5838207684795,48.3960082189133,49.0840769257481,49.6954035580358
48.3382543590484,48.9314734570446,49.6777492107648,48.3217637688781,48.9939629065613,49.7169228171534
48.2616518837406,48.9998015989406,49.7031288719825,48.3248668509556,49.0832187630769,49.735253991826
48.2910726826865,48.9884474121986,49.6912838612295,48.295558886564,48.9367880743602,49.695914048008
48.278309616541,48.9464134795828,49.6865429624988,48.3066855123092,49.0367816489792,49.7126529349429
48.2661798247799,48.974231556434,49.6844287844173,48.3116574354678,49.0648226511649,49.689623947708
48.3126732981053,48.9395323137538,49.6580131094432,48.3761819557502,49.028644965399,49.6631395087218
48.3120855088801,48.9116026443332,49.6663545678863,48.3270211525014,49.0381466795547,49.6736120850731
48.2937717634804,48.9779076165028,49.6703883862909,48.3156783821344,49.0298300125599,49.6882367665663
48.2523070323722,48.8988991064748,49.6346039751195,48.3858565381388,49.1137001522862,49.7497303153331
48.2828115385724,48.9726081121012,49.6951622199227,48.3215618515486,49.0514289331744,49.6986996934042
48.2940455515877,48.962033922166,49.65895961697,48.3694287084741,49.0743529995849,49.6909240576481
48.2728164414014,48.976613250221,49.6688035046098,48.3237459706103,48.9657088408533,49.7344889809988
48.3141233384364,49.007135845518,49.6817109176113,48.3216660617404,48.9978333623603,49.7007773014285
48.3180597982521,48.9501764449283,49.6744844603549,48.3537228381963,49.0114765941961,49.6526917531843
48.2925473697785,49.0576273810888,49.6928074350238,48.3554494351475,48.9982878048695,49.6885450362086
48.1327704857893,48.7310965966249,49.5769013106513,48.4199629813855,49.2632633153272,49.8410672315736
48.3233145101684,48.9222982081453,49.6023968698522,48.3686808420081,49.0046305365287,49.6960017631077
48.1661874493127,48.7941014315611,49.6351697869875,48.3660961996793,49.2043185646755,49.838718593911
48.2911543981705,49.0036734203477,49.707172894543,48.3003456886673,48.9604501923011,49.6854184073771
48.3347866838977,49.0381030336815,49.6715494168018,48.3690417775662,49.0680267608383,49.7059239434482
48.3001449925543,48.9239782579824,49.681441694977,48.3326735074525,48.9754944440815,49.6744199581105
48.2433477492157,48.8960769862226,49.6484712336899,48.3514019728754,49.0830048570276,49.7110224198505
48.3233280034416,48.9545328076585,49.6476379704327,48.3486008056993,49.0036117972132,49.7218116645534
48.3192116269376,48.9417730592596,49.6282396509716,48.3907353218795,49.1194446832347,49.7237572506892
48.3116032576093,48.9316842667417,49.6623792323614,48.3489654609878,49.1275901362757,49.6894920553503
48.1932214408225,48.937000876297,49.6774888012732,48.3255880707955,49.1212424292245,49.7665209398594
48.3315022013249,48.9311119240118,49.6920490615331,48.3101888512612,49.0476242454775,49.6888850035524
48.2920744040052,48.9518064211838,49.677552145011,48.3483326491041,49.0709563433079,49.6995059996058
48.2083608258554,48.8071896409981,49.6370751046196,48.3616457775026,49.189583493677,49.8051327998892
48.3154178287903,48.945471132511,49.6627711901523,48.3210705188863,48.9958378213667,49.6866816431111
48.2616400172699,48.8853851192287,49.6705375046266,48.3307353856362,49.0116948770853,49.7128561022021
48.3380081481027,48.967893976521,49.6536738096514,48.3524431975325,49.0885828999753,49.7146118587444
48.3297972452245,48.9445337765329,49.6559456793849,48.3306005850954,48.9553714216195,49.6228215790867
48.2327608389227,48.8631587215523,49.6033779757926,48.403865508656,49.1503127650998,49.8002179889745
48.1893407857732,48.7628863505871,49.654932929193,48.3407491651085,49.1727873968105,49.8343511434418
48.2921114423848,48.9415339457855,49.6346137848416,48.3641454512198,49.0432438488435,49.766396884933
48.3368415581058,49.0148892326015,49.6771125149891,48.3466539482189,49.0121657336687,49.705627979226
48.3299024326373,48.9626452689022,49.6319911740707,48.3508679228695,48.9969285199054,49.6577083774465
48.2788454094246,48.9255877549052,49.6694187955252,48.3451899699444,49.0092025733385,49.6853096463261
48.2800668602871,48.8994681261868,49.6665016315053,48.3636277005008,49.0767581222642,49.7211547805292
48.2646457679385,48.8848775136006,49.6210243247646,48.359070964121,49.0772255286169,49.6645825833102
48.3314705774065,48.971295557671,49.6256669672399,48.3620465065123,49.0161665003149,49.6615614655134
48.3038743348353,48.9581100101426,49.6262634321835,48.3834512011879,49.1509888542241,49.7482146505114
48.305376354298,48.9794209635916,49.6972183034343,48.3268811796657,49.0061291779156,49.6934450570404
48.3224933774625,48.9843111702819,49.7073639496291,48.2987908892291,49.0333509723987,49.7065762739002
48.2929977755519,48.8773727987428,49.6262707429824,48.3557986427196,49.0391906477646,49.6981222951197
48.1951810642541,48.7671715333016,49.5862087509091,48.415654587054,49.2922616387232,49.8437168773101
48.2680367622776,48.9115885319346,49.6701213052508,48.3293951858413,49.0861166374835,49.7294599900249
48.1459775402989,48.7764882295438,49.6312223919377,48.3670328597883,49.1859349146123,49.8284478990347
48.2915074704585,48.9449829971093,49.6193968492918,48.3484999364224,49.0151942819682,49.6692247388665
48.3168684489326,48.934485789543,49.6339808815803,48.3315708047986,49.0026843341093,49.6707661843358
48.2847645450592,48.9417505078623,49.6369699935966,48.3717946335464,49.0597205488077,49.7219215555187
48.2887435999201,48.8874952520492,49.6760514139852,48.326483186735,49.0734024612473,49.7024527458943
48.2363459384017,48.8626586043693,49.643129149916,48.3655741972809,49.0497693788117,49.7308196711747
48.2667920855241,49.0264913810875,49.6952373843184,48.3116127244265,49.0219479313139,49.6684094947731
48.3418256786526,49.0050065010507,49.6740886485776,48.3227725591839,48.9465746844132,49.6535650920503
48.2821846048702,48.9957299862117,49.6902801296656,48.314460755208,49.0167337867996,49.6867853029449
48.3358383745509,48.9957062979901,49.6301171694675,48.3634607215563,49.0501424029732,49.6869341593704
48.2812312565731,48.9807515242313,49.6951290975719,48.3180682581004,49.0364406695737,49.7163409696412
48.3567039539543,49.0214526457465,49.6935047976981,48.3410954879779,49.0128470538019,49.756042031759
48.2709458952251,48.9174681898437,49.6188972934396,48.3763872166897,49.0828019030549,49.718288677576
48.2520704534051,48.9830845350867,49.6913559792472,48.3146795859872,49.020239947591,49.7425797549846
48.3144378905565,49.0035211983809,49.6346603567545,48.3839741194054,49.0971026245684,49.6804477421789
48.3316088212015,48.9575722672421,49.6540576935695,48.3525051837363,49.0052482984247,49.6986972131105
48.286568638817,48.9060650587743,49.6511055749602,48.3475806708443,48.9393354628396,49.6753694325458
48.124979540321,48.7232187520427,49.6307157698509,48.3696197110314,49.258667455167,49.8713477465535
48.1928705133873,48.8703497506539,49.6606222259529,48.3405520459109,49.2317111197962,49.8212218512169
48.3213230328475,49.0053104585634,49.6951207031257,48.3135247956514,48.9533376799368,49.6547999400081
48,48.6570104626735,49.5716699660851,48.4283300339149,49.3429895373265,50
48.252620626095,48.9714889021142,49.6722098043517,48.3580368273949,49.0586748416201,49.6869479387236
48.1772261917507,48.7660278040841,49.6105672469372,48.3884652289764,49.2501216127236,49.7936167846927
48.1970122529662,48.9266820850737,49.6702687667924,48.3443811066273,49.0426165275652,49.7028416939686
48.2928440102859,48.8662796390077,49.6339296778849,48.3325515420112,49.0521527457082,49.7285885882437
48.2747921446709,48.948435193618,49.6510067970227,48.3792641230227,49.0885132830262,49.6919185376615
48.2974490644404,48.9084029724784,49.6347355289288,48.3747168848803,49.1716292314133,49.7710337054204
48.0619261983693,48.7148848805846,49.6587341621126,48.3441529350018,49.2796427491438,49.9332583042047
48.2372816788235,48.8810833169563,49.6553885739003,48.3399124372364,49.0572156660514,49.7139108785214
48.3209481907866,48.9370005545134,49.6300905974328,48.343570412016,49.104166120603,49.7349831069256
48.2647913538598,48.9585490182633,49.7092946520475,48.3164413229579,49.0230605156484,49.6906366803044
48.2524461304065,48.8032542822699,49.5737724783183,48.3913760855885,49.0947334205715,49.7561414357971
48.3386723279599,49.0295888147415,49.6542636093125,48.3972065228304,49.0240725783505,49.7051121156741
48.180597639466,48.7598621972515,49.5615525224326,48.4411290470873,49.2320035750725,49.8301280033661
48.2876152382634,48.9042005225357,49.6539939128211,48.3190602103412,49.0148622011108,49.7250111350474
48.3416487317153,48.9329084660802,49.6336807605936,48.3742782285193,49.0784383389434,49.7105328884736
48.2443528504284,48.897183738914,49.6668922691562,48.313033463954,49.067451081542,49.7229169312118
48.3201835103311,48.980502482476,49.6332068037023,48.3763484515721,49.0249552246143,49.6513091100454
48.3154503374779,48.9560128059001,49.6917909663395,48.3040330026615,48.9929956042577,49.7007571884807
48.3258675145932,48.9891185701568,49.6125166364357,48.376023827126,49.0239069556325,49.6631531822556
48.2939533777169,48.9372246513838,49.6672617674453,48.2807867316138,48.9419814277277,49.6672209777851
48.2936324864435,48.9790430154795,49.6816507581682,48.3144074396629,49.0248806298438,49.7387196434724
48.1038978528045,48.7532168788754,49.6060910196045,48.3933493290547,49.2648782681923,49.8679973060836
48.2672237530722,48.9277607918857,49.6765137904956,48.3266750791149,49.0813281649121,49.7206483220659
48.2507614800514,48.8170865631455,49.6164634634246,48.3833224095366,49.2078534960528,49.7927097277734
48.2915426745842,48.9563900729704,49.6657096413648,48.3125266998969,49.0346325509316,49.6910132677955
48.2827953288257,48.993744088254,49.7128030932613,48.3336017111107,49.1141318962691,49.7551101211318
48.239342132093,48.9089523527166,49.6726616975148,48.3235360943544,49.088956409094,49.7310413683637
48.3102526896124,48.9540974713841,49.6280673935705,48.3751852867448,49.0202693323943,49.669875594878
48.3746108385937,48.9809647746725,49.6455809875877,48.3519181993434,48.9348801550531,49.6098354088194
48.2935567793017,48.9957897708476,49.6822868316329,48.290779613894,49.0198911868561,49.6812002978529
48.3159080337984,49.0289257143605,49.6942988169956,48.3043246577774,48.987595607468,49.6976257753199
48.193521154465,48.7940248782925,49.6131048885747,48.3887878027646,49.2404352476317,49.8529445345688
48.2418850212345,48.8510245952094,49.6231564900073,48.3706830172627,49.1609688187997,49.7261579230662
48.3584151085767,49.0113325412282,49.666773914974,48.35036478969,49.082945363472,49.7035817595923
48.3794004757082,49.0914695903438,49.661611017984,48.412384250039,49.1416999784995,49.7166638177676
48.3225453609657,48.9363149351801,49.6404904986328,48.3143080907648,49.0618237344252,49.6766890962702
48.3083696639398,49.072077210048,49.6784904125465,48.3354020852852,49.051688332191,49.6747401047202
48.2316689873639,48.8995273755178,49.6183126141936,48.3982851879083,49.0903142273463,49.7401513577657
48.2775634206615,48.8556094596317,49.6290681836314,48.3776124477679,49.1862743295798,49.7724270975672
48.2481732681886,48.8384033419719,49.6040517812155,48.3897431846482,49.1800967543517,49.7720552886576
48.198754696235,48.9655389780566,49.6820082933519,48.3169564176217,49.0287713415642,49.7253923733127
48.3213996904097,48.8924899491329,49.6230282210512,48.3885997900831,49.0619792827837,49.6721095222305
48.3481734668083,49.070149245571,49.6678630304279,48.3723626705673,49.0194355051065,49.6848464487982
48.3226684389159,48.9587991916574,49.6010816483232,48.3557504339337,49.0517050488225,49.6529262885094
48.2625043571684,48.7898046621828,49.6262613703532,48.3760985641296,49.1477542402271,49.7319618537659
48.2973618421902,48.9389836272137,49.6761965433535,48.3177907772658,49.0952943840377,49.7060087014138
48.2089902790464,48.7506153667971,49.5702043575771,48.4232453491452,49.1643314234052,49.740510457101
48.2712852464098,48.8421978213526,49.6323139558959,48.3482177023097,49.0748525140332,49.7440200200546
48.3432537944862,48.9824431241469,49.6333948061324,48.3715397278869,49.0567046858783,49.6621338096462
48.3490596228456,49.028708534981,49.6738808299125,48.3289756600015,49.010608505656,49.6531947979553
48.2847377605567,48.9195990406306,49.6707637867016,48.3041253325863,49.0305178488955,49.7361458925036
48.3260793675336,49.0204887569259,49.666380535211,48.3465852187633,49.0443503711772,49.6555090663849
48.2388724774382,48.9904888280587,49.6943314036236,48.3209108429992,49.0678510509596,49.7356585183469
48.2745897434375,48.9293324331206,49.658222024764,48.322314922286,49.0284352872378,49.7147802392121
48.0586717129181,48.7129129181072,49.6309426980987,48.3691302823317,49.2882112618917,49.9309427625649
48.2090300263495,48.8832825823457,49.6754620656496,48.3407072474551,49.138527913624,49.7996661938746
48.2385944359645,48.8572029374111,49.702438266396,48.3170530727756,49.0956981649028,49.7528939227384
48.3175130413085,48.956724514494,49.6951797631424,48.2950986767961,49.0608174811938,49.699418747661
48.2120439687143,48.8063083889871,49.6556728542779,48.3432972640967,49.1672147081293,49.7735791753486
48.2418732100096,48.8649949606079,49.6603397481316,48.3376675096789,49.091252059637,49.7581530582764
48.2591831628197,48.8925751591217,49.6644174655574,48.3041257307553,49.0320661025398,49.7212622734881
48.1406887759477,48.7358670221577,49.6544590641089,48.3451143705727,49.2347244264359,49.8435908259378
48.2910940713147,49.0071870748604,49.6201553167719,48.3753203260177,49.1599970098976,49.7146060926025
48.2934999116526,48.8757786835849,49.6351859037865,48.3651536861386,49.0723572887012,49.6898358936568
48.1806489448408,48.7634449488786,49.6331401765261,48.3679171485466,49.252230710925,49.8342728524402
48.3495043117295,48.9732052832494,49.6592409836869,48.3448903749823,49.1306409373289,49.714203105828
48.3207913674501,49.0082942360915,49.6746299970643,48.3123419143445,48.9746472888204,49.6705315210475
48.2664630714725,48.8779502755636,49.6495184787788,48.376861553347,49.1485229787236,49.7045440593198
48.2844432887802,48.9180437235947,49.6605848632004,48.3530311259755,49.1200992191888,49.7920989871549
48.3159287447527,49.0205366481883,49.7010747134394,48.2974603584446,48.9679558284606,49.6899269572457
48.3314742459602,49.0051214082285,49.6824095513213,48.3260724546802,49.0113433110132,49.7407133405696
48.2927009336508,48.8939748865707,49.6227178147653,48.3608804199993,49.0021915363308,49.6858268485487
48.3054579293238,48.9537143206782,49.646299471979,48.3716579366992,49.1418387456131,49.7880190157499
48.2583967104099,48.8962093508403,49.6408348447997,48.3610734295064,49.1623839817203,49.7581867285468
48.3031439394832,49.0012957299235,49.7149270494614,48.2911381575253,49.0153816586857,49.7066243251237
48.2971273287909,49.059560576207,49.6745070951954,48.378088798611,49.0335310484289,49.6631190781072
48.3365362203331,49.0138778759587,49.6475391608124,48.3964446106205,49.119871745645,49.7526662292442
48.2929072730752,48.9060159230649,49.6049043763475,48.4049410487777,49.1266269910968,49.7452568764542
48.1890194587316,48.868961653087,49.6713175693273,48.3291921374102,49.1407427228427,49.7728368072207
48.2892676095646,48.9781243349937,49.6845354093248,48.3380149947935,49.0114825315182,49.6804431610798
48.2185085884031,48.8290094970827,49.5923705494097,48.3941255148655,49.1706616189364,49.7969191726094
48.3426934752035,48.9756790069012,49.6450755467789,48.3644734130265,49.0800323014652,49.7116249869083
48.2794896495596,48.8757946613101,49.6509194732346,48.3580544073406,49.1465573318351,49.7539864423584
48.2777572413275,48.9885811330454,49.6778729389186,48.3342319293686,49.0736258755505,49.6791115507465
48.2644305326225,48.8661210592283,49.6149314852459,48.3798540865061,49.1271692961069,49.7538144735026
48.3079368183097,49.0072690322297,49.6877279446772,48.3242612204865,49.0012814375829,49.7092676502875
48.2751061341187,48.9665055551239,49.6611188028517,48.3313897338328,49.0015043947505,49.6797767916742
48.3104919808723,48.9343351332821,49.6524320457153,48.3685751755932,49.1359111178969,49.7258678095243
48.2470320512355,48.8726631609597,49.6829387981379,48.2783462477239,49.0141026962594,49.7287056668563
48.2576018910923,48.9172725956355,49.6125378858996,48.3943418750443,49.1165430906962,49.7031480253821
