src_subject_id,session_id,param_run_num,param_task_name,param_cue_type,param_stimulus_type,event02_expect_RT,event02_expect_angle,event04_actual_RT,event04_actual_angle,trial_index_runwise,trial_index_subjectwise,nll_mdl1,nll_mdl2,nll_mdl3,nll_mdl4,PE_mdl1,PE_mdl2,PE_mdl3,PE_mdl4,Pain_mdl1,Pain_mdl2,Pain_mdl3,Pain_mdl4,Exp_mdl1,Exp_mdl2,Exp_mdl3,Exp_mdl4
6,1,3,cognitive,low_cue,med_stim,1.93425703048706,45.1623105559367,2.10792350769043,101.604762356379,2,1,9.49755952651848,9.47022700514058,9.46183045145385,9.42049149850183,9.10495026986293,8.88326221300431,9.73650805521572,9.73650805521572,54.2672608257996,54.045572768941,54.8988186111524,54.8988186111524,45.1623105559367,45.1623105559367,45.1623105559367,45.1623105559367
6,1,3,cognitive,high_cue,med_stim,2.6535439491272,103.201087175706,2.78453493118286,92.591866705235,3,2,8.90860509387093,8.82550613549544,9.03506043961537,8.99369870781304,-45.1691459307358,-44.0693639555951,-48.3022685645536,-48.3022685645536,58.0319412449702,59.1317232201109,54.8988186111524,54.8988186111524,103.201087175706,103.201087175706,103.201087175706,103.201087175706
6,1,3,cognitive,low_cue,high_stim,2.49018120765686,65.5560452195835,3.86825084686279,85.8653286262636,4,3,9.74612300375486,9.7461209067866,9.75260869160185,9.75400418417364,-2.44976906059431,-2.37736421475435,-2.61998302384191,-2.60513757289318,43.2223084485781,43.2807302347518,43.0523821253498,43.0523821253498,45.6720775091724,45.6580944495061,45.6723651491917,45.657519698243
6,1,3,cognitive,high_cue,med_stim,1.98428606987,110.420015609278,3.48618483543396,69.8205413354891,5,4,8.43366987678595,8.38587063117039,8.47978696227841,8.44656445723119,-42.8042592823817,-41.8253478540187,-45.771916429448,-45.8455638762144,57.8679027241681,58.9161833246745,54.8988186111524,54.8988186111524,100.67216200655,100.741531178693,100.6707350406,100.744382487367
6,1,3,cognitive,low_cue,high_stim,1.63411855697632,111.501434324048,2.17571926116943,61.6836450567278,6,5,13.780770670974,14.2854038112042,13.7851688679928,14.2885967141404,-2.32150836352834,-1.82405180932781,-2.48273316301066,-2.01336901069033,43.213411745204,43.2275840483561,43.0523821253498,43.0523821253498,45.5349201087324,45.0516358576839,45.5351152883605,45.0657511360401
6,1,3,cognitive,low_cue,low_stim,3.15598154067993,91.8476102659946,3.11800146102905,22.6552327086798,7,6,10.9107716770329,11.2017402555173,10.9050992404955,11.1923052527971,-16.5831313041354,-15.4324842736067,-17.7335189084043,-16.9368689687373,28.8218124499425,29.1538413531792,27.6715364604821,27.6715364604821,45.4049437540779,44.586325626786,45.4050553688864,44.6084054292194
6,1,3,cognitive,high_cue,high_stim,3.09266901016235,122.203039274405,2.3362865447998,10.4494281577692,8,7,9.67750069986184,9.74189563377237,9.5386793199713,9.54916979088192,-51.6412075753931,-50.5038871521874,-55.220555256734,-55.3602462837645,46.6344342752898,47.9033288490697,43.0523821253498,43.0523821253498,98.2756418506828,98.4072160012572,98.2729373820838,98.4126284091143
6,1,3,cognitive,high_cue,high_stim,2.01760983467102,100.222168633636,2.20093965530396,66.4641990542205,9,8,8.49069099551546,8.42194323293689,8.57430670591685,8.53266465518901,-48.937468113788,-47.9322245324161,-52.3277832597241,-52.5445653512806,46.4468914929646,47.6563181918048,43.0523821253498,43.0523821253498,95.3843596067526,95.5885427242209,95.3801653850739,95.5969474766303
6,1,3,cognitive,high_cue,low_stim,2.9026095867157,100.449428157769,2.42490315437317,17.7097245238628,10,9,8.42442369411068,8.40823595252167,8.36866828712319,8.32788992650097,-60.7584546743614,-59.5244770681888,-64.967397052229,-65.2529386068511,31.8859993557501,33.3889194837919,27.6715364604821,27.6715364604821,92.6444540301115,92.9133965519808,92.6389335127111,92.9244750673331
6,1,3,cognitive,high_cue,low_stim,1.52204585075378,67.1329437002273,2.41786289215088,7.38181842191988,11,10,9.16954195183188,9.24074047452457,9.06981317613937,9.10230487174468,-57.5773704348152,-56.493485172923,-61.5640291208935,-61.93410483429,31.6653459246162,33.09778980976,27.6715364604821,27.6715364604821,89.2427163594314,89.591274982683,89.2355655813756,89.605641294772
6,1,3,cognitive,low_cue,med_stim,2.51078677177429,39.3055692822446,2.61785316467285,21.2028186438097,12,11,8.88292062102481,8.79024239570884,8.90785402044478,8.83643127825443,9.74628585770532,13.0005581018223,10.4227475066976,14.137698139985,54.2227750821634,53.6501025560787,54.8988186111524,54.8988186111524,44.4764892244581,40.6495444542564,44.4760711044548,40.7611204711675
6,1,6,cognitive,high_cue,low_stim,2.40108966827393,66.3179122754616,2.07451295852661,16.7652025082104,1,12,8.83526072261058,8.87999676295036,8.78168645093159,8.80512757384295,-54.562835805415,-53.6168316661935,-58.3389492817641,-58.7840704728367,31.4562450774963,32.8214844857421,27.6715364604821,27.6715364604821,86.0190808829113,86.4383161519356,86.0104857422462,86.4556069333188
6,1,6,cognitive,low_cue,low_stim,2.47161388397217,50.5484662937181,1.66746830940247,0,2,13,8.74067389075558,8.77653699006155,8.70511717296557,8.73604527630434,-16.2251797825832,-12.5026872709513,-17.3505384278736,-13.8086423558728,28.7969834213905,28.8724315454872,27.6715364604821,27.6715364604821,45.0221632039736,41.3751188164385,45.0220748883556,41.4801788163548
6,1,6,cognitive,low_cue,med_stim,2.20097017288208,63.0234960789303,1.60388493537903,27.1811110854772,3,14,9.08704657715044,9.40685472564402,9.10883954786716,9.44144665035028,10.0854963834598,15.2484684095868,10.7856652550749,16.5553341935634,54.1992460081911,53.4341886184088,54.8988186111524,54.8988186111524,44.1137496247313,38.185720208822,44.1131533560776,38.343484417589
6,1,6,cognitive,low_cue,high_stim,2.00095319747925,47.9273479917409,2.19315624237061,6.21337526527838,4,15,9.01755107437207,9.05061391126422,9.01233386786566,9.0600917024935,-1.52056065472598,3.66372509170522,-1.62578674485913,3.8668758247514,43.157854631089,42.7004778218917,43.0523821253498,43.0523821253498,44.678415285815,39.0367527301865,44.6781688702089,39.1855063005984
6,1,6,cognitive,high_cue,med_stim,1.45724534988403,53.0376153004857,2.51786375045776,51.4146018073397,5,16,9.35380343226539,9.44925054182734,9.34564165981681,9.44045272517298,-26.2449441167094,-26.0454018749582,-28.0555356229506,-28.5669680544646,56.7192787226063,57.4005044024376,54.8988186111524,54.8988186111524,82.9642228393157,83.4459062773958,82.954354234103,83.465786665617
6,1,6,cognitive,high_cue,high_stim,2.51791644096375,85.159887511153,1.72180962562561,125.806417751387,6,17,11.8783985922402,11.7600104143456,12.0966886787731,12.0521081141948,-35.9488758900202,-35.5274574865163,-38.4322609217892,-38.9604581997192,45.5459479077102,46.4648284381848,43.0523821253498,43.0523821253498,81.4948237977305,81.9922859247011,81.484643047139,82.012840325069
6,1,6,cognitive,high_cue,low_stim,1.90218281745911,55.2753581648781,2.50900268554688,33.111341960372,7,18,8.95955340938556,9.01139552698958,8.97466331165739,9.03201049201579,-48.4498963033038,-47.7513619112374,-51.7998025251631,-52.3597335747531,31.0322257891397,32.258100498978,27.6715364604821,27.6715364604821,79.4821220924436,80.0094624102155,79.4713389856452,80.0312700352352
6,1,6,cognitive,high_cue,high_stim,1.28707790374756,69.0944306630845,2.40103387832642,36.9662739712862,8,19,8.34736594583507,8.33119029157308,8.33097252908701,8.30880004606952,-31.5300735109906,-31.2868922757924,-33.7053836718555,-34.3158162410802,45.2394411216546,46.0575180889102,43.0523821253498,43.0523821253498,76.7695146326452,77.3444103647025,76.7577657972053,77.36819836643
6,1,6,cognitive,low_cue,low_stim,1.41731905937195,66.0613544612128,2.6187789440155,12.3039235540599,9,20,8.95584313315352,9.30613166185435,8.93735367615096,9.2800858524634,-15.824118205863,-10.5557979862364,-16.9214642989251,-11.7106432521569,28.7691640974319,28.6854309653403,27.6715364604821,27.6715364604821,44.593282303295,39.2412289515767,44.5930007594072,39.382179712639
6,1,6,cognitive,low_cue,med_stim,1.95093250274658,38.0633870698261,2.2177197933197,90.6986943829835,10,21,9.0264359485862,8.98648026066496,8.99617070155873,8.91803857565897,10.4655598839841,16.7422348675429,11.1922620000294,18.1767634892095,54.1728831994365,53.2907109196846,54.8988186111524,54.8988186111524,43.7073233154524,36.5484760521416,43.7065566111231,36.7220551219429
6,1,6,cognitive,low_cue,high_stim,1.88417911529541,30.5245640369386,1.99236869812012,2.08677727557076,11,22,9.41778124011928,9.18303916061004,9.41264869579316,9.20589804457778,-1.16039585007906,5.0814288230237,-1.24048988854956,5.40583750405569,43.1328720798786,42.564306020899,43.0523821253498,43.0523821253498,44.2932679299577,37.4828771978753,44.2928720138994,37.6465446212941
6,1,6,cognitive,high_cue,med_stim,0.933906316757202,80.9553334655894,2.82264423370361,12.0786537105128,12,23,9.37571848220455,9.35636570139362,9.3103969407296,9.26330120173138,-18.8012590443986,-18.8854709265251,-20.0932642880613,-20.724040889237,56.2029533040378,56.7127861784581,54.8988186111524,54.8988186111524,75.0042123484364,75.5982571049832,74.9920828992137,75.6228595003894
6,3,1,cognitive,low_cue,med_stim,2.1845235824585,64.9831065219,2.46814250946045,70.6410058243053,1,24,8.91822840768586,9.35111836464938,8.90685440187611,9.31408499172592,9.97837648188324,15.6309718875198,10.6709306307436,16.9773273520443,54.2066762967486,53.3974487930663,54.8988186111524,54.8988186111524,44.2282998148654,37.7664769055465,44.2278879804088,37.9214912591081
6,3,1,cognitive,low_cue,low_stim,2.0875141620636,58.7994853960194,2.43451714515686,22.9565823245116,2,25,8.49699533420058,8.7548386783746,8.49194519203267,8.7442538504396,-16.005240550844,-10.0062143992833,-17.1153565709831,-11.1134397019385,28.7817275078498,28.6326429355297,27.6715364604821,27.6715364604821,44.7869680586937,38.6388573348131,44.7868930314651,38.7849761624206
6,3,1,cognitive,low_cue,high_stim,1.64031934738159,29.2328174575243,2.48508787155151,52.1045754723116,3,26,8.5462276648348,8.30905819302301,8.54818700556195,8.30851710267005,-0.784097944272908,6.35561740200012,-0.837909559439453,6.79187311659306,43.1067704686693,42.4419189877195,43.0523821253498,43.0523821253498,43.8908684129422,36.0863015857194,43.8902916847892,36.2605090087567
6,3,1,cognitive,high_cue,low_stim,2.55107450485229,64.9831065219,2.68766379356384,19.1601731219813,4,27,8.40992557236448,8.40561882416693,8.37726760984965,8.35996958185432,-43.2780825702269,-42.7650767426435,-46.2679450660945,-46.897276306142,30.6734869568882,31.7791630336452,27.6715364604821,27.6715364604821,73.951569527115,74.5442397762887,73.9394815265766,74.5688127666241
6,3,1,cognitive,high_cue,med_stim,2.41781854629517,47.6476296652922,3.14134192466736,41.4032829223715,5,28,9.0573917191204,9.1233568867051,9.04085702357831,9.10310709793272,-15.5510181310953,-15.7462193189909,-16.6168804086362,-17.2847488658502,55.9775028740818,56.4112580553928,54.8988186111524,54.8988186111524,71.5285210051771,72.1574773743837,71.5156990197886,72.1835674770026
6,3,1,cognitive,high_cue,high_stim,3.11995959281921,55.6096855912874,3.8515796661377,75.515266439677,6,29,9.04440225870777,9.02924015357463,9.10726542981816,9.11695103913649,-25.8148436606585,-25.7527102619042,-27.5928286115833,-28.2520646635893,44.8430086535933,45.5259546069183,43.0523821253498,43.0523821253498,70.6578523142517,71.2786648688225,70.6452107369331,71.3044467889391
6,3,1,cognitive,low_cue,high_stim,1.61744475364685,27.0812154068428,3.37092256546021,22.6552327086798,7,30,8.81746556374944,8.53232137344761,8.81709401579131,8.55119592685647,-0.743045524059866,6.03198877418698,-0.794015011507,6.44643123520732,43.1039228995092,42.4730038273292,43.0523821253498,43.0523821253498,43.8469684235691,36.4410150531422,43.8463971368568,36.6059508901425
6,3,1,cognitive,high_cue,high_stim,3.05128645896912,92.7814136692752,2.95726776123047,36.869897645844,8,31,8.95457812685046,8.93777683016229,8.94340502934292,8.91952970894488,-24.46327550845,-24.4413798659136,-26.1473566934763,-26.8151346440077,44.749258181195,45.4000000666475,43.0523821253498,43.0523821253498,69.212533689645,69.8413799325611,69.1997388188261,69.8675167693575
6,3,1,cognitive,low_cue,med_stim,1.20409727096558,30.0581254794867,3.15140390396118,57.1402479602782,9,32,8.47377471219746,8.26220900462581,8.47321204366935,8.26253721330934,10.3738759140378,16.5331292377725,11.0940165719873,17.9649953806576,54.1792427866166,53.3107957156645,54.8988186111524,54.8988186111524,43.8053668725788,36.777666477892,43.8048020391651,36.9338232304949
6,3,1,cognitive,high_cue,med_stim,2.34191536903381,98.9726266148964,3.15133023262024,43.1947134784868,10,33,9.51687498525672,9.52994730077733,9.50775473969824,9.51381850288864,-12.1044520146439,-12.3885326437154,-12.9311704670734,-13.6048519258001,55.7384344992898,56.0887490348966,54.8988186111524,54.8988186111524,67.8428865139337,68.477281678612,67.8299890782258,68.5036705369525
