src_subject_id,session_id,param_run_num,param_task_name,param_cue_type,param_stimulus_type,event02_expect_RT,event02_expect_angle,event04_actual_RT,event04_actual_angle,trial_index_runwise,trial_index_subjectwise,nll_mdl1,nll_mdl2,nll_mdl3,nll_mdl4,PE_mdl1,PE_mdl2,PE_mdl3,PE_mdl4,Pain_mdl1,Pain_mdl2,Pain_mdl3,Pain_mdl4,Exp_mdl1,Exp_mdl2,Exp_mdl3,Exp_mdl4
6,1,5,vicarious,low_cue,high_stim,1.73413825035095,9.00850374202516,2.35459089279175,18.5077515531349,3,14,8.59870158437458,8.36399031473133,8.60706334154875,8.38650343097784,2.3479042237192,4.69934027448194,2.55483420943228,5.10834116821429,31.1788672491968,30.9237985979816,31.3858019642511,31.3858019642511,28.8309630254776,26.2244583234997,28.8309677548188,26.2774607960368
6,1,5,vicarious,high_cue,low_stim,1.78424763679504,18.7257878452726,1.49299788475037,0,4,15,8.48827383903926,8.5001977097747,8.41319906546584,8.41683502413306,-17.0388178498862,-16.8809470455297,-18.5405543264148,-18.5405544437619,17.6266744843312,17.7845487021056,16.1249424796745,16.1249424796745,34.6654923342174,34.6654957476353,34.6654968060893,34.6654969234364
6,1,5,vicarious,high_cue,med_stim,3.08839535713196,21.8439769224375,1.63419580459595,1.15036306132966,5,16,8.53354820061321,8.53759269185813,8.46852762920072,8.4655126922001,-11.4663889606998,-11.3601508912009,-12.4769959083705,-12.4769960691844,23.1991015217977,23.3053442690836,22.1885007024316,22.1885007024316,34.6654904824975,34.6654951602846,34.6654966108021,34.6654967716159
6,1,5,vicarious,high_cue,high_stim,2.10676884651184,22.9238659191766,2.23431658744812,25.8345434828091,6,17,7.79780021651399,7.7931758864888,7.79428466642943,7.78931073983505,-3.01404189587884,-2.9861201925999,-3.27969451513114,-3.27969470519619,31.6514473404911,31.6793745724229,31.3858019642511,31.3858019642511,34.6654892363699,34.6654947650228,34.6654964793822,34.6654966694473
6,1,5,vicarious,high_cue,low_stim,2.53446078300476,13.0814022140543,3.05269455909729,5.31989391780685,7,18,8.7603769030766,8.78539343439844,8.70945713357773,8.72879509076015,-17.038814701931,-16.880946056275,-18.5405539651628,-18.5405541629168,17.6266742068832,17.7845486048496,16.1249424796745,16.1249424796745,34.6654889088142,34.6654946611246,34.6654964448373,34.6654966425913
6,1,5,vicarious,low_cue,high_stim,3.10128688812256,4.59221201091977,3.30965328216553,6.26349061433454,8,19,9.74985534125931,9.46346797896394,9.76425596970657,9.5022724548306,2.34790398922448,4.69934012561038,2.55483418252227,5.10834112638432,31.1788672698642,30.9237986126175,31.3858019642511,31.3858019642511,28.8309632806397,26.2244584870071,28.8309677817288,26.2774608378668
6,1,5,vicarious,high_cue,high_stim,1.07186508178711,1.87021809574846,1.66755962371826,8.51942215741111,9,20,10.7946683984035,10.8610599198465,10.7757895358846,10.8403109497962,-3.01403989311874,-2.98611956322623,-3.279694285299,-3.27969452651972,31.6514471639759,31.6793745105476,31.3858019642511,31.3858019642511,34.6654870570947,34.6654940737739,34.6654962495501,34.6654964907708
6,1,5,vicarious,low_cue,med_stim,3.63480353355408,16.2323506611562,1.7519268989563,9.91494567847495,10,21,8.04149932723352,7.88552818839655,8.02203882349727,7.87545645664974,-6.10444216489638,-3.67469036198119,-6.64246710620725,-4.08896017726517,22.7265213709055,22.5497682885334,22.1885007024316,22.1885007024316,28.8309635358018,26.2244586505146,28.8309678086388,26.2774608796967
6,1,5,vicarious,low_cue,low_stim,1.25079083442688,23.5631398647748,2.62670230865479,8.13010235415598,12,22,7.6040385563422,7.53324232955733,7.5789003715601,7.51268967303196,-11.6768687426716,-9.00988918513811,-12.7060252589994,-9.95073905265468,17.1540941297206,17.010726204648,16.1249424796745,16.1249424796745,28.8309628723921,26.0206153897861,28.8309677386739,26.0756815323292
6,3,3,vicarious,high_cue,low_stim,1.73445963859558,52.3890503301609,2.8212776184082,52.0012675574953,1,23,9.92649857612805,9.91886597265415,10.0802494127364,10.0883185679275,-17.0388126991711,-16.8809454269013,-18.5405537353307,-18.5405539842403,17.6266740303681,17.7845485429744,16.1249424796745,16.1249424796745,34.6654867295392,34.6654939698757,34.6654962150051,34.6654964639148
6,3,3,vicarious,high_cue,high_stim,3.30679655075073,35.0297023894512,3.23480439186096,47.8209885935155,2,24,7.80518077018382,7.78865140525096,7.81829294663929,7.80310541659894,-3.01403789035904,-2.9861189338526,-3.27969405546687,-3.27969434784326,31.6514469874609,31.6793744486724,31.3858019642511,31.3858019642511,34.6654848778199,34.665493382525,34.6654960197179,34.6654963120943
6,3,3,vicarious,high_cue,med_stim,2.11763668060303,56.6948927249751,2.50313377380371,14.8722120537559,3,25,8.68501262817377,8.70825962213006,8.66236546928806,8.68314406437098,-11.466383508961,-11.3601491779746,-12.4769952827414,-12.4769955828068,23.1991010413036,23.3053441006522,22.1885007024316,22.1885007024316,34.6654845502647,34.6654932786269,34.665495985173,34.6654962852384
6,3,3,vicarious,low_cue,low_stim,3.00130581855774,30.6064070315095,1.40069580078125,1.61679031067324,4,26,7.7826486837794,7.81526695743262,7.73713583068481,7.77680390102128,-11.6768675764553,-8.55482864835201,-12.7060251251671,-9.45969645384595,17.154094026935,16.9659881164119,16.1249424796745,16.1249424796745,28.8309616033904,25.5208167647639,28.8309676048416,25.5846389335204
6,3,3,vicarious,high_cue,high_stim,2.40680623054504,41.6531813582598,2.1842954158783,22.8670562997727,5,27,7.64832452452884,7.63738148332632,7.64234935050731,7.63077476317451,-3.01403644414064,-2.98611847937365,-3.27969388950205,-3.27969421881862,31.6514468599971,31.6793744039915,31.3858019642511,31.3858019642511,34.6654833041377,34.6654928833652,34.6654958537531,34.6654961830697
6,3,3,vicarious,high_cue,low_stim,3.09078216552734,26.565051177078,1.50072741508484,6.75053946217897,6,28,7.74975179836332,7.74448095473493,7.70537206976352,7.69504174983674,-17.0388092501933,-16.8809443430488,-18.5405533395337,-18.5405536765392,17.6266737263893,17.7845484364183,16.1249424796745,16.1249424796745,34.6654829765826,34.665492779467,34.6654958192082,34.6654961562137
6,3,3,vicarious,low_cue,med_stim,3.196702003479,39.7760524037316,2.43546485900879,40.7515454706387,7,29,8.18685906887691,8.43636549399103,8.21609695358192,8.44514818581074,-6.10443922278865,-2.60195613674864,-6.64246676857782,-2.92932728307202,22.7265211116001,22.4443052247368,22.1885007024316,22.1885007024316,28.8309603343887,25.0462613614854,28.8309674710094,25.1178279855036
6,3,3,vicarious,low_cue,high_stim,2.23431730270386,9.08111838836946,1.82087683677673,55.8608146216373,8,30,9.25838622923083,8.95379173420046,9.24242148791207,8.91571986576637,2.34790730651262,5.90349064139173,2.55483456320664,6.41252851627778,31.178866977492,30.8054156994229,31.3858019642511,31.3858019642511,28.8309596709793,24.9019250580311,28.8309674010444,24.9732734479733
6,3,3,vicarious,low_cue,med_stim,1.93420362472534,4.82076607809266,1.77348971366882,2.85054765601756,9,31,9.38799386004754,8.96928797361748,9.35647116003577,8.96221281585625,-6.10443884760857,-2.47053988434642,-6.64246672552289,-2.78477279805113,22.7265210785332,22.4313853790891,22.1885007024316,22.1885007024316,28.8309599261418,24.9019252634355,28.8309674279544,24.9732735004827
6,3,3,vicarious,low_cue,low_stim,2.75345349311829,17.2717425776809,1.60083246231079,10.5447588750068,10,32,7.80222236851079,7.60008119615128,7.78455445926904,7.59011521154033,-11.6768654253841,-7.86655647689695,-12.706024878315,-8.71090986398648,17.1540938373484,16.8983224353697,16.1249424796745,16.1249424796745,28.8309592627325,24.7648789122666,28.8309673579895,24.835852343661
6,3,3,vicarious,high_cue,med_stim,1.09060454368591,36.6861106915455,1.8174946308136,44.3489396197705,11,33,8.09081994646876,8.0693480560932,8.15540186913934,8.14050328297674,-11.4663803610078,-11.3601481887201,-12.4769949214894,-12.4769953019617,23.1991007638559,23.3053440033963,22.1885007024316,22.1885007024316,34.6654811248637,34.6654921921164,34.665495623921,34.6654960043932
6,3,3,vicarious,low_cue,high_stim,1.65077137947083,20.9698255524625,1.02355790138245,0.713188635017589,12,34,8.94387015468191,8.77028563197638,8.96079891232105,8.82640496984746,2.34790884790856,6.42558395877723,2.55483474009382,6.97980993498147,31.1788668416396,30.7540874584252,31.3858019642511,31.3858019642511,28.830957993731,24.3285034996479,28.8309672241573,24.4059920292696
6,3,4,vicarious,low_cue,low_stim,1.65205788612366,23.1985905136482,1.73429274559021,9.99458354741538,1,35,7.56875050655812,7.47427517128641,7.54939632763048,7.46162260559256,-11.6768644936634,-7.46924220305351,-12.7060247713928,-8.28104960674974,17.1540937552303,16.8592615201643,16.1249424796745,16.1249424796745,28.8309582488937,24.3285037232178,28.8309672510673,24.4059920864242
6,3,4,vicarious,high_cue,med_stim,1.42425894737244,42.0726520082591,1.41741061210632,0.701545912345228,2,36,8.30019323222108,8.29628835563463,8.23378204941345,8.22264823696197,-11.4663792158139,-11.3601478288392,-12.4769947900696,-12.476995199793,23.1991006629231,23.3053439680155,22.1885007024316,22.1885007024316,34.665479878737,34.6654917968547,34.6654954925011,34.6654959022246
6,3,4,vicarious,high_cue,low_stim,1.70083904266357,41.5565547950406,3.53810906410217,42.0219793480502,3,37,8.41469136192749,8.39174929800093,8.52588585551696,8.5142014059423,-17.0388052580707,-16.8809430885113,-18.5405528814068,-18.5405533203815,17.6266733745399,17.7845483130817,16.1249424796745,16.1249424796745,34.6654786326105,34.665491401593,34.6654953610812,34.6654958000559
6,3,4,vicarious,high_cue,high_stim,2.35108733177185,34.7096845427188,2.2009654045105,63.1246859015714,4,38,8.88817202126443,8.87070313025177,8.91105351605708,8.89584341245491,-3.01403044925936,-2.98611659546272,-3.27969320154297,-3.27969368398439,31.6514463316326,31.6793742187797,31.3858019642511,31.3858019642511,34.665476780892,34.6654908142424,34.6654951657941,34.6654956482355
6,3,4,vicarious,low_cue,med_stim,1.33755588531494,34.0716098073942,3.65147590637207,79.8592068538872,5,39,12.3321923784082,12.5732240739239,12.4146235001922,12.5846826483163,-6.10443613999698,-1.57119917274277,-6.64246641480347,-1.80884353399427,22.7265208398954,22.3429690457496,22.1885007024316,22.1885007024316,28.8309569798924,23.9141682184924,28.830967117235,23.9973442364258
6,3,4,vicarious,low_cue,high_stim,1.68911743164062,36.869897645844,2.26764726638794,36.869897645844,6,40,7.61973518967482,7.87865869223285,7.61728413674275,7.86283903499586,2.34791038930398,6.88218738493337,2.55483491698098,7.47771936206878,31.1788667057873,30.70919768505,31.3858019642511,31.3858019642511,28.8309563164833,23.8270103001166,28.8309670472701,23.9080826021823
6,3,4,vicarious,low_cue,med_stim,2.4759087562561,26.8725389916558,3.36809039115906,13.0291948079437,7,41,7.56532926140982,7.5527512642578,7.55108218820074,7.5484338883811,-6.10443576481753,-1.49184317180916,-6.64246637174855,-1.71958196098251,22.7265208068286,22.3351673677643,22.1885007024316,22.1885007024316,28.8309565716461,23.8270105395734,28.8309670741801,23.9080826634141
6,3,4,vicarious,high_cue,low_stim,1.90083956718445,48.9043398710942,3.63483810424805,46.4604825118437,8,42,9.1386245866573,9.12519126955127,9.26881736684585,9.26863695827054,-17.0388032553127,-16.8809424591379,-18.5405526515746,-18.540553141705,17.6266731980249,17.7845482512065,16.1249424796745,16.1249424796745,34.6654764533376,34.6654907103444,34.6654951312491,34.6654956213795
6,3,4,vicarious,high_cue,high_stim,1.77139902114868,45.9934688562826,2.98464441299438,72.0920671370122,9,43,10.1545330714239,10.1461099298612,10.1824345758755,10.1767248214968,-3.01402844650154,-2.98611596608928,-3.27969297171086,-3.27969350530794,31.6514461551177,31.6793741569045,31.3858019642511,31.3858019642511,34.6654746016193,34.6654901229938,34.6654949359619,34.665495469559
6,3,4,vicarious,high_cue,med_stim,2.85135459899902,47.7263109939063,3.07074666023254,21.1198561534248,10,44,7.83253720069581,7.83050686059588,7.82886787814569,7.82631970616892,-11.4663740651045,-11.3601462102114,-12.4769941989855,-12.4769947402715,23.1991002089606,23.3053438088844,22.1885007024316,22.1885007024316,34.6654742740651,34.6654900190958,34.665494901417,34.665495442703
6,3,4,vicarious,low_cue,low_stim,2.53444623947144,36.0442350030727,1.73435091972351,4.61064931866061,11,45,7.77513815335125,7.9967172447979,7.73901704933904,7.96862742005262,-11.6768623425933,-6.93729058889109,-12.7060245245407,-7.6982833715453,17.1540935656438,16.8069640864649,16.1249424796745,16.1249424796745,28.8309559082371,23.744254675356,28.8309670042152,23.8232258512198
6,4,2,vicarious,low_cue,med_stim,2.45117712020874,26.2443691925773,3.18480682373047,9.6887865603668,1,46,7.68502391788149,7.65780961457928,7.66520908490174,7.65336992317359,-6.10443398892718,-1.06611472443677,-6.64246616795138,-1.25483526793349,22.7265206503088,22.293312987295,22.1885007024316,22.1885007024316,28.830954639236,23.3594277117318,28.8309668703829,23.4433359703651
6,4,2,vicarious,high_cue,low_stim,1.95584583282471,60.4545562151245,3.83489751815796,16.9847325319886,2,47,9.01441044871228,9.04861138884903,9.01587278870861,9.04997847235691,-17.0388001073618,-16.8809414698836,-18.5405522903227,-18.5405528608599,17.6266729205774,17.7845481539505,16.1249424796745,16.1249424796745,34.6654730279391,34.6654896238341,34.6654947699971,34.6654953405344
6,4,2,vicarious,high_cue,high_stim,2.93461132049561,16.1035837361874,2.76786065101624,48.9679181379869,3,48,8.689461080041,8.69832644089675,8.70330198086732,8.71364318836175,-3.01402529855096,-2.98611497683503,-3.27969261045888,-3.27969322446284,31.6514458776702,31.6793740596486,31.3858019642511,31.3858019642511,34.6654711762211,34.6654890364836,34.66549457471,34.6654951887139
6,4,2,vicarious,high_cue,low_stim,2.38739967346191,56.7550627596995,3.51812386512756,21.7158295955314,4,49,8.6132139557614,8.63210328482794,8.63572237088361,8.65669809855086,-17.0387981046048,-16.8809408405102,-18.5405520604906,-18.5405526821835,17.6266727440625,17.7845480920753,16.1249424796745,16.1249424796745,34.6654708486673,34.6654889325856,34.665494540165,34.665495161858
6,4,2,vicarious,low_cue,high_stim,2.27583837509155,25.7407083562328,3.4514467716217,28.628870905535,5,50,7.44899427856606,7.42196507404092,7.4516909131866,7.42734388125757,2.34791254037356,7.36176164155493,2.55483516383308,8.00438878854303,31.1788665162008,30.6620495944683,31.3858019642511,31.3858019642511,28.8309539758272,23.3002879529134,28.830966800418,23.3814131757081
6,4,2,vicarious,high_cue,med_stim,2.11970925331116,40.2644169649706,2.40111899375916,37.1975660152466,6,51,7.78284047207258,7.76552554079093,7.82677450948418,7.81390156331066,-11.4663692154204,-11.3601446861817,-12.4769936424463,-12.4769943076059,23.1990997815292,23.3053436590534,22.1885007024316,22.1885007024316,34.6654689969495,34.6654883452351,34.6654943448779,34.6654950100375
6,4,2,vicarious,low_cue,high_stim,3.79233765602112,26.9765039210697,2.45103120803833,52.1653087329159,7,52,8.07904371471452,8.12176589022494,8.0659383467408,8.07447755129133,2.34791230587802,7.36176140833988,2.55483513692306,8.00438872299859,31.1788665368683,30.6620496173962,31.3858019642511,31.3858019642511,28.8309542309902,23.3002882090564,28.830966827328,23.3814132412525
6,4,2,vicarious,high_cue,med_stim,1.53410720825195,51.2674814048493,2.32172536849976,42.0219793480502,8,53,8.60482184909855,8.60412139903256,8.66267557856298,8.667906645997,-11.4663680702276,-11.3601443263009,-12.4769935110264,-12.4769942054373,23.1990996805966,23.3053436236726,22.1885007024316,22.1885007024316,34.6654677508241,34.6654879499735,34.665494213458,34.6654949078688
6,4,2,vicarious,low_cue,low_stim,2.81787633895874,42.3675651310135,2.67483735084534,35.5926641277931,9,54,8.3616474889762,8.82790008996382,8.4194813229043,8.85666015007992,-11.6768610356942,-6.53306478314825,-12.7060243745635,-7.25647082712244,17.154093450459,16.7672236820511,16.1249424796745,16.1249424796745,28.8309544861532,23.3002884651993,28.830966854238,23.3814133067969
6,4,2,vicarious,high_cue,high_stim,3.6686384677887,61.7925091209847,3.10749936103821,29.3452161732949,10,55,9.1917493430153,9.23104206154512,9.19098673144211,9.23034029096835,-3.01402100540871,-2.98611362770009,-3.27969211778705,-3.27969284144912,31.6514454992901,31.6793739270119,31.3858019642511,31.3858019642511,34.6654665046988,34.665487554712,34.6654940820381,34.6654948057002
6,4,5,vicarious,high_cue,med_stim,1.80142426490784,41.5761287550693,1.58407330513,6.92508173839268,2,56,7.92460319696928,7.91809416067294,7.87759962821468,7.86594284532919,-11.4663666240124,-11.3601438718223,-12.4769933450617,-12.4769940764127,23.199099553133,23.3053435789917,22.1885007024316,22.1885007024316,34.6654661771454,34.665487450814,34.6654940474932,34.6654947788442
6,4,5,vicarious,high_cue,high_stim,2.46776509284973,56.7064367291533,2.81848168373108,41.4236656250027,3,57,8.72510371369552,8.74494256102793,8.73361424559968,8.75442968231938,-3.01401955919369,-2.98611317322147,-3.27969195182228,-3.2796927124245,31.6514453718266,31.679373882331,31.3858019642511,31.3858019642511,34.6654649310203,34.6654870555525,34.6654939160734,34.6654946766756
6,4,5,vicarious,low_cue,high_stim,3.98496723175049,35.8486039823393,3.02475357055664,32.4184499496431,4,58,7.53696337757492,7.81851237917589,7.53734304451931,7.81111231447322,2.34791323759796,7.69172527412637,2.55483524384529,8.36247626022164,31.1788664547503,30.6296100816664,31.3858019642511,31.3858019642511,28.8309532171523,22.9378848075401,28.8309667204058,23.0233257040294
6,4,5,vicarious,high_cue,high_stim,3.57037353515625,40.7755967829162,2.23435807228088,17.0519648540015,5,59,7.82275403714781,7.81150691948597,7.81177343234805,7.79934449423479,-3.01401925817133,-2.98611307862366,-3.27969191727736,-3.27969268556854,31.6514453452957,31.6793738730309,31.3858019642511,31.3858019642511,34.6654646034671,34.6654869516545,34.6654938815284,34.6654946498196
6,4,5,vicarious,high_cue,med_stim,2.02301859855652,60.9677160320544,2.13424301147461,39.1273717189332,6,60,9.45496251070468,9.48590599049401,9.50438742573242,9.54046951610519,-11.4663648767752,-11.3601433227459,-12.476993144552,-12.4769939205321,23.1990993991387,23.3053435250107,22.1885007024316,22.1885007024316,34.6654642759138,34.6654868477566,34.6654938469835,34.6654946229637
6,4,5,vicarious,low_cue,low_stim,3.38489151000977,26.0488869473132,2.90488767623901,11.1291892896112,7,61,7.48891968984556,7.47173990774767,7.47307880867619,7.46196035197476,-11.6768601039744,-6.20310092781477,-12.7060242676413,-6.89838329283162,17.154093368341,16.7347841473489,16.1249424796745,16.1249424796745,28.8309534723154,22.9378850751637,28.8309667473158,23.0233257725061
6,4,5,vicarious,low_cue,high_stim,1.86801886558533,14.6934133704912,1.21724534034729,44.6668887560786,8,62,8.1667551499202,7.84975084922974,8.15903010234741,7.82184705276093,2.34791416931771,8.00502371593005,2.55483535076752,8.70289312377044,31.1788663726323,30.598808963572,31.3858019642511,31.3858019642511,28.8309522033146,22.5937852476419,28.8309666134836,22.6829088404806
6,4,5,vicarious,low_cue,med_stim,2.72330045700073,12.3039235540599,3.18476462364197,20.9878469700938,10,63,8.07693035241014,7.66548934969173,8.07562274422288,7.67113173982769,-6.10443198480417,-0.369006876383086,-6.64246593796203,-0.494408096184255,22.7265204736736,22.2247786497833,22.1885007024316,22.1885008155606,28.8309524584778,22.5937855261664,28.8309666403936,22.6829089117448
7,1,3,vicarious,high_cue,high_stim,2.52148342132568,67.5572466347056,1.81753706932068,37.8346912670841,1,1,8.06688273404239,7.71130714515569,8.0667795917822,7.71130197340401,-10.400694586206,-10.4019578176095,-10.4020170079343,-10.4020170079343,57.1565520484996,57.1552888170961,57.1552296267713,57.1552296267713,67.5572466347056,67.5572466347056,67.5572466347056,67.5572466347056
7,1,3,vicarious,low_cue,high_stim,2.8179783821106,28.3163549432722,1.91944646835327,39.3055692822446,2,2,7.95446694406499,7.59924751440876,7.95473609902758,7.59925896002292,28.8352083604702,28.8387105824059,28.8388746834991,28.8388746834991,57.1515633037424,57.1550655256781,57.1552296267713,57.1552296267713,28.3163549432722,28.3163549432722,28.3163549432722,28.3163549432722
7,1,3,vicarious,low_cue,high_stim,2.15106844902039,16.7652025082104,2.81785869598389,66.3977060676157,3,3,7.77517393328369,7.74192390353128,7.77503429094027,7.74191819172749,28.7176252870663,28.592397341086,28.7212671965724,28.5925551881918,57.1515782541296,57.1550669272759,57.1552296267713,57.1552296267713,28.4339529670632,28.5626695861898,28.4339624301989,28.5626744385794
7,1,3,vicarious,high_cue,high_stim,2.62162780761719,71.7829048021751,1.83415269851685,51.1964134291043,4,4,7.4144875813964,7.10208318081372,7.41445317656452,7.10208097455589,-10.3582830447428,-10.3131140415049,-10.3595966606532,-10.3131709760523,57.1565466559805,57.1552883115478,57.1552296267713,57.1552296267713,67.5148297007233,67.4684023530527,67.5148262874245,67.4684006028236
7,1,3,vicarious,low_cue,low_stim,1.91758322715759,6.89742755775175,2.38585019111633,7.60983715755195,5,5,8.58612927421977,9.34398316678628,8.58607275424439,9.34398444670519,-9.73130228448413,-9.98829174422198,-9.73255844378391,-9.98835820254943,18.8197691697949,18.8185886960248,18.8185318595865,18.8185318595865,28.5510714542791,28.8068804402468,28.5510903033704,28.8068900621359
7,1,3,vicarious,high_cue,low_stim,2.15099263191223,74.1179493242497,2.50106692314148,14.203937953514,6,6,7.44226131742585,7.19236204234986,7.44214197395012,7.19235632266295,-48.6478684211454,-48.5615087065589,-48.6540470744927,-48.5617815658518,18.8247173116931,18.8188081894397,18.8185318595865,18.8185318595865,67.4725857328385,67.3803168959986,67.4725789340792,67.3803134254383
7,1,3,vicarious,low_cue,med_stim,1.43407559394836,2.75910765862027,1.76798248291016,35.2175929681927,7,7,8.87833447984724,8.22044823161423,8.87833832624188,8.22043017055393,-1.07966347497562,8.61286828215372,-1.07981633003175,8.61303674307037,27.4317210138665,27.4315347275581,27.4315837374157,27.4315837374157,28.5113844888421,18.8186664454044,28.5114000674475,18.8185469943453
7,1,3,vicarious,high_cue,med_stim,2.31783366203308,66.1074976919734,1.82249212265015,14.9910847217987,8,8,7.62220254506069,7.26678159534245,7.62194317810979,7.26676925430932,-39.8375371757971,-39.5337389384989,-39.8425796805228,-39.5339522857211,27.4366489784272,27.4318086964948,27.4315837374157,27.4315837374157,67.2741861542242,66.9655476349937,67.2741634179385,66.9655360231368
7,1,3,vicarious,high_cue,med_stim,1.33481025695801,68.2841704044686,2.71786212921143,34.3903144087126,9,9,7.4038995109974,7.05778157765749,7.40404137795193,7.0577872908947,-39.6750892406404,-39.1960787871683,-39.6800981093683,-39.1962836602497,27.4366283235875,27.4318067751052,27.4315837374157,27.4315837374157,67.1117175642279,66.6278855622734,67.111681846784,66.6278673976654
