onset01_cue	onset02_ratingexpect	onset03_stim	onset04_ratingoutcome	pmod_cuetype	pmod_stimtype	pmod_expectRT	pmod_expectangle	pmod_outcomeRT	pmod_outcomeangle	cue_con	stim_lin	stim_quad	pmod_expectangle_demean	pmod_outcomeangle_demean
7.908090114593506	10.108910083770752	20.812900066375732	33.01745009422302	high_cue	low_stim	4.0		3.23546695709229	13.7015104923465	1	-1	1	0.0	1.9192891668633294
37.60249996185303	40.003390073776245	47.406150102615356	57.50992012023926	low_cue	med_stim	2.51784658432007	1.8476102659946	3.25145268440247	2.31840104103131	-1	0	-2	-9.115422447126914	-9.463820284451861
66.69668006896973	68.89750003814697	81.90234994888306	90.40551996231079	high_cue	low_stim	2.7387068271637	13.2010871757056	3.26806354522705	2.29979942179199	1	-1	1	2.2380544625840866	-9.482421903691181
95.5074200630188	99.00872993469238	107.61194014549255	120.80018997192383	low_cue	med_stim	2.46092176437378	0.920334966849057	3.0526876449585	2.52949420483775	-1	0	-2	-10.042697746272458	-9.252727120645421
125.90209007263184	127.60273003578186	134.2051899433136	147.41010999679565	high_cue	high_stim	2.93462586402893	17.4909973122426	3.95173382759094	13.9247732204094	1	1	1	6.527964599121088	2.1425518949262283
151.99516010284424	155.51313996315002	169.70176005363464	181.90631008148193	low_cue	low_stim	2.45644450187683	2.30906278902568	2.31763935089111	2.98863245522946	-1	-1	1	-8.653969924095835	-8.79358887025371
187.5083999633789	189.70921993255615	203.8978500366211	217.202810049057	low_cue	high_stim	3.86842155456543	2.98863245522946	4.0		-1	1	1	-7.974400257892054	0.0
223.40512013435364	225.60594010353088	232.20840001106262	245.51336002349854	low_cue	low_stim	3.73487424850464	1.15036306132966	3.08959293365479	2.5396804503407	-1	-1	1	-9.812669651791854	-9.24254087514247
259.3018400669098	262.8198199272156	271.4063501358032	281.5101201534271	high_cue	high_stim	2.40107202529907	29.2328174575243	3.1847448348999	22.9565823245116	1	1	1	18.269784744402784	11.17436099902843
291.69725012779236	294.0981500148773	301.70098996162415	310.2041599750519	low_cue	high_stim	3.00483250617981	2.77021579720019	3.78493142127991	31.9081069356532	-1	1	1	-8.192816915921323	20.12588561017003
328.69439005851746	331.1119501590729	346.80114006996155	359.80598998069763	high_cue	med_stim	2.4011607170105	27.6943915931417	2.83462572097778	22.6552327086798	1	0	-2	16.731358880020185	10.87301138319663
369.60964012145996	371.61038994789124	384.5985701084137	394.80237007141113	high_cue	med_stim	2.75116515159607	20.9878469700938	4.0		1	0	-2	10.024814256972284	0.0
